회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
하이록코리아(주),013030,2022/12,63616,34361,40696,53487,32165,38118
하이즈항공(주),221840,2009/12,,,,,,
하이즈항공(주),221840,2010/12,,,,,,
하이즈항공(주),221840,2011/12,,,,,,
하이즈항공(주),221840,2012/12,,,,,,
하이즈항공(주),221840,2013/12,,,,4246,2143,2257
하이즈항공(주),221840,2014/12,,,,8124,3109,5010
하이즈항공(주),221840,2015/12,,,,7362,3435,4559
하이즈항공(주),221840,2016/12,,,,2034,-3260,-1608
하이즈항공(주),221840,2017/12,5559,712,1989,4943,562,1752
하이즈항공(주),221840,2018/12,6451,640,1221,5678,1493,1961
하이즈항공(주),221840,2019/12,10547,3705,3832,7656,3708,3631
하이즈항공(주),221840,2020/12,3613,-3686,-2810,-1,-4471,-3555
하이즈항공(주),221840,2021/12,-4671,-17087,-12096,-6292,-19218,-11777
하이즈항공(주),221840,2022/12,805,-12314,-8449,-1263,-11290,-7836
하인크코리아(주),373200,2020/12,,,,,,
하인크코리아(주),373200,2021/12,,,,,,
하인크코리아(주),373200,2022/12,3333,-4520,-77,3290,-4067,397
한국기업평가(주),034950,2009/09,55612,6876,15190,44075,5033,11425
한국기업평가(주),034950,2010/09,69944,13012,15624,44501,10021,9613
한국기업평가(주),034950,2011/09,59766,11973,14768,42915,8745,8311
한국기업평가(주),034950,2012/09,67355,17076,18340,49084,12401,11931
한국기업평가(주),034950,2013/12,64397,14320,16275,41613,8229,9411
한국기업평가(주),034950,2014/12,64635,13779,15815,41465,9801,8544
한국기업평가(주),034950,2015/12,66481,13317,15808,41034,9840,6342
한국기업평가(주),034950,2016/12,74262,16872,20925,42847,10555,8680
한국기업평가(주),034950,2017/12,78518,19327,24037,44543,12761,10492
한국기업평가(주),034950,2018/12,84154,20234,25377,46996,12259,10005
한국기업평가(주),034950,2019/12,92750,24756,31648,51874,16957,14889
한국기업평가(주),034950,2020/12,95885,24163,32710,53025,17442,15817
한국기업평가(주),034950,2021/12,104520,26750,36219,58863,18946,17997
한국기업평가(주),034950,2022/12,101576,25488,29930,54493,28443,10643
한국맥널티(주),222980,2009/12,,,,,,
한국맥널티(주),222980,2010/12,,,,,,
한국맥널티(주),222980,2011/12,,,,,,
한국맥널티(주),222980,2012/12,,,,,,
한국맥널티(주),222980,2013/12,,,,,,
한국맥널티(주),222980,2014/12,,,,,,
한국맥널티(주),222980,2015/12,,,,8301,2318,2757
한국맥널티(주),222980,2016/12,10481,2747,3708,10482,2762,3725
한국맥널티(주),222980,2017/12,9793,1262,2032,9793,1263,2033
한국맥널티(주),222980,2018/12,9398,716,742,9187,479,705
한국맥널티(주),222980,2019/12,11455,-776,2098,9832,-1330,1541
한국맥널티(주),222980,2020/12,13648,4714,3337,11616,4368,2726
한국맥널티(주),222980,2021/12,12051,1903,1616,9267,2742,2460
한국맥널티(주),222980,2022/12,14383,-3017,-670,9225,-1537,234
한국선재(주),025550,2009/12,-2333,-28484,-19347,2490,-28484,-11793
한국선재(주),025550,2010/12,,,,25054,2178,14987
한국선재(주),025550,2011/12,,,,28724,11651,16556
한국선재(주),025550,2012/12,19873,5519,5826,19322,5574,5815
한국선재(주),025550,2013/12,18016,3625,4498,17649,4995,5599
한국선재(주),025550,2014/12,17855,2823,5665,16714,3623,6119
한국선재(주),025550,2015/12,15601,4940,2819,14203,4940,2985
한국선재(주),025550,2016/12,21589,2493,6734,20394,2493,7025
한국선재(주),025550,2017/12,21250,3927,6837,17650,3883,5091
한국선재(주),025550,2018/12,22211,6813,7224,16762,6633,5160
한국선재(주),025550,2019/12,23819,3088,6692,13955,2607,2834
한국선재(주),025550,2020/12,23859,2096,5239,18139,1787,3848
한국선재(주),025550,2021/12,33015,11962,17973,31421,11463,19745
한국선재(주),025550,2022/12,29844,14965,11285,19699,13681,6533
한국알콜산업(주),017890,2009/12,28343,13901,16737,23095,13901,15326
한국알콜산업(주),017890,2010/12,27316,12405,14366,22924,11492,14771
한국알콜산업(주),017890,2011/12,28864,9922,13647,24671,10810,15382
한국알콜산업(주),017890,2012/12,20330,7487,5943,14851,6659,4986
한국알콜산업(주),017890,2013/12,19896,5513,6496,15493,1819,5870
한국알콜산업(주),017890,2014/12,27103,11619,12927,22613,9304,11682
한국알콜산업(주),017890,2015/12,30025,18193,15228,25191,10321,13526
한국알콜산업(주),017890,2016/12,35907,30088,19377,31163,24073,17801
한국알콜산업(주),017890,2017/12,37023,20132,17194,31649,16345,17193
한국알콜산업(주),017890,2018/12,52686,28674,28504,46622,24048,29088
한국알콜산업(주),017890,2019/12,59297,32051,33100,50024,23389,31702
한국알콜산업(주),017890,2020/12,86523,52384,56104,72455,40256,50639
한국알콜산업(주),017890,2021/12,81726,48515,53979,61402,36201,42665
한국알콜산업(주),017890,2022/12,56305,33791,25203,26647,9480,8860
한국유니온제약(주),080720,2009/12,,,,,,
한국유니온제약(주),080720,2010/12,,,,,,
한국유니온제약(주),080720,2011/12,,,,,,
한국유니온제약(주),080720,2012/12,,,,,,
한국유니온제약(주),080720,2013/12,,,,,,
한국유니온제약(주),080720,2014/12,,,,,,
한국유니온제약(주),080720,2015/12,,,,,,
한국유니온제약(주),080720,2016/12,,,,23818,4420,6334
한국유니온제약(주),080720,2017/12,,,,26085,3091,7858
한국유니온제약(주),080720,2018/12,31257,5828,7768,31257,5839,7777
한국유니온제약(주),080720,2019/12,24326,411,791,24326,631,1282
한국유니온제약(주),080720,2020/12,19352,-9322,-10832,19352,-8597,-10249
한국유니온제약(주),080720,2021/12,15239,-11109,-10615,15239,-10067,-9970
한국유니온제약(주),080720,2022/12,24019,-932,1271,24019,-370,1845
한국전자금융(주),063570,2009/12,30582,13645,18436,29002,13268,17929
한국전자금융(주),063570,2010/12,27696,8487,11718,25058,7511,10477
한국전자금융(주),063570,2011/12,25312,5674,8763,21621,5741,8884
한국전자금융(주),063570,2012/12,26535,3767,7426,22743,3673,8546
한국전자금융(주),063570,2013/12,25217,5411,8305,23827,5127,8499
한국전자금융(주),063570,2014/12,129544,14781,8710,128854,14985,8649
한국전자금융(주),063570,2015/12,135053,9394,12283,131591,9550,12902
한국전자금융(주),063570,2016/12,154636,13213,15476,135189,12782,16324
한국전자금융(주),063570,2017/12,186356,16431,21056,147409,13515,18342
한국전자금융(주),063570,2018/12,234890,12284,24913,200612,15508,23804
한국전자금융(주),063570,2019/12,236490,2831,16030,210891,5635,22129
한국전자금융(주),063570,2020/12,219780,2027,11802,199496,7125,18120
한국전자금융(주),063570,2021/12,211327,9041,14288,201947,6924,13564
한국전자금융(주),063570,2022/12,260563,8665,18891,234232,6067,15905
한국전자인증(주),041460,2009/12,,,,11966,2359,2173
한국전자인증(주),041460,2010/12,,,,16571,3117,3129
한국전자인증(주),041460,2011/12,,,,18854,3888,4036
한국전자인증(주),041460,2012/12,21788,3989,4413,21788,4443,4873
한국전자인증(주),041460,2013/12,23372,3380,3869,23334,4749,5242
한국전자인증(주),041460,2014/12,24409,3105,3570,24278,4886,5388
한국전자인증(주),041460,2015/12,25223,3461,4482,25124,3476,6630
한국전자인증(주),041460,2016/12,26596,4739,5126,26474,5305,7286
한국전자인증(주),041460,2017/12,26725,3380,5085,26685,3001,7111
한국전자인증(주),041460,2018/12,26569,2737,3597,26353,2802,6219
한국전자인증(주),041460,2019/12,28670,1582,2322,28466,1667,6897
한국전자인증(주),041460,2020/12,32788,2611,4596,32498,2630,6144
한국전자인증(주),041460,2021/12,34664,4137,5526,34044,4165,7399
한국전자인증(주),041460,2022/12,38523,3493,4960,36433,3849,7871
한국정밀기계(주),101680,2009/12,,,,43427,21096,30564
한국정밀기계(주),101680,2010/12,,,,43668,24664,29173
한국정밀기계(주),101680,2011/12,,,,31973,8054,12640
한국정밀기계(주),101680,2012/12,,,,16269,2237,152
한국정밀기계(주),101680,2013/12,,,,5849,-3642,-2983
한국정밀기계(주),101680,2014/12,,,,-4361,-11463,-15664
한국정밀기계(주),101680,2015/12,,,,-6555,-13106,-16607
한국정밀기계(주),101680,2016/12,,,,-2002,-21227,-7317
한국정밀기계(주),101680,2017/12,,,,-7280,-27480,-13795
한국정밀기계(주),101680,2018/12,,,,-6988,-18523,-14971
한국정밀기계(주),101680,2019/12,,,,4801,-1229,-1447
한국정밀기계(주),101680,2020/12,,,,-7567,-12969,-12601
한국정밀기계(주),101680,2021/12,,,,-2599,-10884,-10909
한국정밀기계(주),101680,2022/12,,,,4394,514,1517
한국정보공학(주),039740,2009/12,9167,2981,2065,7287,2962,1383
한국정보공학(주),039740,2010/12,12405,2088,939,9147,1816,1681
한국정보공학(주),039740,2011/12,11856,-1661,-1283,9651,437,1532
한국정보공학(주),039740,2012/12,17947,247,811,9683,-1364,415
한국정보공학(주),039740,2013/12,17827,554,1340,7854,-2718,-928
한국정보공학(주),039740,2014/12,17577,-722,913,7495,-1997,-1192
한국정보공학(주),039740,2015/12,15217,482,1852,7499,538,942
한국정보공학(주),039740,2016/12,9457,-11153,-4548,5485,-8745,-2486
한국정보공학(주),039740,2017/12,14651,-1313,-34,7276,631,833
한국정보공학(주),039740,2018/12,12020,-9578,-1600,6130,-10098,-311
한국정보공학(주),039740,2019/12,13447,1717,987,6215,1984,711
한국정보공학(주),039740,2020/12,8446,-4327,-4017,3974,-3231,-2426
한국정보공학(주),039740,2021/12,16635,4884,3472,7036,2811,1256
한국정보공학(주),039740,2022/12,15340,3755,1838,6484,2700,760
한국정보인증(주),053300,2009/12,,,,,,
한국정보인증(주),053300,2010/12,,,,,,
한국정보인증(주),053300,2011/12,30457,3760,4142,30229,3707,4039
한국정보인증(주),053300,2012/12,32022,3992,4498,31844,4006,4404
한국정보인증(주),053300,2013/12,29280,4024,4685,28945,4015,4526
한국정보인증(주),053300,2014/12,29531,3742,4209,29394,3733,4060
한국정보인증(주),053300,2015/12,32406,4988,5534,32406,5000,5412
한국정보인증(주),053300,2016/12,34922,5861,6962,34922,6100,6779
한국정보인증(주),053300,2017/12,36125,5511,8131,36125,4658,7937
한국정보인증(주),053300,2018/12,38913,7851,9012,38913,7841,8844
한국정보인증(주),053300,2019/12,42606,7140,9271,42590,7835,9392
한국정보인증(주),053300,2020/12,45712,9753,10421,45725,8244,10475
한국정보인증(주),053300,2021/12,58871,12551,11671,55640,9285,12121
한국정보인증(주),053300,2022/12,87826,6684,15711,71116,11795,15271
한국정보통신(주),025770,2009/12,,,,32264,20889,14194
한국정보통신(주),025770,2010/12,34275,7107,10726,34275,7636,11352
한국정보통신(주),025770,2011/12,41358,9840,14839,40898,10216,15678
한국정보통신(주),025770,2012/12,41872,8347,17678,41330,9411,18718
한국정보통신(주),025770,2013/12,46321,16183,23813,45405,16798,24461
한국정보통신(주),025770,2014/12,47535,15926,24440,46679,16653,25041
한국정보통신(주),025770,2015/12,57599,22081,32408,55100,21225,31537
한국정보통신(주),025770,2016/12,57713,27977,36208,54484,26788,34875
한국정보통신(주),025770,2017/12,51020,24918,37769,48659,24868,37210
한국정보통신(주),025770,2018/12,44786,24963,33547,42864,25797,33781
한국정보통신(주),025770,2019/12,45901,24527,34229,42068,22726,32833
한국정보통신(주),025770,2020/12,31366,10638,21079,26681,8604,18883
한국정보통신(주),025770,2021/12,36429,10696,23559,32976,9879,22400
한국정보통신(주),025770,2022/12,42232,21694,26959,40761,23182,29042
한국컴퓨터(주),054040,2009/12,,,,11183,4778,6297
한국컴퓨터(주),054040,2010/12,21832,11409,14308,21004,11688,14587
한국컴퓨터(주),054040,2011/12,16664,5446,7100,16393,6104,7736
한국컴퓨터(주),054040,2012/12,13787,6128,7462,12440,5145,6986
한국컴퓨터(주),054040,2013/12,23815,12240,15459,23373,12137,15638
한국컴퓨터(주),054040,2014/12,12865,7143,8346,12376,7108,8379
한국컴퓨터(주),054040,2015/12,13139,8064,8952,14029,8150,10433
한국컴퓨터(주),054040,2016/12,11201,6886,7449,11201,7371,7504
한국컴퓨터(주),054040,2017/12,9961,-32,3368,8349,5477,3532
한국컴퓨터(주),054040,2018/12,953,-6041,-5305,4165,1409,85
한국컴퓨터(주),054040,2019/12,11699,7582,7191,3264,-2162,359
한국컴퓨터(주),054040,2020/12,15420,8745,10097,4296,530,1666
한국컴퓨터(주),054040,2021/12,20868,15185,13767,6713,8640,3164
한국컴퓨터(주),054040,2022/12,28231,16768,18825,10813,6733,6766
한라아이엠에스(주),092460,2009/12,,,,13600,8688,8542
한라아이엠에스(주),092460,2010/12,13938,5709,7697,13938,5899,8307
한라아이엠에스(주),092460,2011/12,12333,3720,3988,12329,4863,4884
한라아이엠에스(주),092460,2012/12,9689,2741,546,9079,3430,904
한라아이엠에스(주),092460,2013/12,7897,1041,-1577,7582,-1191,-1262
한라아이엠에스(주),092460,2014/12,12102,4276,2182,11723,4514,2404
한라아이엠에스(주),092460,2015/12,14676,5690,4219,13688,5125,3854
한라아이엠에스(주),092460,2016/12,13008,3485,2439,12245,3153,2272
한라아이엠에스(주),092460,2017/12,9938,1911,-628,9457,1393,-583
한라아이엠에스(주),092460,2018/12,10748,2487,-290,10044,2504,-406
한라아이엠에스(주),092460,2019/12,13854,4364,1203,13034,4088,973
한라아이엠에스(주),092460,2020/12,12123,3293,2131,11322,3436,1866
한라아이엠에스(주),092460,2021/12,13390,4002,153,11806,3456,-169
한라아이엠에스(주),092460,2022/12,28873,8068,8815,26422,10246,8229
한솔신텍(주),099660,2009/12,,,,18282,8583,13063
한솔신텍(주),099660,2010/12,6054,-4844,-3169,6054,-4678,-3002
한솔신텍(주),099660,2011/12,14489,706,2658,13112,1191,3035
한솔신텍(주),099660,2012/12,6821,10856,-8702,6303,10437,-8524
한솔신텍(주),099660,2013/12,6798,-14330,-5334,6806,-14017,-5095
한솔신텍(주),099660,2014/12,-9850,-33973,-25287,-10174,-33976,-25418
한솔신텍(주),099660,2015/12,26397,912,9571,26221,917,9572
한솔신텍(주),099660,2016/12,25672,1956,10150,25880,2095,10564
한솔신텍(주),099660,2017/12,-14828,-45836,-30627,-14823,-45827,-30460
한솔아이원스(주),114810,2009/12,,,,,,
한솔아이원스(주),114810,2010/12,,,,12918,4161,5179
한솔아이원스(주),114810,2011/12,,,,17849,5160,7047
한솔아이원스(주),114810,2012/12,,,,18214,5013,7323
한솔아이원스(주),114810,2013/12,,,,25508,6808,9258
한솔아이원스(주),114810,2014/12,,,,27160,5701,5661
한솔아이원스(주),114810,2015/12,,,,15175,1338,-4230
한솔아이원스(주),114810,2016/12,,,,7978,-16172,-10810
한솔아이원스(주),114810,2017/12,,,,34919,-633,6422
한솔아이원스(주),114810,2018/12,,,,43910,866,5368
한솔아이원스(주),114810,2019/12,26882,-894,521,26882,-894,521
한솔아이원스(주),114810,2020/12,28216,3733,11585,28216,3733,11847
한솔아이원스(주),114810,2021/12,57960,27604,38461,57960,27604,38461
한솔아이원스(주),114810,2022/12,57960,28291,36073,57960,28293,36074
한솔인티큐브(주),070590,2009/12,,,,16021,2641,694
한솔인티큐브(주),070590,2010/12,17367,2168,1808,17367,2168,1808
한솔인티큐브(주),070590,2011/12,20146,1522,1213,19363,833,1204
한솔인티큐브(주),070590,2012/12,17089,-2587,-2658,15646,-2458,-2782
한솔인티큐브(주),070590,2013/12,21130,1957,2641,19660,1297,2394
한솔인티큐브(주),070590,2014/12,,,,20200,1487,3113
한솔인티큐브(주),070590,2015/12,,,,21777,3641,4305
한솔인티큐브(주),070590,2016/12,,,,16153,-1409,4705
한솔인티큐브(주),070590,2017/12,,,,10143,4181,-1647
한솔인티큐브(주),070590,2018/12,,,,11584,-2307,194
한솔인티큐브(주),070590,2019/12,,,,9149,-889,-1013
한솔인티큐브(주),070590,2020/12,,,,5979,1707,-5520
한솔인티큐브(주),070590,2021/12,11768,157,-244,11520,583,638
한솔인티큐브(주),070590,2022/12,12319,-5806,-3973,11048,-4258,237
한양디지텍(주),078350,2009/12,8458,3048,3262,3038,3244,169
한양디지텍(주),078350,2010/12,12296,2964,5900,4528,965,536
한양디지텍(주),078350,2011/12,6332,-537,13,3130,-609,-411
한양디지텍(주),078350,2012/12,6243,-3088,-1756,4325,-3144,-342
한양디지텍(주),078350,2013/12,8670,1876,2959,5134,1426,1604
한양디지텍(주),078350,2014/12,15149,6034,7957,8740,3712,4176
한양디지텍(주),078350,2015/12,15665,4389,6864,9351,1894,3644
한양디지텍(주),078350,2016/12,8386,-692,500,4266,-323,-630
한양디지텍(주),078350,2017/12,6571,-2175,-2676,3237,-2457,-3308
한양디지텍(주),078350,2018/12,11927,937,2937,7046,2371,1002
한양디지텍(주),078350,2019/12,3503,-12782,-7941,1358,-5511,-5739
한양디지텍(주),078350,2020/12,18522,4525,6926,13115,4659,5234
한양디지텍(주),078350,2021/12,44926,24243,30016,39117,23047,27448
한양디지텍(주),078350,2022/12,70865,37180,52823,62673,35007,48779
한양이엔지(주),045100,2009/12,-12283,-14753,-21264,-10345,-15106,-18651
한양이엔지(주),045100,2010/12,22289,13482,10607,19791,8389,11837
한양이엔지(주),045100,2011/12,35722,21833,23954,32287,10577,16536
한양이엔지(주),045100,2012/12,26385,7608,12197,25553,5521,15230
한양이엔지(주),045100,2013/12,35148,14178,18679,26138,10686,17402
한양이엔지(주),045100,2014/12,40456,18188,22828,33206,12220,21421
한양이엔지(주),045100,2015/12,56610,43015,25810,36393,18007,17571
한양이엔지(주),045100,2016/12,36648,52661,15058,26538,83610,10248
한양이엔지(주),045100,2017/12,60643,34480,36218,48459,27895,29726
한양이엔지(주),045100,2018/12,130899,76110,97032,115421,69198,88502
한양이엔지(주),045100,2019/12,71731,29538,33378,48293,16901,18492
한양이엔지(주),045100,2020/12,90300,48134,53347,66638,33370,37191
