회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
(주)애드바이오텍,179530,2013/12,,,,,,,,,,
(주)애드바이오텍,179530,2014/12,,,,,,,,,,
(주)애드바이오텍,179530,2018/12,,,,,,,,,,
(주)애드바이오텍,179530,2019/12,,,,,,,,,,
(주)애드바이오텍,179530,2020/12,0.52,1.05,1.04,20.49,1.38,1.83,5.64,5.64,1.33,0.78
(주)애드바이오텍,179530,2021/12,0.59,1.6,0.92,14.67,1.48,1.96,6.1,4.4,1.32,0.69
(주)애드바이오텍,179530,2022/12,0.41,0.99,0.7,14.2,0.95,1.21,4.26,4.02,1.03,0.45
(주)액션스퀘어,205500,2014/12,,,,,,,,,,
(주)액션스퀘어,205500,2015/12,0.19,0.23,0.92,0,0.2,0.2,0,15.64,11.31,0.19
(주)액션스퀘어,205500,2016/12,0.12,0.15,0.66,0,0.14,0.14,0,14.82,4.91,0.13
(주)액션스퀘어,205500,2017/12,0.35,0.51,1.16,0,0.47,0.47,0,33.76,3.79,0.42
(주)액션스퀘어,205500,2018/12,0.33,0.6,0.73,0,0.5,0.5,0,13.68,1.95,0.4
(주)액션스퀘어,205500,2019/12,0.28,0.44,0.76,0,0.42,0.42,0,11.76,1.87,0.34
(주)액션스퀘어,205500,2020/12,0.22,0.3,0.88,0,0.32,0.32,0,8.65,1.65,0.28
(주)액션스퀘어,205500,2021/12,0.14,0.16,0.76,0,0.17,0.17,0,6.23,1.55,0.15
(주)액션스퀘어,205500,2022/12,0.11,0.14,0.5,0,0.15,0.15,0,9.23,1.42,0.13
(주)액토즈소프트,052790,2011/12,0.83,1.16,2.91,5.21,1.04,1.04,0,4.1,147.27,0.82
(주)액토즈소프트,052790,2012/12,0.47,0.84,1.06,4.77,0.85,0.85,0,3.81,222.6,0.49
(주)액토즈소프트,052790,2013/12,0.51,0.76,1.54,8.05,1.29,1.29,0,5.99,239.15,0.72
(주)액토즈소프트,052790,2014/12,0.41,0.48,3.11,6.18,0.99,0.99,0,4.1,84.9,0.78
(주)액토즈소프트,052790,2015/12,0.31,0.35,2.61,5.55,0.77,0.77,0,3.43,69.04,0.62
(주)액토즈소프트,052790,2016/12,0.24,0.27,2.12,6.14,0.63,0.63,0,3.87,288.33,0.5
(주)액토즈소프트,052790,2017/12,0.24,0.29,1.32,5.68,0.58,0.58,0,3.58,246.51,0.44
(주)액토즈소프트,052790,2018/12,0.18,0.23,0.82,7.87,0.42,0.42,0,2.89,63.08,0.3
(주)액토즈소프트,052790,2019/12,0.39,0.55,1.36,87.05,0.88,0.88,0,4.97,98.35,0.55
(주)액토즈소프트,052790,2020/12,0.29,0.38,1.34,61.63,0.68,0.68,0,3.75,98.06,0.47
(주)액토즈소프트,052790,2021/12,0.23,0.25,2.36,59.11,0.69,0.69,0,5.18,50.83,0.57
(주)액토즈소프트,052790,2022/12,0.24,0.27,2.17,44.82,1.08,1.08,0,5.72,19.94,0.78
(주)액트로,290740,2016/12,,,,,,,,,,
(주)액트로,290740,2017/12,1.1,1.81,2.8,5.65,1.56,1.66,25.82,2.27,18.4,1.06
(주)액트로,290740,2018/12,1.02,1.37,3.96,8.11,1.3,1.35,33.74,2.51,24.3,1.01
(주)액트로,290740,2019/12,0.54,0.64,3.6,6.93,0.68,0.7,26.84,1.71,16.83,0.58
(주)액트로,290740,2020/12,0.39,0.44,3.69,6.36,0.53,0.54,23.24,1.32,12.22,0.47
(주)액트로,290740,2021/12,0.36,0.4,3.72,6.2,0.54,0.56,21.91,1.03,12.09,0.49
(주)액트로,290740,2022/12,0.4,0.45,4.04,7.65,0.64,0.66,24.02,1.06,12.32,0.58
(주)앤디포스,238090,2011/12,,,,,,,,,,
(주)앤디포스,238090,2012/12,,,,,,,,,,
(주)앤디포스,238090,2013/12,,,,,,,,,,
(주)앤디포스,238090,2014/12,1.84,4.06,3.38,28.45,3.17,5.29,7.94,7.04,4.79,1.96
(주)앤디포스,238090,2015/12,1.91,3.2,4.75,31.54,2.97,3.83,13.26,10.46,6.09,2.05
(주)앤디포스,238090,2016/12,1.14,1.34,7.53,39.78,1.38,1.47,23.28,13.69,7.9,1.21
(주)앤디포스,238090,2017/12,0.58,0.65,5.11,29.2,0.86,0.92,14.78,6.57,1.85,0.78
(주)앤디포스,238090,2018/12,0.42,0.54,1.91,25.89,0.83,0.92,8.54,5.23,1.31,0.62
(주)앤디포스,238090,2019/12,0.38,0.57,1.13,30.4,0.61,0.66,9.31,6.3,3.43,0.41
(주)앤디포스,238090,2020/12,0.36,0.49,1.3,24.12,0.58,0.62,7.59,5.87,4.51,0.41
(주)앤디포스,238090,2021/12,0.35,0.4,2.6,23.65,0.53,0.6,4.5,6.86,4.31,0.47
(주)앤디포스,238090,2022/12,0.25,0.28,2.21,23.28,0.4,0.45,3.27,6.53,3.18,0.35
(주)앤씨앤,092600,2011/12,0.69,0.8,4.81,40.32,1.13,1.39,6.05,11.38,50.52,0.93
(주)앤씨앤,092600,2012/12,0.7,0.8,5.54,29.77,1.04,1.26,5.81,19.64,51.66,0.88
(주)앤씨앤,092600,2013/12,0.54,0.63,3.83,26.15,0.78,0.94,4.58,26.62,35.78,0.66
(주)앤씨앤,092600,2014/12,0.63,0.75,3.91,17.8,0.9,1.02,7.42,29.93,44.06,0.75
(주)앤씨앤,092600,2015/12,1.04,1.23,6.51,19.82,1.5,1.82,8.62,50.82,104.46,1.25
(주)앤씨앤,092600,2016/12,0.94,1.08,7.24,26.37,1.33,1.68,6.44,37.92,102.74,1.15
(주)앤씨앤,092600,2017/12,0.67,0.75,6.56,26.62,1,1.29,4.41,19.24,59.86,0.89
(주)앤씨앤,092600,2018/12,0.54,0.63,3.71,26.07,0.93,1.24,3.77,18.69,33.27,0.84
(주)앤씨앤,092600,2019/12,1.15,1.51,4.73,20.03,2.27,3.28,7.35,18.9,89.28,1.72
(주)앤씨앤,092600,2020/12,0.91,1.43,2.51,15.32,1.89,2.69,6.32,10.53,128.77,1.36
(주)앤씨앤,092600,2021/12,0.91,1.45,2.42,43.79,1.83,3.06,4.53,11.33,117.78,1.32
(주)앤씨앤,092600,2022/12,0.81,1.22,2.43,62.44,1.52,2.55,3.79,10.19,82.05,1.03
(주)앱코,129890,2016/12,,,,,,,,,,
(주)앱코,129890,2017/12,,,,,,,,,,
(주)앱코,129890,2018/12,,,,,,,,,,
(주)앱코,129890,2019/12,1.47,8.25,1.79,7.43,2.3,4.95,4.3,11.48,4.61,1.27
(주)앱코,129890,2020/12,1.5,3.41,2.66,11.34,1.89,2.66,6.56,6.06,8.19,1.25
(주)앱코,129890,2021/12,0.75,1.33,1.71,7.01,0.93,1.24,3.7,3.56,4.5,0.67
(주)앱코,129890,2022/12,0.74,1.28,1.75,10.56,1.06,1.53,3.48,6.08,2.64,0.8
(주)야스,255440,2011/12,,,,,,,,,,
(주)야스,255440,2012/12,0.76,1.32,1.8,3.22,1.22,1.24,75.28,1.79,2.39,0.8
(주)야스,255440,2013/12,1.32,2.29,3.1,7.81,2.33,2.4,85.53,3.62,3.57,1.43
(주)야스,255440,2014/12,0.55,0.9,1.41,5.65,1.04,1.08,28.59,1.9,1.46,0.63
(주)야스,255440,2015/12,0.58,0.92,1.56,5.39,1.06,1.13,19.35,1.82,1.69,0.66
(주)야스,255440,2016/12,1.19,1.96,3.05,7.02,1.97,2.05,48.14,6.53,4.12,1.27
(주)야스,255440,2017/12,0.83,1.11,3.37,7.25,1.2,1.24,36.41,11.28,3.98,0.92
(주)야스,255440,2018/12,1.02,1.49,3.18,13.43,1.32,1.38,29.75,7.75,6.68,0.95
(주)야스,255440,2019/12,0.39,0.6,1.09,6.92,0.52,0.55,8.1,2.28,2.14,0.36
(주)야스,255440,2020/12,0.27,0.35,1.12,7.77,0.46,0.5,5.13,1.81,1.11,0.34
(주)야스,255440,2021/12,0.23,0.31,0.99,4.45,0.45,0.52,3.25,2.25,1.02,0.32
(주)야스,255440,2022/12,0.25,0.34,0.93,5.69,0.47,0.59,2.31,3.1,1.1,0.32
(주)어반리튬,073570,2011/12,0.6,0.99,1.54,37.37,0.86,1.11,3.84,10.25,19.98,0.58
(주)어반리튬,073570,2012/12,0.31,0.52,0.79,30.4,0.49,0.61,2.55,5.62,8.68,0.31
(주)어반리튬,073570,2013/12,0.29,0.56,0.61,33.83,0.59,0.7,3.75,9.48,7.03,0.3
(주)어반리튬,073570,2014/12,2.82,8.55,4.21,48.5,9.95,14.82,30.3,85.83,30.44,3.01
(주)어반리튬,073570,2015/12,0.53,1.6,0.79,6.48,2.96,5.71,6.16,9.72,2.96,0.65
(주)어반리튬,073570,2016/12,0.17,0.35,0.32,14.02,0.79,0.81,41.56,4.4,1.06,0.24
(주)어반리튬,073570,2017/12,0.33,0.57,0.78,35.68,1.05,1.05,698.61,12.46,2.13,0.46
(주)어반리튬,073570,2018/12,0.11,0.14,0.44,7.91,0.24,0.24,0,4.55,0.79,0.16
(주)어반리튬,073570,2019/12,0.47,0.65,1.61,44.14,0.89,0.97,10.67,14.29,4.77,0.59
(주)어반리튬,073570,2020/12,0.49,0.66,1.95,54.19,0.86,1.03,5.33,10.58,3.89,0.63
(주)어반리튬,073570,2021/12,0.34,0.5,1.08,55.94,0.54,0.63,3.56,8.21,3.27,0.37
(주)어반리튬,073570,2022/12,0.14,0.19,0.5,146.48,0.66,0.79,4.06,8.6,7.98,0.35
(주)어스앤에어로스페이스,263540,2012/12,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2013/12,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2014/12,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2015/12,0.88,1.84,1.67,20,2.25,3.34,6.88,5.01,1.6,1.39
(주)어스앤에어로스페이스,263540,2016/12,0.85,1.64,1.76,15.73,1.97,2.86,6.33,3.55,1.66,1.21
(주)어스앤에어로스페이스,263540,2017/12,0.61,0.97,1.67,13,1.23,1.82,3.74,2.33,1.34,0.88
(주)어스앤에어로스페이스,263540,2018/12,0.47,0.77,1.23,10.4,0.94,1.48,2.53,1.92,1.06,0.67
(주)어스앤에어로스페이스,263540,2019/12,0.47,1.24,0.75,4.5,0.94,1.55,2.35,1.96,1.03,0.53
(주)어스앤에어로스페이스,263540,2020/12,0.44,10.65,0.46,2.07,0.89,1.83,1.74,2.75,0.88,0.39
(주)어스앤에어로스페이스,263540,2021/12,0.51,4.58,0.58,3.48,1.12,3.17,1.74,6.04,1,0.43
(주)어스앤에어로스페이스,263540,2022/12,0.95,7.44,1.08,10.74,1.93,5.65,2.92,14.28,2.1,0.85
(주)얼라인드제네틱스,238120,2015/12,,,,,,,,,,
(주)얼라인드제네틱스,238120,2016/12,0.17,0.18,3.04,80.83,0.18,0.2,2.96,2.88,10.08,0.18
(주)얼라인드제네틱스,238120,2017/12,0.19,0.21,3.33,135.13,0.21,0.23,3.7,3.08,9.01,0.21
(주)얼라인드제네틱스,238120,2018/12,0.2,0.22,2.87,118.53,0.25,0.27,3.11,3.19,7.35,0.24
(주)얼라인드제네틱스,238120,2019/12,0.28,0.31,2.47,91.84,0.39,0.43,3.43,4.45,4.9,0.37
(주)얼라인드제네틱스,238120,2020/12,0.28,0.32,1.88,39.97,0.43,0.48,3.69,3.83,3.75,0.4
(주)얼라인드제네틱스,238120,2021/12,0.34,0.42,1.83,51.23,0.63,0.72,5.12,5.23,2.78,0.59
(주)얼라인드제네틱스,238120,2022/12,0.34,0.44,1.62,92.53,0.7,0.83,4.35,7.47,1.88,0.65
(주)에너토크,019990,2011/12,0.98,1.14,6.85,29.84,1.53,2.01,6.46,3.43,3.03,1.31
(주)에너토크,019990,2012/12,1.06,1.21,8.24,33.57,1.82,2.41,7.4,3.6,2.82,1.58
(주)에너토크,019990,2013/12,0.85,0.96,7.19,27.31,1.52,2.09,5.62,3.11,2.14,1.34
(주)에너토크,019990,2014/12,0.91,1.05,6.98,27.58,1.52,2.11,5.37,3.4,2.6,1.3
(주)에너토크,019990,2015/12,0.77,0.88,5.89,25.57,1.26,1.71,4.85,3.04,2.4,1.06
(주)에너토크,019990,2016/12,0.65,0.7,7.86,28.97,1.09,1.38,5.07,3.15,2.29,0.96
(주)에너토크,019990,2017/12,0.57,0.6,13.12,32.19,0.98,1.24,4.61,3.49,2.32,0.91
(주)에너토크,019990,2018/12,0.53,0.55,11.92,31.54,0.99,1.31,4.04,4.07,2.27,0.92
(주)에너토크,019990,2019/12,0.53,0.56,9.46,29.65,1.13,1.56,4.1,4.09,2.35,1.02
(주)에너토크,019990,2020/12,0.5,0.55,5.68,35.48,1.17,1.57,4.56,3.87,2.03,1.06
(주)에너토크,019990,2021/12,0.46,0.52,3.76,37.34,1.06,1.37,4.65,3.83,1.69,0.95
(주)에너토크,019990,2022/12,0.51,0.59,3.81,20.32,1.12,1.54,4.14,4.22,1.92,0.93
(주)에듀언스,009010,2011/12,0.43,0.92,0.83,0,2.64,2.64,0,200.81,49.73,0.83
(주)에듀언스,009010,2012/12,0.46,1.46,0.68,0,2.13,2.13,0,133.76,31.27,0.58
(주)에스디생명공학,217480,2015/12,,,,,,,,,,
(주)에스디생명공학,217480,2016/12,1.51,1.84,8.38,27.02,2.46,2.91,15.97,8.02,5.98,1.94
(주)에스디생명공학,217480,2017/12,1.06,1.21,8.24,23.86,1.79,2.17,10.28,5.69,4.25,1.49
(주)에스디생명공학,217480,2018/12,0.89,1.05,6.07,31.57,1.52,2.24,4.73,5.02,3.56,1.25
(주)에스디생명공학,217480,2019/12,0.84,1.08,3.79,36.98,1.58,2.67,3.85,4.7,2.58,1.19
(주)에스디생명공학,217480,2020/12,0.77,1.13,2.43,22.85,1.61,2.42,4.86,3.89,1.97,1.04
(주)에스디생명공학,217480,2021/12,0.63,1.23,1.31,18.96,1.23,1.63,4.95,3.51,1.71,0.67
(주)에스디생명공학,217480,2022/12,0.57,1.65,0.88,17.72,1.23,1.58,5.45,4.48,1.33,0.56
(주)에스디시스템,121890,2011/12,0.91,1.17,4.1,7,1.01,1.19,6.5,4.64,34.84,0.82
(주)에스디시스템,121890,2012/12,1.65,2.28,5.94,9.58,1.86,2.23,11.12,6.07,50.69,1.44
(주)에스디시스템,121890,2013/12,1.65,2.24,6.28,11.93,1.83,2.27,9.35,5.58,46.99,1.45
(주)에스디시스템,121890,2014/12,1.36,1.97,4.39,10.32,1.52,1.9,7.64,3.96,24.95,1.16
(주)에스디시스템,121890,2015/12,1.59,2.32,5.11,15.75,1.86,2.28,10.01,4.7,20.57,1.4
(주)에스디시스템,121890,2016/12,1.51,2.38,4.1,23.7,1.84,2.3,9.22,5.96,16.43,1.31
(주)에스디시스템,121890,2017/12,1.43,2.99,2.75,24.12,1.83,2.34,8.32,6.22,12.41,1.13
(주)에스디시스템,121890,2018/12,1.3,2.96,2.33,38.31,1.77,2.25,8.43,6.39,9.88,1.04
(주)에스디시스템,121890,2019/12,1.28,3.31,2.09,46.26,1.74,2.14,9.36,5.4,10.61,0.97
(주)에스디시스템,121890,2020/12,1.22,3.83,1.8,41.53,1.66,2.08,8.28,4.46,8.85,0.87
(주)에스디시스템,121890,2021/12,1.63,3.19,3.33,144.39,2.39,2.84,15.11,7.28,9.34,1.41
(주)에스디시스템,121890,2022/12,1.63,2.59,4.4,598.74,2.45,2.76,22.04,7.77,9.54,1.59
(주)에스마크,030270,2011/12,0.97,2.77,1.49,29.96,3.51,7.8,6.39,10.53,1.38,1.58
(주)에스마크,030270,2012/12,0.89,2.94,1.28,49.01,2.93,7.75,4.7,9.8,1.33,1.26
(주)에스마크,030270,2013/12,0.86,2.76,1.25,55.35,2.72,7.23,4.36,9.11,1.29,1.14
(주)에스마크,030270,2014/12,0.71,2.28,1.02,50.89,2.2,6.8,3.24,8.49,1.08,0.9
(주)에스마크,030270,2015/12,0.69,1.98,1.06,62.92,2.46,6.87,3.83,10.28,1.02,0.89
(주)에스마크,030270,2016/12,0.3,0.69,0.55,51.7,1.58,2.35,4.83,8.99,0.6,0.71
(주)에스마크,030270,2017/12,0.11,0.24,0.22,37.05,0.36,0.41,3.21,5.08,0.39,0.22
(주)에스마크,030270,2018/12,0.06,0.12,0.13,34.23,0.13,0.14,1.86,3.8,0.47,0.07
(주)에스마크,030270,2019/12,0.01,0.01,0.02,2.96,0.02,0.02,0.57,2.22,0.09,0.01
(주)에스비비테크,389500,2011/12,,,,,,,,,,
(주)에스비비테크,389500,2012/12,,,,,,,,,,
(주)에스비비테크,389500,2013/12,,,,,,,,,,
(주)에스비비테크,389500,2014/12,,,,,,,,,,
(주)에스비비테크,389500,2015/12,,,,,,,,,,
(주)에스비비테크,389500,2016/12,,,,,,,,,,
(주)에스비비테크,389500,2017/12,,,,,,,,,,
(주)에스비비테크,389500,2018/12,0.28,0.54,0.59,15.61,0.51,0.79,1.46,7.2,0.92,0.29
(주)에스비비테크,389500,2019/12,0.23,0.7,0.34,12.58,0.46,0.65,1.52,5.68,0.6,0.28
(주)에스비비테크,389500,2020/12,0.38,6.64,0.41,15.09,1.04,1.31,5.06,6.72,0.66,0.54
(주)에스비비테크,389500,2021/12,0.42,1.62,0.56,14.68,1.16,1.52,4.82,6.67,0.67,0.52
(주)에스비비테크,389500,2022/12,0.31,0.52,0.76,20.35,0.59,0.71,3.51,8.05,0.67,0.38
(주)에스비에스콘텐츠허브,046140,2011/12,1.3,2.01,3.67,11.76,1.94,1.94,0,7.79,10.33,1.27
(주)에스비에스콘텐츠허브,046140,2012/12,1.14,1.62,3.83,13.24,1.77,1.77,0,9.37,6.9,1.21
(주)에스비에스콘텐츠허브,046140,2013/12,1.05,1.4,4.12,15.82,1.57,1.57,0,10.41,6.48,1.14
(주)에스비에스콘텐츠허브,046140,2014/12,0.93,1.29,3.39,9.15,1.27,1.27,0,7.53,6.65,0.93
(주)에스비에스콘텐츠허브,046140,2015/12,0.96,1.37,3.24,9.01,1.25,1.25,0,5.28,7.35,0.92
(주)에스비에스콘텐츠허브,046140,2016/12,1.11,1.64,3.41,14.07,1.39,1.39,0,5.37,9.12,1
(주)에스비에스콘텐츠허브,046140,2017/12,0.8,1.17,2.54,8.92,1.04,1.04,0,5.6,8.91,0.76
(주)에스비에스콘텐츠허브,046140,2018/12,0.66,0.92,2.42,7.06,0.93,0.93,0,6.39,11.87,0.69
(주)에스비에스콘텐츠허브,046140,2019/12,0.7,0.93,2.82,8.9,0.94,0.94,0,4.15,12.68,0.71
(주)에스비에스콘텐츠허브,046140,2020/12,0.71,0.92,3.19,10.37,0.94,0.94,0,2.98,11.74,0.73
(주)에스비에스콘텐츠허브,046140,2021/12,0.81,1.05,3.52,11.5,1.08,1.08,0,4.07,10.22,0.83
(주)에스비에스콘텐츠허브,046140,2022/12,0.8,1.08,3.05,7.69,1.05,1.05,0,3.42,14.91,0.79
(주)에스비엠,037630,2011/12,0.87,1.01,6.36,70.82,1.03,1.17,8.7,12.88,48.55,0.96
(주)에스비엠,037630,2012/12,0.74,0.84,6.67,51.55,0.86,0.98,6.8,9.35,30.58,0.8
(주)에스씨디,042110,2011/12,0.93,1.29,3.37,11.69,2.28,2.88,10.77,9.08,2.75,1.4
(주)에스씨디,042110,2012/12,1.1,1.33,6.42,12.54,2.53,3.02,15.49,9.43,2.86,1.9
(주)에스씨디,042110,2013/12,1.24,1.49,7.52,13.2,2.61,3.02,19.09,11.4,4.29,2.06
(주)에스씨디,042110,2014/12,1.33,1.6,7.9,14.11,2.54,2.96,17.98,13.83,6.81,2.06
(주)에스씨디,042110,2015/12,1.19,1.47,6.38,11.15,2.06,2.42,14.18,14.15,7.01,1.64
(주)에스씨디,042110,2016/12,1.17,1.47,5.83,8.93,1.89,2.19,13.8,14.12,5.91,1.47
(주)에스씨디,042110,2017/12,1.21,1.5,6.29,9.78,1.97,2.3,13.58,9.9,5.15,1.56
(주)에스씨디,042110,2018/12,1.28,1.57,6.86,11.03,2.04,2.45,12.06,7.05,5.77,1.64
(주)에스씨디,042110,2019/12,1.33,1.72,5.78,8.72,2.07,2.53,11.4,6.73,6.72,1.6
(주)에스씨디,042110,2020/12,1.28,1.85,4.19,6.04,1.95,2.35,11.39,6.07,7.77,1.42
(주)에스씨디,042110,2021/12,1.25,1.88,3.73,5.59,1.81,2.18,10.63,5.78,8.58,1.29
(주)에스씨디,042110,2022/12,1.32,1.94,4.11,6.78,1.84,2.26,9.96,7.48,9.29,1.31
(주)에스아이리소스,065420,2011/12,0.46,0.63,1.63,21.94,2.35,3.25,8.45,20.04,3.99,1.02
(주)에스아이리소스,065420,2012/12,0.62,0.78,3.02,24.26,2.55,3.47,9.59,18.43,4.98,1.71
(주)에스아이리소스,065420,2013/12,0.61,0.78,2.84,22.57,2.72,3.64,10.8,16.27,4.94,1.99
(주)에스아이리소스,065420,2014/12,0.66,0.86,2.79,32,2.27,2.74,13.36,17.8,9.2,1.44
(주)에스아이리소스,065420,2015/12,0.76,0.95,3.72,95.23,1.47,1.65,13.69,27.37,1083.45,1.06
(주)에스아이리소스,065420,2016/12,0.88,1,7.3,76.98,1.52,1.65,19.84,23.09,95.97,1.42
(주)에스아이리소스,065420,2017/12,1.09,1.33,6.01,106.73,2.38,2.38,1818.52,32.13,74.1,1.98
(주)에스아이리소스,065420,2018/12,0.52,0.65,2.69,0,0.97,1.05,12.52,82.33,17.95,0.75
(주)에스아이리소스,065420,2019/12,0.75,0.9,4.29,0,1.33,1.49,12.25,31.38,23.77,1.05
(주)에스아이리소스,065420,2020/12,0.95,1.08,7.82,0,1.67,1.92,12.49,40.23,11.2,1.39
(주)에스아이리소스,065420,2021/12,1.18,1.32,11.59,88.73,1.99,2.84,6.68,22.15,8.22,1.72
(주)에스아이리소스,065420,2022/12,0.23,0.26,2.29,18.54,0.38,0.71,0.8,4.11,1.52,0.34
(주)에스앤더블류,103230,2011/12,0.92,1.63,2.11,18,2.07,5.19,3.46,5.75,1.72,1.11
(주)에스앤더블류,103230,2012/12,0.78,1.32,1.9,20.63,1.86,4.25,3.31,5.01,1.4,1
(주)에스앤더블류,103230,2013/12,0.61,0.9,1.88,16.96,1.69,3.52,3.24,4.47,1.01,0.97
(주)에스앤더블류,103230,2014/12,0.66,0.92,2.3,12.08,2.01,4.77,3.48,6.12,1.04,1.31
(주)에스앤더블류,103230,2015/12,0.65,0.87,2.65,11.75,1.86,3.78,3.65,6.82,1.08,1.37
(주)에스앤더블류,103230,2016/12,0.59,0.74,2.91,11.52,1.49,2.59,3.51,6.91,1.06,1.17
(주)에스앤더블류,103230,2017/12,0.49,0.6,2.55,8.58,1.22,2.16,2.81,6.78,0.88,0.99
(주)에스앤더블류,103230,2018/12,0.5,0.64,2.21,8.38,1.37,2.57,2.95,6.79,0.83,1.11
(주)에스앤더블류,103230,2019/12,0.64,0.89,2.23,10.48,2,4.46,3.63,7.02,0.99,1.52
(주)에스앤더블류,103230,2020/12,0.62,0.85,2.24,14.13,2.08,5.77,3.25,7.05,0.94,1.53
(주)에스앤더블류,103230,2021/12,0.56,0.76,2.15,12.49,1.86,5.39,2.83,6.69,0.88,1.38
(주)에스앤더블류,103230,2022/12,0.62,0.89,2.12,11.32,1.3,2.14,3.33,7.06,1.28,0.97
(주)에스앤디,260970,2011/12,,,,,,,,,,
(주)에스앤디,260970,2012/12,,,,,,,,,,
(주)에스앤디,260970,2013/12,,,,,,,,,,
(주)에스앤디,260970,2014/12,,,,,,,,,,
(주)에스앤디,260970,2015/12,,,,,,,,,,
(주)에스앤디,260970,2016/12,,,,,,,,,,
(주)에스앤디,260970,2017/12,,,,,,,,,,
(주)에스앤디,260970,2018/12,,,,,,,,,,
(주)에스앤디,260970,2019/12,,,,,,,,,,
(주)에스앤디,260970,2020/12,1.25,1.67,4.94,7.65,1.68,2.04,9.42,6.12,6.16,1.27
(주)에스앤디,260970,2021/12,0.96,1.2,4.78,7.17,1.18,1.32,10.66,5.69,6.31,0.95
(주)에스앤디,260970,2022/12,0.83,1,4.97,6.93,1,1.1,11.01,5.62,5.78,0.83
(주)에스앤에스텍,101490,2011/12,0.5,0.84,1.25,24.48,1.75,2.2,8.65,5.66,1.02,0.98
(주)에스앤에스텍,101490,2012/12,0.41,0.72,0.97,24.89,1.31,1.64,6.41,5.33,0.93,0.8
(주)에스앤에스텍,101490,2013/12,0.44,0.75,1.06,28.65,1.37,1.68,7.41,5.75,0.92,0.83
(주)에스앤에스텍,101490,2014/12,0.48,0.83,1.11,30.3,1.6,1.96,8.66,5.41,0.88,0.89
(주)에스앤에스텍,101490,2015/12,0.56,0.9,1.51,23.44,1.62,2.05,7.74,5.98,1.07,0.98
(주)에스앤에스텍,101490,2016/12,0.5,0.77,1.41,16.87,1.55,2,6.87,5.89,0.86,0.93
(주)에스앤에스텍,101490,2017/12,0.45,0.7,1.22,20.62,1.62,2.12,6.79,6.13,0.71,0.99
(주)에스앤에스텍,101490,2018/12,0.5,0.77,1.41,17.16,1.59,2.11,6.55,6.64,0.85,0.99
(주)에스앤에스텍,101490,2019/12,0.65,1,1.85,13.21,1.78,2.4,6.82,5.96,1.25,1.06
(주)에스앤에스텍,101490,2020/12,0.54,0.69,2.55,14.35,1.27,1.72,4.89,5.4,1.23,0.93
(주)에스앤에스텍,101490,2021/12,0.51,0.58,4.46,14.66,1.13,1.44,5.16,5.47,1.24,0.95
(주)에스앤에스텍,101490,2022/12,0.58,0.67,4.24,11.78,1.35,1.68,6.86,5.06,1.3,1.07
(주)에스에너지,095910,2011/12,1.69,3.13,3.67,12.38,2.41,2.81,16.63,6.44,6.75,1.66
(주)에스에너지,095910,2012/12,1.33,2.88,2.47,8.31,1.78,1.88,33.49,3.22,6.11,1.16
(주)에스에너지,095910,2013/12,1.58,3.22,3.11,15.58,2.19,2.39,25.47,4.19,7.2,1.46
(주)에스에너지,095910,2014/12,1.46,3.03,2.82,9.3,2.08,2.38,16.5,5.32,7.6,1.35
(주)에스에너지,095910,2015/12,1.44,3.39,2.51,6.03,2,2.28,16.39,4.57,9.42,1.25
(주)에스에너지,095910,2016/12,1.12,3.09,1.76,3.27,1.79,1.97,19.14,3.65,7.88,0.98
(주)에스에너지,095910,2017/12,0.78,2.04,1.26,2.49,1.24,1.29,29.04,2.69,6.16,0.67
(주)에스에너지,095910,2018/12,0.48,1,0.93,3,0.68,0.7,19.73,1.39,4.37,0.42
(주)에스에너지,095910,2019/12,0.74,1.41,1.54,5.5,1.06,1.11,22.39,1.98,7.24,0.67
(주)에스에너지,095910,2020/12,0.88,1.61,1.92,9.25,1.41,1.51,21.44,2.79,8.22,0.89
(주)에스에너지,095910,2021/12,0.97,1.93,1.95,9.1,1.71,1.84,22.76,3.59,9.39,0.98
(주)에스에너지,095910,2022/12,0.75,1.84,1.28,5.95,1.44,1.62,12.74,3.4,6.13,0.73
(주)에스에스알,275630,2017/12,,,,,,,,,,
(주)에스에스알,275630,2018/12,0.47,0.56,2.78,5.91,0.55,0.55,0,1.94,6.23,0.46
(주)에스에스알,275630,2019/12,0.5,0.58,3.32,6.8,0.6,0.6,0,2.15,6.22,0.51
(주)에스에스알,275630,2020/12,0.39,0.44,3.49,10.33,0.49,0.49,0,2.26,4.89,0.43
(주)에스에스알,275630,2021/12,0.39,0.43,4.2,49.21,0.47,0.47,1261.68,3.52,5.26,0.43
(주)에스에스알,275630,2022/12,0.42,0.47,3.96,105.03,0.5,0.5,421.48,5.02,5.34,0.45
(주)에스에스컴텍,036500,2011/12,0.47,1.03,0.85,14.69,0.91,1.24,3.39,4.06,1.87,0.49
(주)에스에스컴텍,036500,2012/12,0.49,0.97,1,12.45,0.87,1.15,3.63,4.21,2.18,0.49
