회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
제룡산업(주),147830,2019/12,,,,,,,,,,
제룡산업(주),147830,2020/12,,,,,,,,,,
제룡산업(주),147830,2021/12,,,,,,,,,,
제룡산업(주),147830,2022/12,,,,,,,,,,
제룡전기(주),033100,2011/12,,,,,,,,,,
제룡전기(주),033100,2012/12,,,,,,,,,,
제룡전기(주),033100,2013/12,,,,,,,,,,
제룡전기(주),033100,2014/12,,,,,,,,,,
제룡전기(주),033100,2015/12,,,,,,,,,,
제룡전기(주),033100,2016/12,,,,,,,,,,
제룡전기(주),033100,2017/12,,,,,,,,,,
제룡전기(주),033100,2018/12,,,,,,,,,,
제룡전기(주),033100,2019/12,,,,,,,,,,
제룡전기(주),033100,2020/12,,,,,,,,,,
제룡전기(주),033100,2021/12,,,,,,,,,,
제룡전기(주),033100,2022/12,,,,,,,,,,
제이더블유신약(주),067290,2011/12,0.69,1.34,1.42,8,2.24,3.29,6.97,4.17,5.46,0.9
제이더블유신약(주),067290,2012/12,0.61,1.42,1.06,5.59,1.71,2.79,4.41,3.53,6.15,0.67
제이더블유신약(주),067290,2013/12,0.59,1.5,0.96,7.24,1.51,2.13,5.23,3.15,6.42,0.6
제이더블유신약(주),067290,2014/12,0.58,1.67,0.88,15.27,1.43,1.75,7.74,2.87,7.04,0.56
제이더블유신약(주),067290,2015/12,0.6,1.86,0.89,21.55,1.53,1.79,10.51,2.53,7.72,0.63
제이더블유신약(주),067290,2016/12,0.61,2.12,0.87,12.19,1.38,1.61,9.3,2.34,8.5,0.7
제이더블유신약(주),067290,2017/12,0.58,2.05,0.8,10.61,1.23,1.49,6.96,2.33,7.82,0.7
제이더블유신약(주),067290,2018/12,0.79,2.63,1.13,15.15,1.84,2.41,7.7,3.61,9.22,0.99
제이더블유신약(주),067290,2019/12,0.83,2.07,1.4,14.41,1.74,2.22,7.97,5.56,10.34,1.06
