회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
(주)종근당바이오,063160,2011/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2012/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2013/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2014/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2015/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2016/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2017/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2018/12,,,,,,,,,,,,,,,
(주)종근당바이오,063160,2019/12,26.37,8.94,5.26,7.74,73.63,88.77,0,5.27,0,0.03,0.06,26232.81,2391,3248.94,2947.24
(주)종근당바이오,063160,2020/12,22.36,4.98,2.4,3.79,77.64,93.89,0,2.64,0,0.5,0.64,22713.45,1147,879.38,1386.69
(주)종근당바이오,063160,2021/12,9.35,-4.62,-2.26,-3.98,90.65,108.04,0,-1.6,0,1.22,1.53,25927.71,-1199,-1072.22,-2083.91
(주)종근당바이오,063160,2022/12,10.76,-10.7,-5.47,-10.8,89.24,109.49,0,-4.52,0,1.59,1.92,28443.93,-3045,-584.14,-2699.68
(주)종근당홀딩스,001630,2011/12,53.95,9.93,8.61,16.83,46.05,85.95,5.13,9.91,5.58,1.7,2.67,43614.07,4375,4043.24,6693.76
(주)종근당홀딩스,001630,2012/12,50.33,6.28,5.4,9.2,49.67,86.78,4.07,6.39,6.04,1.29,2.14,45627.1,2627,4435.77,6029.97
(주)종근당홀딩스,001630,2013/12,50.81,75.57,85.97,163.97,49.19,85.29,3.75,86.85,5.41,0.88,2.08,48301.41,36365,4376.12,7102.88
(주)종근당홀딩스,001630,2014/12,32.21,7.33,4.59,6.17,67.79,83.06,0.15,4.57,2.95,-0.02,-0.03,49820.91,2820,994.57,8440.08
(주)종근당홀딩스,001630,2015/12,31.63,13.78,7.6,6.75,68.37,87.3,0.89,7.62,2.8,0.03,0.05,53336.46,3914,1978.39,6776
(주)종근당홀딩스,001630,2016/12,30.54,12.77,7.1,9.01,69.46,93.13,2.52,7.14,2.52,0.07,0.16,71033.19,6630,4106.05,4877.77
(주)종근당홀딩스,001630,2017/12,37.05,14.96,8.84,12.48,62.95,90.35,4.48,8.87,1.92,0.05,0.12,89969.59,9766,11530.79,8682.05
(주)종근당홀딩스,001630,2018/12,38.21,9.94,6.25,6.55,61.79,89.89,5.13,6.22,1.54,-0.04,-0.11,106013.81,5481,7571.29,10721.95
(주)종근당홀딩스,001630,2019/12,45.61,11.01,8.15,10.03,54.39,88.04,7.79,8.28,1.21,0.2,0.47,143845.12,8988,22212.07,17198.06
(주)종근당홀딩스,001630,2020/12,48.23,13.24,9.74,15.59,51.77,89.6,10.35,9.93,1.42,0.28,0.59,171285.95,15711,13284.44,17817.3
(주)종근당홀딩스,001630,2021/12,47.67,2.79,1.97,2.96,52.33,96.28,11.83,2.24,1.07,0.39,0.75,184830.49,3212,8076.1,6868.6
(주)종근당홀딩스,001630,2022/12,43.92,-2.49,-1.65,0.2,56.08,103.62,14.22,-0.98,0.84,0.95,1.66,181434.73,219,-9282.03,-6562.72
(주)주연테크,044380,2011/12,,,,,,,,,,,,,,,
(주)주연테크,044380,2012/12,,,,,,,,,,,,,,,
(주)주연테크,044380,2013/12,,,,,,,,,,,,,,,
(주)주연테크,044380,2014/12,,,,,,,,,,,,,,,
(주)주연테크,044380,2015/12,,,,,,,,,,,,,,,
(주)주연테크,044380,2016/12,18.16,1.84,1.81,2.79,81.84,99.25,0.31,1.57,0,-0.25,-0.71,855.47,19,-49.79,6.44
(주)주연테크,044380,2017/12,14.3,-10.16,-11.72,-13.9,85.7,111.12,6.41,-12.01,0,-0.22,-1.26,972.42,-95,-126.12,-108.09
(주)주연테크,044380,2018/12,21.29,-11.43,-8.75,-10.61,78.71,103.39,0.51,-9.14,0,-0.46,-2.01,448.6,-51,-56.97,-15.22
(주)주연테크,044380,2019/12,9.35,-6.78,-7.81,-11.11,90.65,105.44,0.79,-8.13,0,-0.25,-1.1,676.08,-46,7.76,-36.81
(주)주연테크,044380,2020/12,8.95,-4.76,-5,-5.86,91.05,99.2,0.26,-5.31,0,-0.31,-0.98,1156.56,-43,78.96,9.3
(주)주연테크,044380,2021/12,6.42,3.53,5.31,8.09,93.58,100.61,0.57,6.26,0,0.61,3.24,1615.91,64,-268.6,-9.93
(주)주연테크,044380,2022/12,0.8,-8.47,-10,-12.91,99.2,109.44,1.29,-9.77,0,0.17,0.96,1126.16,0,61.08,-106.32
(주)중앙건설,015110,2011/12,-7.41,-51.47,-12.44,-86.3,107.41,144.95,0.02,-6.52,0.76,14.16,6.92,17782.31,-9152,2797.72,-6508.58
(주)지누스,013890,2011/12,,,,,,,,,,,,,,,
(주)지누스,013890,2012/12,,,,,,,,,,,,,,,
(주)지누스,013890,2013/12,,,,,,,,,,,,,,,
(주)지누스,013890,2014/12,,,,,,,,,,,,,,,
(주)지누스,013890,2015/12,,,,,,,,,,,,,,,
(주)지누스,013890,2016/12,,,,,,,,,,,,,,,
(주)지누스,013890,2017/12,29.72,7.49,13.27,34.33,70.28,85.53,3.27,15.01,0,1.08,2.84,48417.39,3836,2311.15,7004.58
(주)지누스,013890,2018/12,28.37,7.01,10.2,28.34,71.63,91.46,3.44,11.51,0,0.95,2.05,49944.36,3705,928.61,4264.28
(주)지누스,013890,2019/12,31.84,8.86,11.41,26.32,68.16,87.29,3.23,13.29,0,1.59,3.32,65638.08,5999,-1771.64,8343.4
(주)지누스,013890,2020/12,32.09,4.63,5.54,11.61,67.91,91.24,3.4,6.68,0,0.96,2.17,68684.81,3344,484.3,6019.58
(주)지누스,013890,2021/12,27.82,4.6,5.39,11.57,72.18,93.39,3.46,6.37,0,0.86,1.82,71129.84,3372,5573.73,4704.8
(주)지누스,013890,2022/12,28.96,2.53,2.75,5.32,71.04,94.35,4.68,4.18,0,1.28,2.96,69605.69,1658,-1108.02,3935.29
(주)지에스,078930,2011/12,21,9.54,8.31,13.6,79,91.04,0.24,8.64,0,0.41,0.95,89687.57,8171,1960.5,9824.52
(주)지에스,078930,2012/12,17.69,5.82,4.95,7.99,82.31,93.04,0.22,5.56,0,0.75,1.53,103883.82,5217,8187.37,7225.63
(주)지에스,078930,2013/12,17.59,4.54,3.43,5.54,82.41,94.24,0.21,4.12,0,0.93,1.61,101195.06,3778,8381.41,5830.29
(주)지에스,078930,2014/12,10.84,-2.95,-2.31,-5.56,89.16,100.32,0.17,-1.28,0,1.26,2.19,114742.42,-3664,5283.53,-362.49
(주)지에스,078930,2015/12,23.41,4.14,2.99,8.05,76.59,87.14,0.16,4.06,0,1.62,1.94,129896.01,5198,6895.29,16703.01
(주)지에스,078930,2016/12,23.69,6.86,4.69,12.13,76.31,86.97,0.14,5.75,0,1.7,1.86,142158.36,8509,8993.45,18523.97
(주)지에스,078930,2017/12,23.2,6.74,5.16,13.42,76.8,87.22,0.14,6.18,0,1.48,1.82,171171.14,10416,13795.94,21871.48
(주)지에스,078930,2018/12,23.07,5.81,4.62,11.14,76.93,87.55,0.13,5.73,0,1.54,2.03,187374.31,9539,13402.26,23335.08
(주)지에스,078930,2019/12,22.39,3.76,2.82,6.26,77.61,88.57,0.11,3.93,0,1.6,2.03,187814.41,5745,16751.95,21469.25
(주)지에스,078930,2020/12,17.86,-1.22,-0.76,-2.82,82.14,94.04,0.12,0.19,0,1.52,1.7,163085.33,-2564,18354.68,9720.88
(주)지에스,078930,2021/12,24.53,7.98,5.8,15.55,75.47,86.96,0.26,6.72,0,1.38,1.66,213728,15304,10706.9,27880.32
(주)지에스,078930,2022/12,27.82,8.63,7.63,18.86,72.18,82.61,0.26,8.5,0,1.16,1.66,303875.25,22634,28884.51,52852.34
(주)지에스글로벌,001250,2011/12,3.05,-0.53,-1.82,-3.9,96.95,103.76,0,-0.36,0,0.41,1.86,128558.52,-297,-5813.62,-161.49
(주)지에스글로벌,001250,2012/12,3.65,0.7,2.14,8.86,96.35,99.09,0,3.76,0,0.51,2.13,150864.08,906,1965.51,1370.78
(주)지에스글로벌,001250,2013/12,3.19,0.82,2.12,7.82,96.81,99.43,0,2.48,0,0.13,0.5,106561.18,847,2094.4,609.3
(주)지에스글로벌,001250,2014/12,3.04,0.25,0.89,2.87,96.96,99.16,0,1.43,0,0.15,0.79,122926.12,320,-4508.32,1037.49
(주)지에스글로벌,001250,2015/12,4.08,-2.07,-5.64,-20.64,95.92,98.72,0,-4.92,0,0.25,0.98,100383.74,-2076,-63.56,1282.9
(주)지에스글로벌,001250,2016/12,4.13,0.63,1.51,6.07,95.87,98.57,0,2.99,0,0.59,2,45951.52,290,1319.99,655.17
(주)지에스글로벌,001250,2017/12,4.13,0.66,1.65,6.22,95.87,98.58,0,2.87,0,0.47,1.68,41042.46,257,991.47,581.86
(주)지에스글로벌,001250,2018/12,3.42,0.52,1.54,5.48,96.58,98.62,0,2.64,0,0.37,1.55,49174.15,249,-125.35,680.08
(주)지에스글로벌,001250,2019/12,3.8,-0.43,-1.31,-4.61,96.2,98.5,0,0.05,0,0.43,1.97,47124.96,-207,402.43,706.1
(주)지에스글로벌,001250,2020/12,4.34,-2.92,-7.6,-24.91,95.66,98.85,0,-6.29,0,0.47,1.9,34107.51,-974,1456.01,391.35
(주)지에스글로벌,001250,2021/12,3.51,0.57,1.84,7.56,96.49,98.99,0,2.33,0,0.15,0.67,46635.95,283,-4171.39,470.68
(주)지에스글로벌,001250,2022/12,3.65,1.34,4.76,19.28,96.35,98.61,0,5.13,0,0.1,0.51,61440.59,851,2481.93,853.8
(주)지에스리테일,007070,2011/12,21.25,2.35,3.34,6.67,78.75,98.16,0.51,2.56,0,-0.56,-1.58,51709.19,0,7.14,1337.55
(주)지에스리테일,007070,2012/12,22.07,2.74,4.18,8.36,77.93,96.88,0.5,4.29,0,0.07,0.22,58437.09,1603,2876.18,1824.34
(주)지에스리테일,007070,2013/12,22.54,2.53,4.11,7.58,77.46,96.71,0.5,4.54,0,0.27,0.94,61150.15,1546,3823.82,2013.63
(주)지에스리테일,007070,2014/12,21.68,2.24,3.84,6.75,78.32,97.11,0.46,4.24,0,0.24,0.93,64446.54,1445,4784.61,1861.17
(주)지에스리테일,007070,2015/12,19.75,2.65,4.34,9.45,80.25,96.4,0.44,4.78,0,0.27,0.87,81469.38,2133,5766.44,2932.38
(주)지에스리테일,007070,2016/12,18.74,3.7,5.78,14.5,81.26,97.05,0.42,6.35,0,0.36,1.07,96129.94,3562,5642.91,2831.93
(주)지에스리테일,007070,2017/12,18.86,1.39,2.35,5.88,81.14,98,0.42,2.37,0,0.01,0.05,107358.01,1535,5743.29,2152.13
(주)지에스리테일,007070,2018/12,21.16,1.52,2.6,5.86,78.84,97.93,0.42,2.66,0,0.04,0.12,112878.08,1566,4217.89,2341.03
(주)지에스리테일,007070,2019/12,21.56,1.59,2.36,6.22,78.44,97.35,0.39,2.86,0,0.34,0.85,116973.1,1729,10445.83,3101.77
(주)지에스리테일,007070,2020/12,20.66,1.74,2.17,7.52,79.34,97.15,0.37,2.32,0,0.12,0.23,115095.05,2187,10467.27,3280.09
(주)지에스리테일,007070,2021/12,22.8,8.21,8.47,20.03,77.2,97.87,0.78,8.53,0,0.06,0.11,107436.03,9096,7864.35,2293.45
(주)지에스리테일,007070,2022/12,25.56,0.42,0.49,1,74.44,97.82,0.97,0.9,0,0.35,0.75,107206.37,395,6804.09,2340.88
(주)지투알,035000,2011/12,29.93,2.33,2.2,7.3,70.07,97.35,0.16,1.6,0,-0.64,-0.85,19561.26,0,2032.13,773.04
(주)지투알,035000,2012/12,31.39,3.66,3.36,11.08,68.61,95.5,0.21,2.77,0,-0.66,-0.85,20271.48,0,-939.13,911.91
(주)지투알,035000,2013/12,32.69,3.56,3.22,10.23,67.31,95.38,0.14,2.82,0,-0.45,-0.57,21070.52,738,421.37,973.84
(주)지투알,035000,2014/12,31.01,2.47,2.36,7.85,68.99,96.67,0.18,2.19,0,-0.19,-0.26,23274.5,597,402.03,774.98
(주)지투알,035000,2015/12,28.13,2.42,2.63,8.91,71.87,97.12,0.13,2.53,0,-0.1,-0.15,28929.77,716,1079.6,833.43
(주)지투알,035000,2016/12,35.45,3.66,3.02,10.64,64.55,95.2,0.8,2.92,0,-0.12,-0.14,24624.19,922,818.11,1182.36
(주)지투알,035000,2017/12,30.95,2.81,2.56,9.3,69.05,96.07,0.65,2.47,0,-0.1,-0.13,30258.24,869,3108.83,1189.89
(주)지투알,035000,2018/12,31.55,2.84,2.5,10.64,68.45,95.28,0.12,2.35,0,-0.17,-0.18,32485.87,943,-2537.71,1533.87
(주)지투알,035000,2019/12,30.78,2.81,2.69,11.17,69.22,95.96,0.15,2.53,0,-0.17,-0.21,32720.1,941,1195.82,1321.38
(주)지투알,035000,2020/12,43.85,2.41,1.75,6.27,56.15,93.27,0.16,1.65,0,-0.15,-0.14,22672.04,558,665.72,1525.53
(주)지투알,035000,2021/12,40.23,3.77,3.06,10.74,59.77,95.15,0.16,3.06,0,-0.01,-0.01,27674.68,1067,-382.7,1342.87
(주)지투알,035000,2022/12,38.53,3.29,3.15,10.34,61.47,95.33,0.14,3.09,0,-0.06,-0.08,32017.56,1077,950.42,1496.15
(주)진도,088790,2011/12,47.61,5.14,4.73,10.29,52.39,88.89,1.66,6.68,0,2.31,3.61,14212.37,731.88,-1574.08,1751.25
(주)진도,088790,2012/12,43.14,-3.25,-2.81,-7.2,56.86,93.84,1.97,-0.34,0,2.68,4.03,15986.32,-519.84,-560.62,985.03
(주)진도,088790,2013/12,40.91,0.14,0.11,0.31,59.09,95.88,1.55,2.59,0,3.02,3.89,15198.65,20.69,1155.95,626.45
(주)진도,088790,2014/12,41.95,6.3,4.48,10.59,58.05,95.93,1.1,6.02,0,2.19,2.67,12045.76,760.2,507.63,490.39
(주)진도,088790,2015/12,41.81,2.68,2.12,3.96,58.19,95.77,0.96,3.2,0,1.4,2.33,9766.74,299.7,1104.18,413.55
(주)진도,088790,2016/12,44.34,6.76,5.54,9,55.66,91.11,0.92,6.29,0,0.98,1.95,9865.73,667.4,876.29,877.5
(주)진도,088790,2017/12,45.34,7.41,6.17,9.59,54.66,91.07,1,6.77,0,0.78,1.68,10290.76,763.1,-24.16,919.38
(주)진도,088790,2018/12,44.29,4.66,3.51,5.4,55.71,93.91,1.16,4.11,0,0.84,1.72,9635.07,449.6,160.78,586.88
(주)진도,088790,2019/12,39.68,-3.51,-1.79,-2.67,60.32,103.75,1.07,-1.06,0,1.34,2.19,6248,-219.5,412.03,-234.38
(주)진도,088790,2020/12,43.38,-3.32,-1.32,-1.84,56.62,103.1,1.02,-0.79,0,1.27,1.9,4370.26,-145.6,1012.83,-135.69
(주)진도,088790,2021/12,45.44,6.05,2.69,3.61,54.56,93.6,0.71,3.16,0,1.1,1.85,4730.67,286.6,857.7,302.95
(주)진도,088790,2022/12,48.14,7.21,3.44,4.46,51.86,90.39,0.67,3.87,0,0.94,1.86,5088.16,367.2,688.58,488.93
(주)진양홀딩스,100250,2011/12,15.98,6.13,3.14,3.87,84.02,93.84,0.23,2.56,0,-1.18,-1.8,4763.32,189,541.2,344.53
(주)진양홀딩스,100250,2012/12,15.7,3.99,2.07,1.47,84.3,93.17,0.19,1.47,0,-1.18,-1.98,4761.6,74,456.14,325.21
(주)진양홀딩스,100250,2013/12,17.35,9.16,4.71,6.21,82.65,91.62,0.31,3.99,0,-1.49,-2.36,4761.47,321,466.37,399.09
(주)진양홀딩스,100250,2014/12,17.72,7.87,4.05,5.02,82.28,91.75,0.16,3.18,0,-1.81,-2.93,4894.12,268,415.42,403.87
(주)진양홀딩스,100250,2015/12,19.24,2.1,1.02,2.91,80.76,91.01,0.5,-0.09,0,-2.19,-3.64,4667.58,156,303.74,419.52
(주)진양홀딩스,100250,2016/12,19.19,13.39,6.38,5.57,80.81,91.37,0.29,5.84,0,-1.16,-1.76,4646.28,301,354.89,400.84
(주)진양홀딩스,100250,2017/12,15.88,6.57,3.15,3.3,84.12,94.08,0.19,2.7,0,-0.98,-1.59,4745.04,183,531.45,280.69
(주)진양홀딩스,100250,2018/12,13.54,1.92,0.89,0.36,86.46,96.15,0.2,0.3,0,-1.26,-2.12,4326.43,20,202.7,166.43
(주)진양홀딩스,100250,2019/12,15.94,10.16,4.53,4.98,84.06,94.29,0.14,3.89,0,-1.49,-2.33,4030.47,276,390.55,230.31
(주)진양홀딩스,100250,2020/12,16.27,14.33,5.71,8.23,83.73,94.53,0.05,5.16,0,-1.41,-1.94,3784.57,475,247.01,207.18
(주)진양홀딩스,100250,2021/12,13.94,6.66,2.65,3.08,86.06,96.95,0.06,1.9,0,-1.85,-2.4,4021.65,183,243.18,122.69
(주)진양홀딩스,100250,2022/12,14.2,11.89,4.8,7.41,85.8,97.77,0.04,4.26,0,-1.09,-1.68,4196.37,452,147.31,93.6
(주)진에어,272450,2011/12,,,,,,,,,,,,,,,
(주)진에어,272450,2012/12,,,,,,,,,,,,,,,
(주)진에어,272450,2013/12,,,,,,,,,,,,,,,
(주)진에어,272450,2014/12,,,,,,,,,,,,,,,
(주)진에어,272450,2015/12,,,,,,,,,,,,,,,
(주)진에어,272450,2016/12,,,,,,,,,,,,,,,
(주)진에어,272450,2017/12,,,,,,,,,,,,,,,
(주)진에어,272450,2018/12,14.46,4.4,8.56,16.71,85.54,93.77,0.48,7.59,0,-0.52,-2,33689.26,1482,1824.52,2099.36
(주)진에어,272450,2019/12,,,,,,,,,,,,,,,
(주)진에어,272450,2020/12,,,,,,,,,,,,,,,
(주)진에어,272450,2021/12,,,,,,,,,,,,,,,
(주)진에어,272450,2022/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2011/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2012/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2013/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2014/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2015/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2016/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2017/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2018/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2019/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2020/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2021/12,,,,,,,,,,,,,,,
(주)천일고속,000650,2022/12,,,,,,,,,,,,,,,
(주)초록뱀헬스케어,118000,2011/12,,,,,,,,,,,,,,,
(주)초록뱀헬스케어,118000,2012/12,,,,,,,,,,,,,,,
(주)초록뱀헬스케어,118000,2013/12,19.51,-36.6,-20.77,-29.06,80.49,137.94,4.85,-19.94,0,0.99,3.09,156.12,-57,3.23,-59.23
(주)초록뱀헬스케어,118000,2014/12,26.17,-76.85,-43.42,-74.13,73.83,151.58,2.19,-41.82,0,1.57,3.83,685.81,0,-304.46,-353.74
(주)초록뱀헬스케어,118000,2015/12,8.05,-67.71,-42.98,-105.83,91.95,165.51,2.01,-40.54,0,2.24,4.08,1054.86,0,-327.81,-691.09
(주)초록뱀헬스케어,118000,2016/12,-5.88,-76.75,-38.1,-87.87,105.88,151.17,0.44,-36.19,0,2.12,3.37,625.22,-490,-270.03,-319.94
(주)초록뱀헬스케어,118000,2017/12,10.61,-7.87,-8.86,-18.2,89.39,112.46,1.36,-7.24,0,1.22,3.16,1835.92,-148,-631.59,-228.72
(주)초록뱀헬스케어,118000,2018/12,5.69,-35.13,-24.67,-65.25,94.31,119.23,1.35,-21.86,0,2.96,4.53,1599.36,0,-125.64,-307.52
(주)초록뱀헬스케어,118000,2019/12,7.66,-8.56,-7.32,-17.72,92.34,100.15,0.02,-0.29,0,7.27,12.03,2311.11,-195,51.24,-3.37
(주)초록뱀헬스케어,118000,2020/12,9.16,41.72,10.78,20.12,90.84,109.07,0,13.39,0,7.7,5.65,661.74,269,93.37,-60.05
(주)초록뱀헬스케어,118000,2021/12,27.38,41.8,4.95,7.92,72.62,109.59,0.04,9.03,0,15.77,10.8,282.12,119,-22.61,-27.06
(주)초록뱀헬스케어,118000,2022/12,34.12,-259.47,-27.07,-45.33,65.88,101.57,0,-24.99,0,7.18,6.48,194.73,-591,-25.79,-3.06
(주)카카오,035720,2011/12,0,25.63,21.18,26.69,0,73.46,3.3,19.1,0,-3.39,-10.25,31310.31,8084,8306.72,8458.87
(주)카카오,035720,2012/12,0,16.9,13.09,15.7,0,77.56,2.32,11.24,0,-2.98,-11.16,33697.68,5679,9162.02,7563.01
(주)카카오,035720,2013/12,0,12.45,10.41,12.5,0,84.59,4.63,8.82,0,-2.18,-10.34,39308.82,4906,9348.08,6056.07
(주)카카오,035720,2014/12,0,30.03,8.75,10.03,0,64.63,5.79,8.4,0,-1.79,-2.92,36788.3,3243,16248.54,13010.63
(주)카카오,035720,2015/12,0,8.45,2.64,3.02,0,90.5,6.1,2.3,0,-1.18,-2.25,16032.28,1269,2790.01,1523.65
(주)카카오,035720,2016/12,0,4.47,1.51,1.93,0,92.07,5.72,1.61,0,0.3,0.35,24364.86,874,5279.2,1932.49
(주)카카오,035720,2017/12,0,6.34,2.11,2.91,0,91.62,5.9,2.02,0,-0.3,-0.32,29083.97,1602,5484.44,2438.69
(주)카카오,035720,2018/12,0,0.66,0.22,1.04,0,96.98,7.61,-0.24,0,-1.34,-1.57,30968.89,623,6297.2,934.69
(주)카카오,035720,2019/12,0,-11.14,-4.1,-5.81,0,93.26,4.76,-4.34,0,-0.59,-0.76,36699.18,-3776,8997.16,2471.86
(주)카카오,035720,2020/12,0,4.17,1.68,2.7,0,89.03,5.54,1.49,0,-0.44,-0.5,47132.14,1838,11010.8,5168.73
(주)카카오,035720,2021/12,0,26.82,9.48,17.1,0,90.31,7.04,9.27,0,-0.58,-0.53,13811.59,3221,2940.65,1338.96
(주)카카오,035720,2022/12,0,14.95,4.65,13.54,0,91.83,6.73,4.34,0,-0.87,-0.74,15954.38,3106,1522.91,1302.77
(주)카카오페이,377300,2018/12,,,,,,,,,,,,,,,
(주)카카오페이,377300,2019/12,0,-46.07,-12.39,-139.48,0,146.28,16.86,-12.96,0,-1.45,-0.62,7431.35,0,5731.74,-3439.49
(주)카카오페이,377300,2020/12,0,-8.81,-2.89,-17.97,0,106.3,9.83,-3.08,0,-0.53,-0.22,14976.66,-1008,1714.48,-943.22
(주)카카오페이,377300,2021/12,0,-7.38,-1.46,-2.45,0,105.94,11.83,-1.68,0,-1.04,-0.39,20632.91,-198,7047.54,-1224.85
(주)카카오페이,377300,2022/12,0,5.14,0.79,3.08,0,108.73,10.45,-0.12,0,-5.34,-2.02,3938.42,407,-429.32,-343.65
(주)카프로,006380,2011/12,,,,,,,,,,,,,,,
(주)카프로,006380,2012/12,,,,,,,,,,,,,,,
(주)카프로,006380,2013/12,,,,,,,,,,,,,,,
(주)카프로,006380,2014/12,,,,,,,,,,,,,,,
(주)카프로,006380,2015/12,,,,,,,,,,,,,,,
(주)카프로,006380,2016/12,,,,,,,,,,,,,,,
(주)카프로,006380,2017/12,,,,,,,,,,,,,,,
(주)카프로,006380,2018/12,,,,,,,,,,,,,,,
(주)카프로,006380,2019/12,,,,,,,,,,,,,,,
(주)카프로,006380,2020/12,,,,,,,,,,,,,,,
(주)카프로,006380,2021/12,,,,,,,,,,,,,,,
(주)카프로,006380,2022/12,,,,,,,,,,,,,,,
(주)케이씨,029460,2011/12,16.45,5.3,5.48,8.31,83.55,96.05,0.08,5.19,0,-0.28,-1.23,8056.1,473,1131.99,438.51
(주)케이씨,029460,2012/12,24.51,6.55,4.58,5.78,75.49,94.83,0.08,3.77,0,-1.19,-4.79,5138.87,340,567.74,265.46
(주)케이씨,029460,2013/12,22.97,9.22,9.63,12.36,77.03,89.12,0.04,9.16,0,-0.49,-2.62,8507.6,796,794.07,925.81
(주)케이씨,029460,2014/12,19.77,7.18,7.79,11.07,80.23,91.26,0.05,7.2,0,-0.58,-2.48,10689.75,802,1076.3,934.75
(주)케이씨,029460,2015/12,24,10.49,12.08,16.27,76,87.66,0.04,11.66,0,-0.41,-1.67,13041.21,1335,1471.77,1609.59
(주)케이씨,029460,2016/12,23.88,10.49,11.67,15.99,76.12,88.91,0.05,11.31,0,-0.35,-1.33,14598.47,1502,887.79,1619.29
(주)케이씨,029460,2017/12,14.7,14.84,20.03,27.73,85.3,90.31,0.02,19.94,0,-0.07,-0.29,17157.68,3096,1681.52,1662.72
(주)케이씨,029460,2018/12,20.78,40.04,44.43,67.41,79.22,85.53,0.03,44,0,-0.44,-1.41,38812.85,15646,4395.09,5616.86
(주)케이씨,029460,2019/12,19.93,11.14,9.11,11.95,80.07,87.24,0.02,8.44,0,-0.92,-2.53,37768.03,3912,2297.05,4817.43
(주)케이씨,029460,2020/12,20.78,9.96,7.39,9.19,79.22,86.8,0.01,6.93,0,-0.7,-1.83,42523.54,3851,3408.4,5612.41
(주)케이씨,029460,2021/12,20.72,11.51,6.94,8.28,79.28,88.17,0.02,6.41,0,-0.98,-2.23,40855.95,4200,801.37,4831.27
(주)케이씨,029460,2022/12,19.72,13.85,12.07,14.47,80.28,88.21,0.05,11.42,0,-0.83,-2.96,63300.2,8092,7971.33,7466.02
(주)케이씨씨,002380,2011/12,18.53,9.7,4.13,6.01,81.47,96.85,0.76,3.66,0,-0.98,-1.48,320423.44,33252,3827.77,13605.65
(주)케이씨씨,002380,2012/12,21.23,13.75,6.3,8.96,78.77,93.87,0.67,6.14,0,-0.35,-0.56,308576.8,45384,10058.77,18911.53
(주)케이씨씨,002380,2013/12,22.03,7.7,3.59,4.96,77.97,92.83,0.75,3.62,0,0.07,0.13,307323.48,25297,30327.18,22028.79
(주)케이씨씨,002380,2014/12,23.48,9.61,4.16,5.79,76.52,91.96,0.74,4.24,0,0.19,0.28,323177.65,33250,26284.54,25987.81
(주)케이씨씨,002380,2015/12,25.94,5.42,2.14,3.05,74.06,90.94,0.85,2.32,0,0.47,0.6,324472.06,18730,9067.25,29384.52
(주)케이씨씨,002380,2016/12,26.62,4.38,1.72,2.58,73.38,90.64,0.93,2.02,0,0.79,0.9,330647.81,15491,40840.67,30936.65
(주)케이씨씨,002380,2017/12,23.94,1.09,0.45,0.71,76.06,91.46,0.82,0.71,0,0.59,0.7,366029.01,4249,31534.49,31244.69
(주)케이씨씨,002380,2018/12,22.36,-0.61,-0.25,-0.41,77.64,93.56,0.77,-0.28,0,-0.07,-0.09,358277.68,-2397,51056.22,23068.64
(주)케이씨씨,002380,2019/12,23.49,-8.16,-2.42,-4.37,76.51,95.1,0.82,-2.38,0,0.13,0.09,257619.54,-22629,26029.4,12618.7
(주)케이씨씨,002380,2020/12,20.49,11.03,5.16,12.79,79.51,97.37,0.43,6.13,0,1.91,1.75,571774.03,72945,76465.63,15054.08
(주)케이씨씨,002380,2021/12,22.58,-0.91,-0.42,-0.92,77.42,93.38,0.34,0.29,0,1.41,1.23,661106,-5978,47717.87,43748.5
(주)케이씨씨,002380,2022/12,21.92,0.42,0.22,0.67,78.08,93.1,0.35,0.92,0,1.28,1.21,762371.66,4564,43275.49,52626.24
(주)케이씨씨글라스,344820,2020/12,,,,,,,,,,,,,,,
