회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
(주)케스피온,079190,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케스피온,079190,2014/12,31.45,49.88,45.88,15.76,68.55,35.31,64.69,194.14,80.58,40.39,10.4,34.25,183.21,110.53,59.57,-7.58,148.67,-6.36,-7.83,-4.11,-6.58
(주)케스피온,079190,2015/12,36.85,41.37,58.35,21.6,63.15,41.31,58.69,152.87,118.89,69.71,29.21,53.63,142.08,75.03,46.05,5.86,106.2,7.44,9.95,4.37,7.09
(주)케스피온,079190,2016/12,44.22,29.87,79.27,31.01,55.78,41.47,58.53,134.52,118.04,82.78,36.86,31.96,141.16,90.34,65.38,6.76,110.08,12.29,15.76,7.19,8.92
(주)케스피온,079190,2017/12,39.81,35.32,66.14,25.75,60.19,47.11,52.89,127.76,101.38,65.58,25.44,42.54,112.25,83.34,77.78,0.54,83.43,9.66,13,5.11,7.93
(주)케스피온,079190,2018/12,61.6,8.24,160.39,56.52,38.4,34.16,65.84,112.41,113.22,103.9,18.05,339,192.7,159.24,83.11,7.19,113.1,1.04,1.78,0.69,0.77
(주)케스피온,079190,2019/12,32.28,20.63,47.67,25.62,67.72,60.22,39.78,112.45,107.77,85.53,27.77,83.39,66.06,49.74,87.7,2.33,35.5,13.23,24.62,5.26,4.25
(주)케스피온,079190,2020/12,32.1,11.99,47.27,28.25,67.9,52.14,47.86,130.23,96.9,85.28,45.14,110.83,91.79,63.53,70.71,-1.03,53.9,-0.4,-0.69,-0.19,-0.37
(주)케스피온,079190,2021/12,42.25,19.41,73.15,34.04,57.75,40.96,59.04,140.99,93.62,75.45,39.95,57.03,144.12,110.15,74.93,-2.88,82.78,-12.32,-21.45,-7.27,-11.05
(주)케스피온,079190,2022/12,40.81,24.85,68.95,30.67,59.19,29.85,70.15,198.27,79.6,59.82,31.65,67.29,234.98,171.75,69.67,-10.46,160.21,-6.1,-8.95,-4.28,-3.98
(주)케어랩스,263700,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케어랩스,263700,2017/12,39.41,0.02,65.05,39.4,60.59,67.48,32.52,89.78,206.57,206.52,44.01,9073.68,48.18,28.27,39.79,20.33,26.18,22.57,41.53,7.34,7.43
(주)케어랩스,263700,2018/12,41.03,0.33,69.56,40.89,58.97,51.38,48.62,114.79,360.08,358.87,246.01,400.76,94.64,22.18,10.65,29.63,77.68,5.37,6.55,2.61,5.99
(주)케어랩스,263700,2019/12,37.4,1.28,59.74,36.92,62.6,53.08,46.92,117.94,108.83,107.44,41.34,157.8,88.39,64.74,69.34,3.04,71.23,6.74,8.37,3.16,5.89
(주)케어랩스,263700,2020/12,46.8,0.83,87.97,46.41,53.2,78.23,21.77,68,419.49,416,298.61,173.95,27.82,14.26,15.97,35.64,15.56,27.44,49.05,5.97,10.28
(주)케어랩스,263700,2021/12,39.18,1.52,64.42,38.58,60.82,54.36,45.64,111.89,202.89,199.81,103.99,62.57,83.97,35.53,31.01,19.87,69.75,4.74,5.71,2.16,4.57
(주)케어랩스,263700,2022/12,61.84,0.36,162.08,61.62,38.16,50.69,49.31,75.27,326.51,325.33,77.53,179.49,97.28,37.37,27.51,42.9,70.78,-1.09,-1.5,-0.54,-1.11
(주)케어젠,214370,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케어젠,214370,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케어젠,214370,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케어젠,214370,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케어젠,214370,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케어젠,214370,2016/12,79.28,1.92,382.65,77.76,20.72,95.24,4.76,21.75,2130.7,2089.71,821.72,26.4,5,3.91,0,75.56,0,-145.32,0,-6.92,-51.63
(주)케어젠,214370,2017/12,73.97,2.25,284.18,72.31,26.03,94.85,5.15,27.44,1943.59,1899.91,592.21,45.65,5.43,4.01,0,70.16,0,139.69,0,7.2,34.3
(주)케어젠,214370,2018/12,75.83,3.35,313.68,73.29,24.17,93.48,6.52,25.86,1559.03,1506.84,163.99,67.48,6.97,5.2,0,70.96,0,143.89,0,9.38,40.09
(주)케어젠,214370,2019/12,76.54,3.07,326.27,74.19,23.46,93.54,6.46,25.08,1962.81,1902.57,239.91,5.71,6.9,4.17,0,72.64,0,209.87,0,13.55,48.56
(주)케어젠,214370,2020/12,64.91,4.64,184.96,61.9,35.09,94.78,5.22,37.03,3061,2919.08,347.94,6.65,5.51,2.24,0,62.79,0,443.85,0,23.19,83.29
(주)케어젠,214370,2021/12,65.85,4.13,192.85,63.13,34.15,92.52,7.48,36.91,1516.1,1453.41,225.89,14.7,8.09,4.69,0,61.51,0,243.54,0,18.22,69.93
(주)케어젠,214370,2022/12,67.9,6.46,211.52,63.51,32.1,92.27,7.73,34.79,1515,1417.11,49.37,18.5,8.38,4.86,0,63.42,0,66.82,0,5.16,17.5
(주)케이비지,318000,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이비지,318000,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이사인,192250,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이사인,192250,2014/12,83.05,0,490.01,83.05,16.95,85.57,14.43,19.81,581.33,581.33,96.15,0,16.87,16.7,97.51,68.76,6.89,18.1,44.3,2.61,4.55
(주)케이사인,192250,2015/12,77.23,1.63,339.24,75.97,22.77,89.86,10.14,25.33,761.92,749.49,330.91,468.26,11.28,11.28,0,67.1,0,71.64,0,7.26,12.35
(주)케이사인,192250,2016/12,79.35,0,384.23,79.35,20.65,68.42,31.58,30.18,1123.44,1123.44,548.22,0,46.15,10.32,0,72.29,35.83,15.37,19.79,4.85,11.72
(주)케이사인,192250,2017/12,69.18,0,224.46,69.18,30.82,66.15,33.85,46.59,204.34,204.34,94.1,0,51.18,51.18,0,35.32,40.32,11.64,14.78,3.94,10.89
(주)케이사인,192250,2018/12,69.66,0.12,229.64,69.58,30.34,73.92,26.08,41.04,267.16,266.83,82.63,3576.33,35.27,35.27,0,43.59,27.63,30.55,39.01,7.97,23.63
(주)케이사인,192250,2019/12,65.92,0.28,193.46,65.74,34.08,83.98,16.02,40.58,813.67,811.35,257.22,1785.33,19.07,9.65,11.07,57.82,10.6,56.61,101.88,9.07,23.33
(주)케이사인,192250,2020/12,67.45,0.13,207.23,67.37,32.55,84.53,15.47,38.51,435.95,435.39,276.24,4884.16,18.3,18.3,0,51.98,9.32,70.22,137.99,10.87,23.37
(주)케이사인,192250,2021/12,68.28,0,215.27,68.28,31.72,85.53,14.47,37.08,495.34,495.34,309.62,0,16.92,16.12,54.33,54.5,1.75,92.63,893.67,13.4,29.37
(주)케이사인,192250,2022/12,37.27,0,59.41,37.27,62.73,50.05,49.95,125.34,267.35,267.35,67.26,0,99.8,27.85,0.93,23.33,72.49,15.32,21.09,7.65,24.65
(주)케이씨씨건설,021320,2011/12,79.6,16.23,390.28,66.68,20.4,37.37,62.63,54.58,183.08,153.37,45.37,137.85,167.59,116.35,33.75,36.12,68.16,-4.3,-10.56,-2.69,-2.55
(주)케이씨씨건설,021320,2012/12,77.8,19.89,350.5,62.33,22.2,39.12,60.88,56.74,175.22,140.37,24.84,100.55,155.63,113.51,47.64,33.4,68.26,-5.51,-12.56,-3.36,-2.84
(주)케이씨씨건설,021320,2013/12,70.25,19.62,236.1,56.47,29.75,25.05,74.95,118.76,118.1,94.93,19.44,105.09,299.17,237.43,63.5,10.76,153.18,-8.15,-15.91,-6.11,-6.26
(주)케이씨씨건설,021320,2014/12,66.33,18.59,197.04,54,33.67,34.15,65.85,98.59,122.35,99.61,28.43,102.87,192.86,158.77,70.42,12.12,96.16,-0.4,-0.8,-0.26,-0.3
(주)케이씨씨건설,021320,2015/12,63.01,18.84,170.37,51.14,36.99,35.66,64.34,103.72,154.55,125.44,35.15,84.13,180.43,114.34,33.46,22.24,82.91,6.89,14.99,4.43,3.83
(주)케이씨씨건설,021320,2016/12,70.06,22.74,234.01,54.13,29.94,34.34,65.66,87.18,129.57,100.1,25.55,106.41,191.2,157.46,57.29,15.99,47.82,2.92,11.66,1.91,1.54
(주)케이씨씨건설,021320,2017/12,72.44,18.74,262.88,58.86,27.56,35.89,64.11,76.78,156.86,127.46,54.55,131.46,178.61,128.67,49.59,26.26,62,8.95,25.78,5.74,4.08
(주)케이씨씨건설,021320,2018/12,74.12,27.63,286.42,53.64,25.88,36.49,63.51,70.93,141.39,102.33,40.71,80.53,174.07,143.68,85.18,21.7,57.09,6.3,19.21,4,3.65
(주)케이씨씨건설,021320,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨씨건설,021320,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨씨건설,021320,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨씨건설,021320,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨아이,036670,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨에스,115500,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨티,089150,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이씨피드,025880,2011/12,63.89,33.16,176.95,42.71,36.11,57.56,42.44,62.73,187.13,125.08,20.54,20.77,73.72,59.31,77.62,29.75,59.98,4.66,5.73,1.98,2.06
(주)케이씨피드,025880,2012/12,58.63,30.48,141.75,40.76,41.37,44.52,55.48,92.92,143.47,99.74,21,42.17,124.64,91.81,67.32,17.77,98.93,-2.56,-3.23,-1.42,-1.69
(주)케이씨피드,025880,2013/12,53.38,18.5,114.52,43.51,46.62,47.07,52.93,99.03,148.48,121.01,44.08,38.68,112.43,76.38,61.8,17.43,93.24,6.57,7.92,3.47,3.59
(주)케이씨피드,025880,2014/12,55,25.43,122.21,41.01,45,37.81,62.19,119.01,116.1,86.58,15.54,35.64,164.45,125.27,72.35,7.63,139.41,9,10.62,5.6,7.42
(주)케이씨피드,025880,2015/12,39.71,26.07,65.87,29.36,60.29,44.27,55.73,136.2,107.36,79.37,19.41,35.76,125.9,83.56,60.65,2.72,105.07,6.16,7.39,3.44,4.11
(주)케이씨피드,025880,2016/12,48.61,14.43,94.61,41.6,51.39,49.02,50.98,104.82,134.48,115.07,44.62,46.99,103.98,73.74,67.23,12.46,88.89,5.43,6.35,2.77,3.64
(주)케이씨피드,025880,2017/12,51.88,13.5,107.83,44.88,48.12,55.56,44.44,86.6,136.76,118.3,47.66,78.51,79.99,68.28,81.6,13.95,62.78,10.63,13.55,4.73,6.26
(주)케이씨피드,025880,2018/12,48.66,21.37,94.8,38.26,51.34,56.42,43.58,90.99,154.11,121.17,27.46,53.56,77.24,55.97,67.19,17.09,63.03,5.12,6.28,2.23,3.68
(주)케이씨피드,025880,2019/12,51.14,22.83,104.67,39.47,48.86,51.68,48.32,94.53,131.92,101.81,35.05,25.94,93.48,75.01,77.42,12.37,79.7,-2.62,-3.07,-1.27,-2
(주)케이씨피드,025880,2020/12,50.61,21.9,102.46,39.52,49.39,52.47,47.53,94.14,146.89,114.72,36.89,25.25,90.59,65.67,69.26,16.15,76.18,3.3,3.92,1.57,2.42
(주)케이씨피드,025880,2021/12,54.25,25.25,118.56,40.55,45.75,60.11,39.89,76.12,158.27,118.31,42.71,22.3,66.36,57.02,85.74,19.97,56.71,12.1,14.16,4.83,6.07
(주)케이씨피드,025880,2022/12,51.69,29.12,106.99,36.64,48.31,62.73,37.27,77.01,148.21,105.05,21.79,2.48,59.41,55.59,93.64,16.81,51.6,7.51,8.65,2.8,3.08
(주)케이아이엔엑스,093320,2011/12,57.86,0,137.29,57.86,42.14,93.41,6.59,45.11,1002.21,1002.21,485.63,0,7.05,6.18,0,52.08,0,211.22,0,13.91,22.43
(주)케이아이엔엑스,093320,2012/12,50.77,0,103.11,50.77,49.23,93.86,6.14,52.45,1033.39,1033.39,477.69,0,6.54,5.23,0,45.85,0,249.2,0,15.29,20.65
(주)케이아이엔엑스,093320,2013/12,54.59,0,120.21,54.59,45.41,93.9,6.1,48.36,1109.91,1109.91,288.17,0,6.49,5.24,0,49.67,0,255.49,0,15.57,21.61
(주)케이아이엔엑스,093320,2014/12,52.52,0,110.61,52.52,47.48,94.25,5.75,50.38,1179.4,1179.4,423.37,0,6.1,4.72,0,48.07,0,281.82,0,16.21,21.23
(주)케이아이엔엑스,093320,2015/12,61.04,0,156.7,61.04,38.96,94.12,5.88,41.39,1309.78,1309.78,441.95,0,6.24,4.95,0,56.38,0,283.72,0,16.67,20.74
(주)케이아이엔엑스,093320,2016/12,59.51,0,146.95,59.51,40.49,91.31,8.69,44.35,752.74,752.74,284.82,0,9.51,8.66,0,51.6,0,194.16,0,16.87,22.99
(주)케이아이엔엑스,093320,2017/12,60.75,0,154.76,60.75,39.25,89.99,10.01,43.62,646.47,646.47,272.82,0,11.13,10.44,0,51.35,0,155.55,0,15.58,21.5
(주)케이아이엔엑스,093320,2018/12,60.16,0,151.03,60.16,39.84,91.29,8.71,43.64,813.75,813.75,275.24,0,9.54,8.1,53.74,52.77,1.89,161.83,817.92,14.09,19.31
(주)케이아이엔엑스,093320,2019/12,52.73,0,111.54,52.73,47.27,80.63,19.37,58.63,427.05,427.05,121.57,0,24.02,15.31,48.89,40.38,16.57,94.15,136.46,18.23,29.58
(주)케이아이엔엑스,093320,2020/12,57.07,0,132.93,57.07,42.93,79.2,20.8,54.21,520.31,520.31,196.32,0,26.26,13.85,30.22,46.1,17.58,89.13,133.17,18.54,37.57
(주)케이아이엔엑스,093320,2021/12,58.93,0,143.47,58.93,41.07,81.62,18.38,50.32,571.32,571.32,115.63,0,22.52,12.64,35.82,48.61,14.22,83.15,131.74,15.29,30.26
(주)케이아이엔엑스,093320,2022/12,57.47,0,135.11,57.47,42.53,80.86,19.14,52.6,440.7,440.7,129.01,0,23.68,16.13,45.59,44.43,12.11,77.23,151.03,14.78,26.31
(주)케이에스피,073010,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에스피,073010,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)케이에이치바텍,060720,2011/12,54.56,21.34,120.07,42.92,45.44,53.41,46.59,85.07,143.37,112.78,19.82,103.3,87.22,71.25,73,16.51,53.23,33.55,54.98,15.63,18.12
(주)케이에이치바텍,060720,2012/12,54.38,20.11,119.2,43.44,45.62,46.59,53.41,97.92,127.08,101.51,39.34,141.98,114.65,91.85,65.82,11.59,60.89,14.71,27.7,7.86,8.93
(주)케이에이치바텍,060720,2013/12,55.81,13.72,126.32,48.16,44.19,55.24,44.76,79.99,147.32,127.11,22.57,136.58,81.03,68.58,78.37,17.93,46.96,21.41,36.94,9.58,5.16
(주)케이에이치바텍,060720,2014/12,62.8,20.31,168.84,50.05,37.2,46.23,53.77,80.47,123.85,98.7,36.46,239.63,116.33,109.7,86.59,12.09,36.25,25.87,83.01,13.91,13.59
(주)케이에이치바텍,060720,2015/12,43.43,14.26,76.78,37.24,56.57,61.89,38.11,91.4,118.27,101.41,46.77,248.58,61.58,59.34,95.4,6.71,30.14,34.68,70.84,13.22,8.16
(주)케이에이치바텍,060720,2016/12,45.58,16.66,83.77,37.99,54.42,60.5,39.5,89.94,118.95,99.13,28.93,188.23,65.28,63.34,0,7.26,33.18,17.78,34.97,7.02,7.7
(주)케이에이치바텍,060720,2017/12,44.13,18.45,79,35.99,55.87,65.16,34.84,85.74,149.16,121.63,50.16,153.7,53.47,45.41,84.51,14.55,25.89,11.65,24.05,4.06,3.7
(주)케이에이치바텍,060720,2018/12,47.42,15.66,90.2,40,52.58,58.4,41.6,90.03,158.87,134,41.65,89.05,71.24,51.11,66.43,17.57,39.38,-7.89,-14.28,-3.28,-4.81
(주)케이에이치바텍,060720,2019/12,43.49,19.77,76.95,34.89,56.51,65.09,34.91,86.82,151.58,121.62,21.02,71.06,53.62,44.07,77.04,14.8,32.19,-1.03,-1.72,-0.36,-0.5
(주)케이에이치바텍,060720,2020/12,43.98,22.24,78.52,34.2,56.02,59.42,40.58,94.27,162.66,126.48,42.08,69.6,68.3,45.51,59.03,16.94,48.67,8.73,12.26,3.54,5.65
(주)케이에이치바텍,060720,2021/12,55.37,10.74,124.08,49.42,44.63,56.72,43.28,78.68,177.65,158.57,70.09,212.65,76.3,54.95,55.07,24.2,36.07,25.86,54.69,11.19,12.57
(주)케이에이치바텍,060720,2022/12,52.78,9.6,111.77,47.71,47.22,66.52,33.48,70.98,160.24,144.86,44.68,196.42,50.32,49.51,99.96,19.84,19.82,49.51,125.67,16.57,15.7
(주)케이엑스이노베이션,122450,2011/12,68.26,1.32,215.06,67.36,31.74,87.52,12.48,36.27,574.47,566.87,32.65,357.93,14.26,13.58,0,56.38,1.6,119.77,1064.8,14.95,24.48
(주)케이엑스이노베이션,122450,2012/12,59.75,1.36,148.45,58.94,40.25,64.61,35.39,62.29,351.89,347.1,23.56,80.44,54.77,26.28,11.55,42.77,12.59,32.59,141.76,11.53,19.78
(주)케이엑스이노베이션,122450,2013/12,61.55,1.25,160.07,60.78,38.45,69.6,30.4,55.25,227.15,224.32,52.19,17.05,43.67,38.93,0,34.45,20.65,40.67,86.02,12.36,17.31
(주)케이엑스이노베이션,122450,2014/12,58.4,2.52,140.36,56.92,41.6,73.94,26.06,56.27,247.27,241.02,72.67,11.95,35.25,31.94,0,34.78,16.88,49.78,103.98,12.97,15
(주)케이엑스이노베이션,122450,2015/12,60.47,3.56,152.98,58.32,39.53,82.25,17.75,48.06,374.98,361.62,179.35,8.66,21.59,19.61,0,44.34,6.81,54.92,174,9.75,12.98
(주)케이엑스이노베이션,122450,2016/12,28.01,3.66,38.9,26.98,71.99,70.31,29.69,102.39,184.15,177.41,89.09,67.16,42.22,21.63,47.73,12.8,20.89,24.1,48.72,7.16,17.65
(주)케이엑스이노베이션,122450,2017/12,26.99,4.05,36.97,25.9,73.01,73.43,26.57,99.42,288.78,277.09,150.34,95.6,36.18,12.73,13.27,17.64,15.01,25.51,61.49,6.78,17.77
(주)케이엑스이노베이션,122450,2018/12,18.02,4.35,21.97,17.23,81.98,64.9,35.1,126.32,84.43,80.76,31.22,46.45,54.08,32.88,64.25,-3.32,26.6,11.51,23.41,4.04,15.02
(주)케이엑스이노베이션,122450,2019/12,18.94,8.61,23.36,17.31,81.06,65.89,34.11,123.03,101.52,92.78,41.95,82.38,51.77,28.31,59.94,0.28,28.92,14.97,26.79,5.11,14.8
(주)케이엑스이노베이션,122450,2020/12,25.34,9.14,33.94,23.02,74.66,53.84,46.16,138.68,91.98,83.57,54.38,30.28,85.75,51.17,60.54,-2.21,52.28,17.5,28.71,8.08,20.1
(주)케이엑스이노베이션,122450,2021/12,25.05,13.55,33.41,21.65,74.95,38.65,61.35,193.91,122.24,105.68,45.93,18.63,158.71,53,23.59,4.56,115.71,15.98,21.92,9.81,28.41
(주)케이엑스이노베이션,122450,2022/12,25,14.78,33.33,21.3,75,38.63,61.37,194.14,109.93,93.68,50.19,26.03,158.85,58.86,17.79,2.26,94.74,13.65,22.89,8.38,22.58
(주)케이엑스하이텍,052900,2011/12,32.29,26.82,47.69,23.63,67.71,40.25,59.75,168.21,57.41,42.01,3.18,195.81,148.44,139.74,95.13,-23.96,87.18,10.26,17.47,6.13,7.32
(주)케이엑스하이텍,052900,2012/12,28.56,36.04,39.98,18.27,71.44,43.45,56.55,164.42,69.44,44.41,4.38,141.98,130.15,94.67,59.88,-12.57,76.85,8.57,14.52,4.85,4.71
(주)케이엑스하이텍,052900,2013/12,48.64,17.79,94.72,39.99,51.36,9.37,90.63,548.08,89.99,73.98,1.94,174.17,967.22,576.89,48.19,-5.41,708.94,-4.05,-5.53,-3.67,-3.49
(주)케이엑스하이텍,052900,2014/12,41.36,16.08,70.54,34.71,58.64,66.22,33.78,88.55,160,134.27,21.42,129.01,51.01,39.04,67.06,15.51,26.06,-8.68,-16.99,-2.93,-2.18
(주)케이엑스하이텍,052900,2015/12,37.58,25.49,60.2,28,62.42,74.56,25.44,83.72,191.89,142.98,40.02,25.84,34.12,26.26,66.07,18,19.35,4.81,8.49,1.22,1.03
(주)케이엑스하이텍,052900,2016/12,38.31,15.78,62.1,32.26,61.69,76.52,23.48,80.61,178.49,150.31,67.87,62.73,30.68,28.05,91.11,16.85,13.53,18.49,41.92,4.34,5.87
(주)케이엑스하이텍,052900,2017/12,37.08,16.98,58.92,30.78,62.92,79.05,20.95,79.6,196.21,162.9,51.26,70.67,26.5,23.9,92.25,18.18,12.96,27.18,55.6,5.69,7.26
(주)케이엑스하이텍,052900,2018/12,30.14,23.21,43.15,23.15,69.86,85.26,14.74,81.94,268.84,206.43,31.37,42.56,17.29,13.15,89.08,18.93,6.26,16.32,45.1,2.41,3.03
(주)케이엑스하이텍,052900,2019/12,37.91,18.24,61.07,31,62.09,84.38,15.62,73.58,314.76,257.33,94.45,46.21,18.51,14.27,71.83,25.87,5.29,53,185.28,8.28,10.59
(주)케이엑스하이텍,052900,2020/12,29.62,34.77,42.09,19.32,70.38,76.12,23.88,92.46,174.25,113.66,18.84,22.45,31.38,22.33,50.44,12.62,6.93,23.43,106.08,5.6,7.51
(주)케이엑스하이텍,052900,2021/12,35.97,39.09,56.18,21.91,64.03,57.76,42.24,110.86,107.3,65.35,23.29,22.54,73.13,58.04,83.64,2.45,34.26,7.66,16.36,3.24,5.57
(주)케이엑스하이텍,052900,2022/12,38.01,40.24,61.32,22.72,61.99,60.79,39.21,101.97,123.41,73.75,18.81,30.6,64.49,50.66,79.65,7.21,35.26,16.88,30.87,6.62,7.93
(주)케이엔더블유,105330,2011/12,62.26,13.65,164.94,53.76,37.74,65.75,34.25,57.41,230.32,198.88,133.41,90.27,52.09,41.11,73.08,35.22,29.66,32.74,57.49,11.21,10.34
(주)케이엔더블유,105330,2012/12,43.73,20.29,77.72,34.86,56.27,63.91,36.09,88.04,172.91,137.84,65.53,116.52,56.47,39.57,55.03,18.44,34.69,11.79,19.19,4.25,5.69
(주)케이엔더블유,105330,2013/12,46.82,21.72,88.05,36.65,53.18,64.82,35.18,82.04,167.97,131.49,63.49,110.08,54.27,43,64.61,18.95,31.59,-1.45,-2.49,-0.51,-0.41
(주)케이엔더블유,105330,2014/12,58.46,17.7,140.71,48.11,41.54,66.04,33.96,62.91,199.51,164.2,96.91,139.39,51.42,44.37,71.35,29.16,23.74,15.38,33.32,5.22,4.59
(주)케이엔더블유,105330,2015/12,54.77,18,121.09,44.91,45.23,64.52,35.48,70.1,172.79,141.69,49.28,127.83,54.98,49.12,79.92,23.07,28.38,5.41,10.48,1.92,1.93
(주)케이엔더블유,105330,2016/12,57.5,24.12,135.27,43.63,42.5,60.17,39.83,70.64,154.82,117.48,36.77,148.07,66.18,61.72,83.68,20.36,27.02,-3.16,-7.75,-1.26,-1.26
(주)케이엔더블유,105330,2017/12,58.65,31.15,141.83,40.38,41.35,54.35,45.65,76.08,133.68,92.03,14.71,138.84,83.98,80.72,88.72,14.77,28.41,0.9,2.67,0.41,0.3
