회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
(주)신도기연,290520,2019/12,32.81,17.28,22.77,37.95,67.19,80.02,0,23.09,0,0.29,0.8,39819.56,2258,7019.1,7956.41
(주)신도기연,290520,2020/12,15.62,-10.74,-5.58,-8.05,84.38,107.22,0.14,-5.61,0,-0.05,-0.11,5619.98,-604,-731.19,-405.49
(주)신도기연,290520,2021/12,12.31,4.11,1.99,2.61,87.69,107.03,0,1.78,0,-0.4,-0.9,4936.45,203,1113.7,-347.09
(주)신도기연,290520,2022/12,17.75,-1.84,-0.52,-0.65,82.25,117.11,0,-0.84,0,-0.91,-1.62,1369.53,-26,-67.96,-234.36
(주)신세계아이앤씨,035510,2018/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2012/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2013/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2014/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2015/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2016/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2017/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2018/12,,,,,,,,,,,,,,,
(주)신스틸,162300,2019/12,7.75,1.62,3.55,16.56,92.25,97.24,0,5.82,0,1.05,2.92,1998801.67,685,-39120.61,55117.7
(주)신스틸,162300,2020/12,6.98,0.69,1.55,8.51,93.02,98.05,0,3.49,0,0.86,2.46,43076.55,354,1549.38,838.63
(주)신스틸,162300,2021/12,10.66,4.97,14.33,56.89,89.34,93.05,0,16.01,0,0.61,2.24,68664.81,3541,284.29,4772.26
(주)신스틸,162300,2022/12,8.25,1.55,3.95,11.5,91.75,95.84,0,5.84,0,0.74,2.88,76206.4,163,-2541.43,3173.86
(주)신진에스엠,138070,2011/12,29.37,16.84,14.6,19.84,70.63,78.63,0.36,14.92,0,0.46,1.2,9605.38,1961,1735.59,2078.66
(주)신진에스엠,138070,2012/12,29.13,19.49,11.91,14.73,70.87,80.56,0.33,11.48,0,-0.83,-2.2,4307.68,842,493.84,837.42
(주)신진에스엠,138070,2013/12,24.12,11.29,6.84,8.47,75.88,87.66,0.22,6.98,0,0.26,0.74,4548.28,0,644.75,561.08
(주)신진에스엠,138070,2014/12,23.32,11.44,6.67,9.5,76.68,87.79,0.02,6.84,2.25,0.33,0.64,5326.87,0,617.78,650.24
(주)신진에스엠,138070,2015/12,23.25,7.01,4.11,7.59,76.75,89.42,0.12,4.52,0.61,0.75,1.24,6398.24,522,330.04,676.82
(주)신진에스엠,138070,2016/12,18.69,0.86,0.44,1.65,81.31,95.68,0.16,0.93,0.72,0.97,1.53,5545.71,116,632.84,239.39
(주)신진에스엠,138070,2017/12,21.9,8.2,4.84,7.74,78.1,90.4,0.09,5.27,0.56,0.8,1.48,6350.29,568,505.27,609.93
(주)신진에스엠,138070,2018/12,20.59,5.41,2.92,4.66,79.41,92.75,0.09,3.58,0.57,1.29,2.11,6267.79,361,802.66,454.6
(주)신진에스엠,138070,2019/12,21.47,4.58,2.07,3.46,78.53,94.23,0.08,2.74,0.63,1.54,1.88,5770.74,275,638.72,332.74
(주)신진에스엠,138070,2020/12,16.89,-2.33,-0.97,-1.61,83.11,100.32,0.02,-0.42,0.72,1.29,1.45,5397.81,-131,696.29,-17.32
(주)신진에스엠,138070,2021/12,20.69,7.52,4.11,6.56,79.31,93.24,0.01,4.43,0.64,0.6,0.89,6808.33,543,476.76,460.54
(주)신진에스엠,138070,2022/12,25.99,6.71,4.02,5.84,74.01,89.87,0.13,4.55,0,0.93,1.65,3789.37,255,472.92,383.82
(주)신테카바이오,226330,2018/12,,,,,,,,,,,,,,,
(주)신테카바이오,226330,2019/12,,,,,,,,,,,,,,,
(주)신테카바이오,226330,2020/12,,,,,,,,,,,,,,,
(주)신테카바이오,226330,2021/12,0,-4674.69,-21.81,-53.58,0,2907.92,0.18,-21.98,979.2,-0.67,-0.3,23.46,-1099,-447.44,-658.63
(주)신테카바이오,226330,2022/12,0,-1846.96,-7.29,-15.25,0,4932.99,0,-6.84,1301.97,1.65,0.87,18.05,-333,-629.78,-872.59
(주)신화콘텍,187270,2011/12,,,,,,,,,,,,,,,
(주)신화콘텍,187270,2012/12,,,,,,,,,,,,,,,
(주)신화콘텍,187270,2013/12,23.84,12.16,18.33,44.72,76.16,83.94,0,19.69,0,1.05,2.3,10120.84,1231,1368.37,1625.51
(주)신화콘텍,187270,2014/12,25.38,12.95,15.56,27.09,74.62,83.75,0,16.28,0,0.7,1.7,8545.67,1080,1225.76,1388.77
(주)신화콘텍,187270,2015/12,15.98,-1.67,-1.01,-1.58,84.02,103.05,0,-0.3,0,1.11,1.97,4239.58,-76,208.94,-129.51
(주)신화콘텍,187270,2016/12,22.57,1.08,0.58,1.03,77.43,97.51,0,1.53,0,1.72,2.19,4374.28,50,716.12,108.95
(주)신화콘텍,187270,2017/12,31.01,11.13,7.67,13.54,68.99,82.14,0,8.56,0,1.46,2.06,6145.3,645,1028.43,1097.41
(주)신화콘텍,187270,2018/12,18.76,-1.96,-0.86,-1.46,81.24,101.13,0,0.07,0,2,2.28,3814.78,-77,784.83,-43.07
(주)신화콘텍,187270,2019/12,20.51,-6.08,-3.13,-3.96,79.49,101.65,0,-2.23,0,1.57,2.13,4371.25,0,121.88,-72.29
(주)신화콘텍,187270,2020/12,23.12,0.57,0.29,2.34,76.88,98.61,0,1.02,0,1.38,1.62,4378.39,27,26.2,60.79
(주)신화콘텍,187270,2021/12,24.79,7.65,3.72,7.24,75.21,94.63,0,4.25,0,1.11,1.18,4325.57,387,574.03,232.35
(주)신화콘텍,187270,2022/12,27.09,10.36,5.08,8.59,72.91,91.21,0,5.59,0,1.02,1.25,4430.99,505,877.16,389.49
(주)실리콘투,257720,2012/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2013/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2014/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2015/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2016/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2017/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2018/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2019/12,,,,,,,,,,,,,,,
(주)실리콘투,257720,2020/12,29.97,5.75,10.8,16.05,70.03,91.92,1.76,12.18,0,0.77,4.2,11810.64,692,688.38,954.32
(주)실리콘투,257720,2021/12,29.53,6.3,10.98,13.54,70.47,93.31,1.89,11.23,0,0.15,1.3,15565.82,615,294.74,1040.75
(주)실리콘투,257720,2022/12,31.92,6.75,9.85,12.21,68.08,91.38,1.99,9.4,0,-0.33,-2.32,2740.27,186,163.28,236.09
(주)실리콘화일,082930,2011/12,,,,,,,,,,,,,,,
(주)실리콘화일,082930,2012/12,,,,,,,,,,,,,,,
(주)실리콘화일,082930,2013/12,,,,,,,,,,,,,,,
(주)심텍,222800,2015/12,,,,,,,,,,,,,,,
(주)심텍,222800,2016/12,12.44,3.7,4.87,16.3,87.56,94.92,0,6.24,0,1.05,1.95,35474.84,1326,1768.02,1801.31
(주)심텍,222800,2017/12,12.51,1.98,2.42,8.2,87.49,95.83,0,3.64,0,1.01,1.73,35668.57,683,5843.59,1485.72
(주)심텍,222800,2018/12,13.07,0.23,0.3,2.36,86.93,96.95,0,1.75,0,1.09,2.01,41383.45,208,3716.72,1263.54
(주)심텍,222800,2019/12,8.79,-3.94,-4.77,-19.5,91.21,101.79,0,-3.18,0,1.23,2.06,42645.89,-1611,-1348.48,-764.46
(주)심텍,222800,2020/12,16.35,4.7,6.97,25.12,83.65,92.53,0,8.29,0,0.91,1.82,41813.84,1964,7499.53,3123.41
(주)심텍,222800,2021/12,20.8,8.66,14.45,35.13,79.2,87.24,0,15.54,0,0.71,1.85,41942,3680,3518.77,5352.99
(주)심텍,222800,2022/12,28.34,14.5,23.18,49.67,71.66,79.24,0,23.72,0,0.41,1.03,53288.28,7719,13670.84,11061.49
(주)심텍홀딩스,036710,2011/12,16.7,6.94,9.43,27.54,83.3,90.37,0,11.6,0,1.69,3.31,20899.67,1479,2019.59,2188.64
(주)심텍홀딩스,036710,2012/12,14.24,3.12,4.11,10.29,85.76,92.61,0,5.49,0,1.08,2.29,19609.85,0,2241.51,1449.8
(주)심텍홀딩스,036710,2013/12,1.23,-5.24,-5.15,-14.56,98.77,106.35,0,-3.55,0,1.38,2.47,16343.46,-862,316.36,-1037.83
(주)심텍홀딩스,036710,2014/12,8.76,0.26,0.29,0.88,91.24,97.94,0,2.22,0,1.67,2.77,19831.36,48,1845.66,408.63
(주)심텍홀딩스,036710,2015/12,11.22,80.02,20.79,85.36,88.78,98.55,0,20.93,0,0.46,0.19,5765.23,4560,3422.2,83.68
(주)심텍홀딩스,036710,2016/12,11.66,2.64,3.43,6.02,88.34,96.04,0,4.79,0,1.04,2.02,22638.52,190,1054.03,896.38
(주)심텍홀딩스,036710,2017/12,11.92,1.2,1.41,1.25,88.08,96.63,0,2.59,0,1.01,1.72,23281.88,41,3715.13,785.51
(주)심텍홀딩스,036710,2018/12,12.89,0.15,0.19,0.53,87.11,97.05,0,1.63,0,1.11,2.02,25821.28,18,2269.73,762.01
(주)심텍홀딩스,036710,2019/12,8.65,-3.86,-4.53,-12.11,91.35,101.71,0,-2.93,0,1.28,2.12,25648.03,-430,-907.54,-438.83
(주)심텍홀딩스,036710,2020/12,16.18,4.45,6.39,18.52,83.82,92.65,0,7.75,0,0.96,1.94,30192.2,611,5331.2,2220.38
(주)심텍홀딩스,036710,2021/12,20.97,7.8,11.93,16.23,79.03,87.5,0,12.99,0,0.75,1.88,33595.88,695,2073.95,4199.28
(주)심텍홀딩스,036710,2022/12,26.23,10.9,15.58,15.38,73.77,82.47,0,16.32,0,0.59,1.38,33222,711,8178.94,5824.56
(주)심팩메탈,090730,2011/12,17.36,11.37,7.41,11.94,82.64,88.3,0,6.78,0,-1.08,-1.67,12320.81,1437,1697.11,1590.72
(주)심팩메탈,090730,2012/12,13.2,6.7,4.59,7.67,86.8,91.86,0.03,4.91,0,0.48,0.78,14606.42,1006,602.98,1189.57
(주)심팩메탈,090730,2013/12,11.03,4.38,2.67,4.35,88.97,93.85,0,2.41,0,-0.43,-0.66,13315.17,600,1012.88,818.76
(주)심팩메탈,090730,2014/12,8.37,2.51,1.48,2.33,91.63,96.56,0,2.02,0,0.93,1.49,12774.73,329,841.39,439.53
(주)심팩메탈,090730,2015/12,4.73,-1.98,-1.04,-1.55,95.27,100.36,0,-0.6,0,0.81,1.35,10654.8,-217,2023.49,-38.87
(주)심팩메탈,090730,2016/12,,,,,,,,,,,,,,,
(주)심팩메탈,090730,2017/12,,,,,,,,,,,,,,,
(주)싸이맥스,160980,2011/12,,,,,,,,,,,,,,,
(주)싸이맥스,160980,2012/12,,,,,,,,,,,,,,,
(주)싸이맥스,160980,2013/12,,,,,,,,,,,,,,,
(주)싸이맥스,160980,2014/12,,,,,,,,,,,,,,,
(주)싸이맥스,160980,2015/12,16.26,2.83,2.21,3.07,83.74,92.82,0,1.8,1.59,-0.53,-1.45,10255.57,345,1845.14,736.86
(주)싸이맥스,160980,2016/12,17.94,8.67,7.85,11.9,82.06,89.94,0,7.11,2.28,-0.9,-2.17,13528.86,1256,-190.64,1360.68
(주)싸이맥스,160980,2017/12,20.21,10.71,14.73,23,79.79,85.52,0,14.26,1.35,-0.4,-1.4,30213.54,1909,1398.63,4374.51
(주)싸이맥스,160980,2018/12,21.14,9.99,9.35,12.89,78.86,88.27,0,8.57,2.3,-0.92,-2.93,12618.73,0,1983.4,1479.79
(주)싸이맥스,160980,2019/12,14.87,3.8,2.2,4.12,85.13,97.63,0,1.38,3.32,-1.41,-3.15,7892.68,312,61.62,186.7
(주)싸이맥스,160980,2020/12,22.5,13.3,13.48,20.05,77.5,86.71,0,13.16,2.86,-0.36,-1.04,15901.46,2236,2427.69,2113.59
(주)싸이맥스,160980,2021/12,20.57,9.97,11.77,17.77,79.43,86.62,0,11.24,2.42,-0.51,-1.69,22176.04,2347,3291.61,2967
(주)싸이맥스,160980,2022/12,19.6,4,3.5,5.11,80.4,89.15,0,2.99,3.12,-0.6,-1.63,17855.32,761,-57.38,1937.07
(주)싸이버원,356890,2018/12,,,,,,,,,,,,,,,
(주)싸이버원,356890,2019/12,,,,,,,,,,,,,,,
(주)싸이버원,356890,2020/12,,,,,,,,,,,,,,,
(주)싸이버원,356890,2021/12,,,,,,,,,,,,,,,
(주)싸이버원,356890,2022/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2014/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2015/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2016/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2017/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2018/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2019/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2020/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2021/12,,,,,,,,,,,,,,,
(주)싸이토젠,217330,2022/12,25.66,-2467.37,-45.54,-331.87,74.34,1611.28,0,-37.28,0,15.88,9.57,42.58,-1063,-356.98,-643.45
(주)썬코어,051170,2011/12,23.37,-1,-0.92,-1.74,76.63,101.06,0.17,0.44,2.37,1.43,3.02,2316.55,-25,-121.4,7.84
(주)썬코어,051170,2012/12,21.83,-1.17,-0.81,-1.56,78.17,99.39,0.13,1.13,1.22,2.64,4.06,2133.41,-25,-68.71,13.07
(주)썬코어,051170,2013/12,22.09,-1.5,-0.86,-1.59,77.91,103.42,0.37,1.02,0.77,3.02,3.47,1973.47,-25,-105.56,-67.44
(주)썬코어,051170,2014/12,18.07,-8.24,-4.71,-10.84,81.93,106.22,0.2,-2.45,1.43,3.5,4.02,1874.92,-156,-56.89,-116.65
(주)썬코어,051170,2015/12,3.65,-32.7,-16.8,-35.88,96.35,125.84,0.35,-14.99,1.3,2.58,2.92,1628.34,-431,35.83,-420.73
(주)썬코어,051170,2016/12,0.06,-85.24,-38.05,-119.31,99.94,150.41,0.77,-35.98,3.18,2.38,2.9,1250.76,-941,-111.99,-630.51
(주)썬테크놀로지스,122800,2011/12,,,,,,,,,,,,,,,
(주)썬테크놀로지스,122800,2012/12,,,,,,,,,,,,,,,
(주)썬테크놀로지스,122800,2013/12,,,,,,,,,,,,,,,
(주)썬테크놀로지스,122800,2014/12,,,,,,,,,,,,,,,
(주)썬테크놀로지스,122800,2015/12,27.61,6.75,3.97,6.49,72.39,91.03,0.06,4.55,0,1.05,1.48,5836.87,442,507.24,523.59
(주)썬테크놀로지스,122800,2016/12,29.22,-31.24,-17.63,-32.97,70.78,95.29,0.66,-14.75,0,3.57,6.19,1164.61,-367,71.27,54.82
(주)썬테크놀로지스,122800,2017/12,4.23,-84.84,-32.48,-64.15,95.77,132.51,0.13,-29.37,0,3.36,6.3,705.57,-537,-47.22,-229.36
(주)썬테크놀로지스,122800,2018/12,-6.72,-53.56,-21.77,-39.82,106.72,144.5,0,-20.47,0,2.08,2.87,401.81,-214,-111.6,-178.79
(주)썸에이지,208640,2014/12,,,,,,,,,,,,,,,
(주)썸에이지,208640,2015/12,,,,,,,,,,,,,,,
(주)썸에이지,208640,2016/12,0,-118.92,-19.09,-20.48,0,125.51,0,-20.12,25.65,-2.81,-12.14,81.45,-108,-37.56,-20.77
(주)썸에이지,208640,2017/12,0,-244.9,-26.46,-27.49,0,351.39,0,-27.68,0,-3.31,-19.27,46.76,-114,-114.3,-117.56
(주)썸에이지,208640,2018/12,0,-826.18,-84.84,-151.21,0,845.09,245.8,-86.38,0,-1.78,-3.23,46.76,-365,-307.61,-348.39
(주)썸에이지,208640,2019/12,0,-388.1,-33.47,-76.84,0,463.99,45.91,-33.72,0,-0.61,-0.54,41.93,-154,-135.5,-152.62
(주)썸에이지,208640,2020/12,0,-110.06,-18.74,-31.25,0,271.02,62.79,-19.32,0,-1.27,-3.64,56.09,-60,-98.04,-95.92
(주)썸에이지,208640,2021/12,0,40.66,32.75,41.95,0,105.85,36.31,32.12,0,-0.74,-6.68,266.35,110,-3.5,-15.59
(주)썸에이지,208640,2022/12,0,-171.34,-43.29,-52.16,0,231.63,53.01,-44.84,0,-2.21,-9.1,90.26,-155,-85.65,-118.81
(주)쎄노텍,222420,2015/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2016/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2017/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2018/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2019/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2020/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2021/12,,,,,,,,,,,,,,,
(주)쎄노텍,222420,2022/12,,,,,,,,,,,,,,,
(주)쎄니트,037760,2011/12,14.07,-10.21,-7.21,-20.28,85.93,104.72,0.01,-7.62,0,-0.55,-0.69,2234.5,-221,124.82,-102.45
(주)쎄니트,037760,2012/12,19.43,0.03,0.03,-0.16,80.57,96.24,0.01,1.08,0,1.24,1.69,2641.23,-2,83.16,99.22
(주)쎄니트,037760,2013/12,22.21,3.45,2.78,7.45,77.79,93.96,0,3.78,0,1.29,1.66,2092.06,88,96.39,126.33
(주)쎄니트,037760,2014/12,24.69,6.77,4.68,11.97,75.31,90.84,0,5.72,0,1.62,1.74,2178.61,150,230.53,199.5
(주)쎄니트,037760,2015/12,22.94,8.6,7.07,17.68,77.06,90.36,0,8.15,0,1.41,1.87,3017.38,272,183.46,291.02
(주)쎄니트,037760,2016/12,21.22,6.16,5.12,11.96,78.78,90.98,0,6.19,0,1.37,1.91,3574.11,210,203.19,322.35
(주)쎄니트,037760,2017/12,18.92,5.34,4.43,9.5,81.08,93.22,0,5.34,0,1.16,1.71,3730.91,182,303.38,253.04
(주)쎄니트,037760,2018/12,18.03,2.82,2.14,4.37,81.97,94.53,0,3,0,1.18,1.75,3361.75,89,131.45,183.74
(주)쎄니트,037760,2019/12,17.94,1.75,1.27,2.95,82.06,94.76,0,2.14,0,1.28,1.82,3243.79,62,179.53,169.9
(주)쎄니트,037760,2020/12,13.6,9.34,5.28,11.85,86.4,101.08,0,5.62,0,0.57,0.65,2776.02,269,-119.73,-30.05
(주)쎄니트,037760,2021/12,18.7,7.51,5.37,11.15,81.3,94.21,0,5.52,0,0.22,0.3,3725.81,280,-30.6,215.81
(주)쎄니트,037760,2022/12,19.23,5.93,5.05,9.89,80.77,93.76,0,5.57,0,0.63,1.06,4732,272,499.24,295.49
(주)쎄트렉아이,099320,2011/12,,,,,,,,,,,,,,,
(주)쎄트렉아이,099320,2012/12,,,,,,,,,,,,,,,
(주)쎄트렉아이,099320,2013/12,,,,,,,,,,,,,,,
(주)쎄트렉아이,099320,2014/12,19.09,6.86,3.26,3.95,80.91,91.62,0.06,3.11,0,-0.31,-0.75,7128.74,482,2082.06,597.48
(주)쎄트렉아이,099320,2015/12,26.5,14.36,7.68,8.98,73.5,84.87,0.15,7.67,0,-0.02,-0.04,8336.73,1141,-1283.48,1261.73
(주)쎄트렉아이,099320,2016/12,20.19,9.27,4.95,6.63,79.81,90.78,0.12,5.13,0,0.36,0.79,9354.77,896,2500.12,862.93
(주)쎄트렉아이,099320,2017/12,24.45,12.62,7.72,10.76,75.55,87.44,0.09,8.03,0,0.55,1.23,11683.68,1557,3043.81,1467.25
(주)쎄트렉아이,099320,2018/12,21.85,10.98,6.83,8.23,78.15,87.86,0.07,7.13,0,0.54,1.27,12604.45,1285,67.49,1530.11
(주)쎄트렉아이,099320,2019/12,21.29,10.48,8.46,11.74,78.71,86.83,0.11,8.44,0,-0.03,-0.09,9662.17,992,4460.8,1272.41
(주)쎄트렉아이,099320,2020/12,22.97,13.29,11.64,17.32,77.03,84.69,0.07,11.53,0,-0.14,-0.33,12275.93,1654,1859.86,1879.22
(주)쎄트렉아이,099320,2021/12,14.47,-17.22,-5.5,-9.76,85.53,98.27,0.3,-5.37,0,0.32,0.27,8658.18,-1390,-441.49,149.62
(주)쎄트렉아이,099320,2022/12,7.33,-3.08,-1.15,-1.9,92.67,108.46,0.31,-1.69,3.7,-1.26,-1.06,10055.2,-252,2657.35,-850.6
(주)쎌바이오텍,049960,2011/12,64.38,22.37,15.34,17.54,35.62,75.53,4.85,14.03,0,-2.5,-10.44,2480.64,674,580.28,619.53
(주)쎌바이오텍,049960,2012/12,66.74,23.66,15.9,18.03,33.26,74.76,6.35,14.56,0,-2.63,-11.67,2754.17,795,656.3,695.2
(주)쎌바이오텍,049960,2013/12,69.83,24.68,17.93,19.63,30.17,70.28,7.4,17.01,0,-1.76,-10.59,3361.47,1010,956.16,999.11
(주)쎌바이오텍,049960,2014/12,72.93,25.52,19.95,21.81,27.07,68.34,11.24,19,5.04,-1.73,-11.1,4336.99,1347,1053.99,1372.93
(주)쎌바이오텍,049960,2015/12,76.92,35.36,26.41,28.91,23.08,62.11,7.99,25.66,5.75,-1.57,-8.62,5266.44,2268,1939.98,1995.62
(주)쎌바이오텍,049960,2016/12,78.06,31.74,22.36,24.2,21.94,63,10.33,21.59,5.01,-1.7,-10.11,6199.56,2396,1913.96,2293.72
(주)쎌바이오텍,049960,2017/12,79.32,29.8,19.46,20.88,20.68,62.93,7.91,18.89,4.73,-1.33,-8.51,6495.4,2412,2396.63,2407.73
(주)쎌바이오텍,049960,2018/12,78.1,30.99,18.59,19.8,21.9,65.34,7.87,17.62,5.49,-2.43,-15.87,6653.58,2583,1486.82,2305.83
(주)쎌바이오텍,049960,2019/12,76.61,15.73,6.56,6.91,23.39,87.39,11.58,5.84,8.06,-1.91,-14.25,4889.33,976,1088.4,616.46
(주)쎌바이오텍,049960,2020/12,76.18,7,2.99,3.13,23.82,91.95,14.95,2.38,7.3,-1.41,-12.99,4849.18,450,1017.44,390.12
(주)쎌바이오텍,049960,2021/12,76.13,22.15,9.52,10.05,23.87,84.52,14.15,8.55,7.47,-2.65,-18.44,4986.52,1468,1584.3,771.97
(주)쎌바이오텍,049960,2022/12,75.11,16.39,7.24,7.71,24.89,88.02,18.08,6.52,7.04,-1.78,-11.81,5375.08,1201,1363.18,643.78
(주)쏠리드,050890,2011/12,23.68,-3.32,-1.57,-4.79,76.32,115.54,0,-0.16,0,2.49,2.34,3832.41,-152,-632.8,-201.5
(주)쏠리드,050890,2012/12,28.25,3.26,3.02,9.15,71.75,91.72,0,6.02,0,3.31,4.43,8594.9,287,670.77,711.35
(주)쏠리드,050890,2013/12,28.72,8.21,7.59,21.97,71.28,88.89,0,8.62,0,1.2,1.58,9086.23,811,88.44,1009.14
(주)쏠리드,050890,2014/12,27.45,7.15,7.38,16.81,72.55,91.67,0,8.38,0,1.01,1.75,9339.46,711,610.77,778.15
(주)쏠리드,050890,2015/12,25.49,0.52,0.4,1.12,74.51,97.63,0,1.04,0,0.81,1.04,8845.41,49,30.12,209.38
(주)쏠리드,050890,2016/12,28.45,-24.51,-22.33,-81.53,71.55,117.61,0,-20.05,0,1.93,3.12,13573.17,-3183,-1892.73,-2390.02
(주)쏠리드,050890,2017/12,35.02,-9.97,-8.29,-27.56,64.98,92.2,0,-6.02,0,2.77,3.04,8238.46,-707,616.31,642.28
(주)쏠리드,050890,2018/12,30.77,5.04,4.08,9.48,69.23,99.52,0,6.07,0,2.37,3.03,4461.27,246,-216.1,21.25
(주)쏠리드,050890,2019/12,28.58,2.36,1.96,4.97,71.42,101.54,0,2.75,0,0.91,1.38,4393.58,121,387.76,-67.52
(주)쏠리드,050890,2020/12,31.07,-6.86,-4.2,-9.87,68.93,109.79,0,-3.69,0,0.72,0.86,3312.49,-223,-110.75,-324.39
(주)쏠리드,050890,2021/12,32.29,11.18,7.29,15.56,67.71,97.11,0,7.66,0,0.57,0.7,3755.94,427,-601.8,108.47
(주)쏠리드,050890,2022/12,38.6,10.67,7.42,14.06,61.4,89.78,0,7.87,0,0.68,0.94,4570.04,490,246.93,467.02
(주)씨그널엔터테인먼트그룹,099830,2011/12,,,,,,,,,,,,,,,
(주)씨그널엔터테인먼트그룹,099830,2012/12,,,,,,,,,,,,,,,
(주)씨그널엔터테인먼트그룹,099830,2013/12,,,,,,,,,,,,,,,
(주)씨그널엔터테인먼트그룹,099830,2014/12,-6.69,-48.26,-7.94,-14.55,106.69,140.31,0.05,-10.41,0,-9.12,-5.44,315.66,-227,-90.78,-127.23
(주)씨그널엔터테인먼트그룹,099830,2015/12,-9.5,-96.76,-32.1,-69.07,109.5,141.42,0.34,-28.36,0,5.56,6.98,366.95,-537,-162.65,-152
(주)씨그널엔터테인먼트그룹,099830,2016/12,18.05,-141.01,-50.97,-106.76,81.95,118.77,0.89,-49.32,0,1.99,3.15,282.93,-418,-14.52,-53.09
(주)씨그널엔터테인먼트그룹,099830,2017/12,9.33,-31.35,-19.68,-32.45,90.67,109.65,0.06,-18.41,0,1.51,3.23,323.99,-922,-63.67,-31.27
(주)씨씨에스충북방송,066790,2011/12,37.16,-9.02,-4.6,-13.33,62.84,103.05,2.38,-2.62,0,3.57,3.57,699.74,0,-15.06,29.87
(주)씨씨에스충북방송,066790,2012/12,37.76,-0.89,-0.25,0.1,62.24,97.42,2.23,0.86,0,3.71,1.7,628.11,0,96.25,16.23
(주)씨씨에스충북방송,066790,2013/12,31.03,-11.23,-3.66,-7.67,68.97,107.17,0.19,-2.42,0,3.26,2.13,455.44,-41,-163.78,-32.66
(주)씨씨에스충북방송,066790,2014/12,19.06,-15.99,-6.58,-11.39,80.94,111.49,0.12,-6.75,0,-0.36,-0.39,363.6,-58,-10.09,-41.79
(주)씨씨에스충북방송,066790,2015/12,24.38,-11.68,-4.63,-3.89,75.62,103.79,0.11,-4.46,0,0.32,0.39,310.53,-17,2.55,-11.75
(주)씨씨에스충북방송,066790,2016/12,18.64,-10.09,-4.07,-6.04,81.36,106.15,0.11,-3.18,0,1.91,2.66,264.2,-26,52,-16.25
(주)씨씨에스충북방송,066790,2017/12,19.53,-33.46,-16.22,-21.97,80.47,105.29,0.07,-15.07,0,1.75,4.39,268.64,-90,59.47,-14.22
(주)씨씨에스충북방송,066790,2018/12,11.63,-35.82,-19.26,-27.12,88.37,117.53,0.09,-18.38,0,1.18,3.04,245.58,-88,58.42,-43.04
(주)씨씨에스충북방송,066790,2019/12,25.87,-7.06,-4.18,-5.9,74.13,96.98,0.05,-2.92,0,1.89,4.32,220.97,-17,20.32,6.68
(주)씨씨에스충북방송,066790,2020/12,22.88,-15.16,-8.62,-11.55,77.12,101.8,0,-8.11,0,0.78,2.03,290.85,-63,80.19,-5.24
(주)씨씨에스충북방송,066790,2021/12,22.76,6.34,3.73,5.41,77.24,102.9,0.09,4.02,0,0.42,1.4,334.62,25,29.01,-9.7
(주)씨씨에스충북방송,066790,2022/12,24.86,3.79,2.41,3.34,75.14,96.65,0,1.82,0,-0.91,-3.03,345.49,16,81.53,11.58
(주)씨앤씨인터내셔널,352480,2016/12,,,,,,,,,,,,,,,
(주)씨앤씨인터내셔널,352480,2017/12,,,,,,,,,,,,,,,
(주)씨앤씨인터내셔널,352480,2018/12,,,,,,,,,,,,,,,
(주)씨앤씨인터내셔널,352480,2019/12,19.79,8.13,6.74,19.67,80.21,88.05,0.24,6.99,0,0.32,0.38,16319.64,1327,2994.73,1950.76
