회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
(주)원림,005820,2013/12,0.64,0.89,2.26,15.47,2.71,3.91,8.76,7.74,3.58,1.36
(주)원림,005820,2014/12,0.66,0.87,2.68,14.86,2.72,4.07,8.2,7.6,3.59,1.5
(주)원림,005820,2015/12,0.59,0.76,2.73,14.24,2.68,4.11,7.65,7.17,3.13,1.55
(주)원림,005820,2016/12,0.55,0.7,2.54,13.57,2.25,3.14,7.95,7.37,2.75,1.37
(주)원림,005820,2017/12,0.53,0.67,2.54,13.97,2.36,3.41,7.64,7.47,2.56,1.4
(주)원림,005820,2018/12,0.53,0.67,2.49,15.27,2.98,5.62,6.34,7.5,2.52,1.57
(주)원림,005820,2019/12,0.5,0.65,2.04,14.67,2.48,4.01,6.5,7.77,2.44,1.25
(주)원림,005820,2020/12,0.36,0.48,1.46,12.68,1.3,1.58,7.29,7.29,1.89,0.74
(주)원림,005820,2021/12,0.43,0.55,1.92,13.68,1.26,1.46,9.14,9.62,2.28,0.8
(주)원림,005820,2022/12,0.45,0.55,2.47,11.9,1.33,1.61,7.47,9.9,2.19,0.92
(주)위스컴,024070,2011/12,1.34,1.54,10.81,30.23,2.13,2.33,24.05,4.76,4.7,1.81
(주)위스컴,024070,2012/12,1.18,1.34,9.49,26.03,1.84,2.06,17.13,4.48,4.22,1.59
(주)위스컴,024070,2013/12,1.08,1.21,10.05,24.4,1.67,1.87,16.17,4.5,3.87,1.48
(주)위스컴,024070,2014/12,1.01,1.12,9.99,25.77,1.58,1.73,17.59,4.59,3.58,1.4
(주)위스컴,024070,2015/12,1,1.11,10.21,24.77,1.65,1.82,17.86,4.97,3.39,1.46
(주)위스컴,024070,2016/12,0.95,1.05,9.77,19.82,1.62,1.78,17.68,4.72,3.14,1.43
(주)위스컴,024070,2017/12,0.82,0.91,8.38,18.44,1.36,1.49,15.66,4.36,2.74,1.2
(주)위스컴,024070,2018/12,0.8,0.87,9.49,26.68,1.37,1.5,16.19,4.48,2.59,1.23
(주)위스컴,024070,2019/12,0.83,0.91,9.02,26,1.54,1.69,17.36,4.39,2.76,1.36
(주)위스컴,024070,2020/12,0.72,0.8,7.19,20.65,1.41,1.54,17.34,3.96,2.51,1.21
(주)위스컴,024070,2021/12,0.81,0.9,8.48,22.94,1.68,1.84,19.83,4.49,2.87,1.43
(주)위스컴,024070,2022/12,0.89,0.99,8.42,22.52,1.81,2.03,16.97,4.39,3.13,1.51
(주)윌비스,008600,2011/12,0.85,1.23,2.8,16.54,2.19,2.78,10.46,5.37,9.35,1.32
(주)윌비스,008600,2012/12,0.84,1.2,2.81,21.64,2.41,2.96,13.06,6.37,9.09,1.42
(주)윌비스,008600,2013/12,0.91,1.27,3.28,26.14,2.53,3.11,13.54,7.44,9.86,1.5
(주)윌비스,008600,2014/12,0.95,1.32,3.43,26.18,2.51,3.11,12.95,6.33,9.76,1.52
(주)윌비스,008600,2015/12,1.12,1.65,3.49,28.81,2.98,3.72,15.11,5.9,11.47,1.73
(주)윌비스,008600,2016/12,1.03,1.69,2.63,28.2,2.83,3.53,14.07,5.03,11.35,1.53
(주)윌비스,008600,2017/12,0.92,1.57,2.24,38.39,2.6,3.12,15.52,4.8,10.2,1.32
(주)윌비스,008600,2018/12,0.82,1.39,2,42.16,2.15,2.42,18.77,4.21,9.21,1.11
(주)윌비스,008600,2019/12,0.75,1.33,1.7,31.9,1.85,2.07,17.35,3.89,8.18,0.96
(주)윌비스,008600,2020/12,0.64,1.22,1.37,25.34,1.53,1.72,13.82,3.13,6.88,0.77
(주)윌비스,008600,2021/12,0.78,1.48,1.64,26.11,1.7,1.89,16.55,3.04,8.71,0.88
(주)윌비스,008600,2022/12,0.7,1.28,1.55,29.51,1.47,1.63,15.45,2.75,7.86,0.8
(주)유니드,014830,2011/12,0.9,1.53,2.2,21.61,2.22,2.89,9.53,5.99,3.14,1.32
(주)유니드,014830,2012/12,0.67,1.19,1.53,18.12,1.9,2.69,6.43,4.64,1.81,1.13
(주)유니드,014830,2013/12,0.71,1.2,1.74,23.82,1.96,2.66,7.44,6.21,1.81,1.21
(주)유니드,014830,2014/12,0.75,1.19,1.99,33.6,1.83,2.34,8.47,6.02,1.92,1.12
(주)유니드,014830,2015/12,0.71,1.03,2.23,24.3,1.66,2.14,7.39,5.33,1.92,1.04
(주)유니드,014830,2016/12,0.65,0.94,2.15,21.9,1.61,2.05,7.53,5.46,1.86,1.03
(주)유니드,014830,2017/12,0.61,0.9,1.9,37.14,1.83,2.33,8.56,5.96,1.55,1.17
(주)유니드,014830,2018/12,0.57,0.92,1.51,41.69,1.98,2.67,7.66,6.44,1.39,1.12
(주)유니드,014830,2019/12,0.59,0.95,1.56,47.6,2.26,3.4,6.71,7.56,1.41,1.19
(주)유니드,014830,2020/12,0.63,0.92,1.98,79.89,2.36,3.52,7.15,8.52,1.56,1.33
(주)유니드,014830,2021/12,0.71,0.99,2.48,104.36,2.27,3.19,7.88,8.9,1.98,1.35
(주)유니드,014830,2022/12,0.76,1.16,2.23,175.45,1.99,3.08,5.64,8.28,2.53,1.12
(주)유니드비티플러스,446070,2022/12,,,,,,,,,,
(주)유니온,000910,2011/12,0.35,0.49,1.21,8.67,2.13,3.83,4.81,4.97,2.56,1.26
(주)유니온,000910,2012/12,0.42,0.58,1.49,8.61,2.15,3.95,4.72,4.82,2.38,1.33
(주)유니온,000910,2013/12,0.42,0.57,1.65,9.9,2.16,3.65,5.32,4.65,2.57,1.44
(주)유니온,000910,2014/12,0.52,0.7,2.03,10.84,2.22,3.26,6.92,4.65,2.83,1.48
(주)유니온,000910,2015/12,0.59,0.79,2.29,9.08,2.02,2.85,6.87,4.19,2.26,1.3
(주)유니온,000910,2016/12,0.56,0.75,2.29,9.6,2.02,2.83,6.99,4.13,2.16,1.31
(주)유니온,000910,2017/12,0.45,0.66,1.4,9.82,2.2,3.11,7.51,4.16,2.22,1.03
(주)유니온,000910,2018/12,0.43,0.74,1.01,10.41,2.35,3.47,7.31,4.16,2.3,0.84
(주)유니온,000910,2019/12,0.53,1.04,1.08,11.35,2.21,3.11,7.67,4.38,2.44,0.84
(주)유니온,000910,2020/12,0.51,0.92,1.14,10.45,2.02,2.74,7.65,4.44,2.3,0.84
(주)유니온,000910,2021/12,0.5,0.81,1.29,10.6,2.12,2.92,7.72,4.65,2.37,0.95
(주)유니온,000910,2022/12,0.56,0.92,1.42,11.8,2.4,3.6,7.23,5.11,2.64,1.15
(주)유니켐,011330,2011/12,1.77,6.2,2.47,9.85,2.98,5.73,6.21,7.41,4.85,1.42
(주)유니켐,011330,2012/12,1.61,11.57,1.87,6.72,2.83,5.12,6.35,6.71,4.07,1.18
(주)유니켐,011330,2013/12,1.34,8.93,1.58,5.89,2.28,3.26,7.58,4.52,3.48,0.98
(주)유니켐,011330,2015/06,0.21,0.91,0.28,1.82,0.56,1.62,0.85,5.88,0.37,0.21
(주)유니켐,011330,2016/12,0.55,1.29,0.96,32.03,0.89,2.52,1.38,2.87,1.52,0.49
(주)유니켐,011330,2017/12,0.93,2.21,1.62,47.76,1.52,3.67,2.6,4.43,2.65,0.83
(주)유니켐,011330,2018/12,0.91,1.86,1.79,47.82,1.43,3.55,2.41,4.37,2.85,0.82
(주)유니켐,011330,2019/12,0.83,1.49,1.87,23.7,1.31,3.46,2.12,4.41,2.52,0.8
(주)유니켐,011330,2020/12,0.71,1.42,1.44,25.05,1.36,2.79,2.65,4.18,2.08,0.82
(주)유니켐,011330,2021/12,0.56,1.19,1.06,36.82,1.22,2.09,2.91,3.93,1.56,0.67
(주)유니켐,011330,2022/12,0.48,0.97,0.96,32.44,1.06,1.73,2.73,4.25,1.18,0.56
(주)유수홀딩스,000700,2011/12,0.04,0.04,0.18,35.88,1.09,1.09,4013.75,5.67,0.85,0.42
(주)유수홀딩스,000700,2012/12,0.05,0.08,0.18,51.69,0.98,0.99,3905.23,6.38,0.97,0.3
(주)유수홀딩스,000700,2013/12,0.05,0.09,0.11,35.31,0.21,0.21,4170.57,3.76,0.91,0.09
(주)유수홀딩스,000700,2014/12,0.03,0.05,0.05,18.77,0.09,0.09,2052.27,2.19,0.12,0.04
(주)유수홀딩스,000700,2015/12,0.06,0.09,0.17,32.55,0.72,0.72,2416.17,186.96,0.08,0.52
(주)유수홀딩스,000700,2016/12,0.06,0.1,0.19,21.93,0.92,0.92,2534.29,146.93,0.09,0.26
(주)유수홀딩스,000700,2017/12,0.06,0.09,0.15,16.44,0.81,0.81,2284.99,172.63,0.07,0.22
(주)유수홀딩스,000700,2018/12,0.06,0.09,0.14,19.72,1.03,1.03,2416.22,111.21,0.07,0.63
(주)유수홀딩스,000700,2019/12,0.05,0.09,0.13,18.92,0.12,0.12,2366.37,63.57,0.13,0.08
(주)유수홀딩스,000700,2020/12,0.05,0.06,0.19,29,0.08,0.08,4711.94,85.46,3.37,0.06
(주)유수홀딩스,000700,2021/12,0.02,0.03,0.26,46.11,0.08,0.08,0,58.69,3.35,0.06
(주)유수홀딩스,000700,2022/12,0.03,0.03,0.72,58.35,0.17,0.17,0,53.71,2,0.14
(주)유유제약,000220,2011/03,0.55,0.75,2.05,21.92,1.45,1.73,9.06,2.05,1.1,0.96
(주)유유제약,000220,2012/03,0.62,0.82,2.57,20.4,1.66,1.96,10.7,2.38,1.22,1.09
(주)유유제약,000220,2013/03,0.66,0.82,3.23,20.12,1.8,2.24,9.17,2.83,1.29,1.29
(주)유유제약,000220,2014/03,0.6,0.76,2.84,14.81,1.47,1.81,7.64,2.72,1.26,1.1
(주)유유제약,000220,2015/03,0.56,0.76,2.17,17.4,1.24,1.49,7.45,2.51,1.25,0.89
(주)유유제약,000220,2016/03,0.61,0.85,2.21,20.03,1.34,1.72,6.05,2.81,1.39,0.88
(주)유유제약,000220,2017/03,0.62,0.86,2.24,20.07,1.27,1.7,4.98,3.25,1.45,0.82
(주)유유제약,000220,2018/12,0.58,0.89,1.65,18.58,1.13,1.46,4.96,4.01,1.37,0.82
(주)유유제약,000220,2019/12,0.62,0.94,1.82,16.49,1.24,1.64,5.05,4.44,1.44,0.82
(주)유유제약,000220,2020/12,0.62,0.84,2.36,16.46,1.33,1.95,4.17,4.91,1.39,0.92
(주)유유제약,000220,2021/12,0.6,0.81,2.31,15.77,1.2,1.73,3.91,5.74,1.45,0.96
(주)유유제약,000220,2022/12,0.63,0.94,1.87,10.47,1.18,1.8,3.46,6.25,1.64,0.82
(주)유한양행,000100,2011/12,0.53,0.62,3.82,9.85,1.21,1.42,8.26,4.52,3.91,0.99
(주)유한양행,000100,2012/12,0.59,0.68,4.18,10.22,1.33,1.56,8.74,4.89,4.72,1.07
(주)유한양행,000100,2013/12,0.68,0.8,4.58,9.41,1.49,1.73,10.46,5.27,6.06,1.17
(주)유한양행,000100,2014/12,0.71,0.84,4.4,8.42,1.44,1.66,10.83,4.89,6.52,1.13
(주)유한양행,000100,2015/12,0.74,0.9,4.14,9.13,1.44,1.67,10.06,5.3,7.09,1.12
(주)유한양행,000100,2016/12,0.8,0.98,4.33,10.71,1.56,1.81,11.33,5.95,7.73,1.22
(주)유한양행,000100,2017/12,0.83,1.01,4.61,13.68,1.61,1.84,13.01,5.69,7.38,1.27
(주)유한양행,000100,2018/12,0.81,0.99,4.38,17.64,1.6,1.83,12.85,4.85,7.12,1.25
(주)유한양행,000100,2019/12,0.76,0.94,4.04,14.73,1.51,1.72,12.04,3.98,7.29,1.15
(주)유한양행,000100,2020/12,0.77,0.94,4.2,13.07,1.51,1.75,10.77,3.78,8.34,1.16
(주)유한양행,000100,2021/12,0.75,0.9,4.39,12.72,1.52,1.81,9.5,3.64,7.92,1.18
(주)유한양행,000100,2022/12,0.77,0.91,5.05,13.54,1.68,2.01,10.17,3.66,7.54,1.29
(주)이노션,214320,2011/12,,,,,,,,,,
(주)이노션,214320,2012/12,,,,,,,,,,
(주)이노션,214320,2013/12,0.51,1.03,1.02,1.18,0.62,0.62,0,1.05,186.29,0.39
(주)이노션,214320,2014/12,0.55,1.08,1.14,1.31,0.67,0.67,0,1.18,193.37,0.43
(주)이노션,214320,2015/12,0.5,0.88,1.17,1.36,0.6,0.6,0,1.22,51.59,0.4
(주)이노션,214320,2016/12,0.45,0.73,1.15,1.33,0.53,0.53,0,1.19,28.84,0.36
(주)이노션,214320,2017/12,0.44,0.7,1.19,1.37,0.53,0.53,0,1.27,23.84,0.37
(주)이노션,214320,2018/12,0.45,0.68,1.33,2.49,0.55,0.55,0,2.04,27.69,0.39
(주)이노션,214320,2019/12,0.4,0.59,1.26,10.27,0.56,0.56,0,3.95,36.36,0.39
(주)이노션,214320,2020/12,0.35,0.51,1.06,10.2,0.55,0.55,0,3.3,32.4,0.37
(주)이노션,214320,2021/12,0.48,0.72,1.42,15.95,0.77,0.77,0,3.55,46.91,0.5
(주)이노션,214320,2022/12,0.48,0.74,1.38,13.44,0.76,0.76,0,3.01,52.54,0.49
(주)이마트,139480,2011/12,,,,,,,,,,
(주)이마트,139480,2012/12,0.96,1.84,2.02,16.91,12.48,31.58,20.64,53.28,1.46,2.9
(주)이마트,139480,2013/12,0.92,1.73,1.97,16.82,12.25,31.88,19.9,60.17,1.4,2.89
(주)이마트,139480,2014/12,0.87,1.62,1.91,17.27,11.96,34.04,18.44,76.19,1.34,2.96
(주)이마트,139480,2015/12,0.86,1.6,1.85,17.6,11.57,35.22,17.24,80.27,1.31,2.82
(주)이마트,139480,2016/12,0.86,1.57,1.9,17.52,11.04,32.1,16.83,64.64,1.33,2.72
(주)이마트,139480,2017/12,0.88,1.54,2.07,17.28,10.45,27.67,16.78,51.59,1.39,2.84
(주)이마트,139480,2018/12,0.92,1.58,2.21,17.38,9.9,25.45,16.2,50.46,1.47,2.73
(주)이마트,139480,2019/12,0.9,1.56,2.09,17.06,8.25,18.48,14.91,50.5,1.54,2.56
(주)이마트,139480,2020/12,0.92,1.6,2.17,16.68,7.34,13.63,15.89,50.09,1.79,2.66
(주)이마트,139480,2021/12,0.87,1.62,1.86,17.27,7.94,15.63,16.14,48.57,2.02,2.39
(주)이마트,139480,2022/12,0.79,1.56,1.6,17.69,8.09,18.56,14.33,42.48,2.17,2.19
(주)이수페타시스,007660,2011/12,1.26,2.01,3.35,16.65,2.3,3.17,8.32,6.04,8.42,1.54
(주)이수페타시스,007660,2012/12,1.21,1.9,3.35,16.72,2.35,3.38,7.71,5.31,7.98,1.67
(주)이수페타시스,007660,2013/12,1.25,1.96,3.49,23.16,2.59,3.63,9.09,5.68,8.51,1.87
(주)이수페타시스,007660,2014/12,0.93,1.58,2.26,17.32,2.14,2.98,7.55,4.42,4.46,1.35
(주)이수페타시스,007660,2015/12,0.85,1.49,2,16.59,2.23,3.15,7.72,5.02,3.11,1.26
(주)이수페타시스,007660,2016/12,0.88,1.54,2.05,13.31,2.04,2.71,8.31,5.25,4.29,1.24
(주)이수페타시스,007660,2017/12,0.8,1.45,1.77,10.55,1.72,2.33,6.58,4.36,5.22,1.03
(주)이수페타시스,007660,2018/12,0.99,1.87,2.12,16.42,2.14,3.25,6.3,4.4,5.59,1.23
(주)이수페타시스,007660,2019/12,1.02,2.28,1.84,18.25,2.06,3.26,5.59,4.03,5.06,1.1
(주)이수페타시스,007660,2020/12,1.24,3.39,1.95,29.9,2.32,3.85,5.81,5.28,5.64,1.14
(주)이수페타시스,007660,2021/12,1.16,2.72,2.03,23.56,1.83,2.98,4.74,4.93,6.45,1.02
(주)이수페타시스,007660,2022/12,1.2,2.36,2.44,17.79,1.8,3.17,4.15,5.27,6.9,1.1
(주)이수화학,005950,2011/12,1.92,3.25,4.69,65.35,5.72,8.08,19.55,13.43,9.89,3.45
(주)이수화학,005950,2012/12,1.97,3.47,4.54,53.61,5.31,7.36,19.12,13.66,10.33,3.31
(주)이수화학,005950,2013/12,1.75,3.23,3.8,51.23,4.61,6.3,17.22,12.66,9.87,2.8
(주)이수화학,005950,2014/12,1.46,2.7,3.2,73.07,4.24,6.02,14.4,10.32,8.06,2.48
(주)이수화학,005950,2015/12,1.13,1.91,2.73,130.08,4.06,5.85,13.33,7.84,5.59,2.26
(주)이수화학,005950,2016/12,1,1.66,2.52,49.71,3.85,5.48,12.95,7.31,4.83,1.9
(주)이수화학,005950,2017/12,1.15,1.97,2.76,37.06,4.12,6.08,12.76,9.07,5.38,1.82
(주)이수화학,005950,2018/12,1.32,2.18,3.36,49.44,5.07,8.08,13.6,11.06,6.01,2.2
(주)이수화학,005950,2019/12,1.27,2.04,3.35,44.66,5.17,8.77,12.62,11.21,5.67,2.32
(주)이수화학,005950,2020/12,1.02,1.78,2.41,29.49,3.4,4.95,10.85,11.73,4.19,1.65
(주)이수화학,005950,2021/12,1.42,2.66,3.05,35.15,3.81,5.27,13.82,18.63,5.93,2.02
(주)이수화학,005950,2022/12,1.71,3.26,3.61,36.76,4.64,8.07,10.94,20.57,6.97,2.35
(주)이스타코,015020,2011/12,0.09,0.18,0.2,0,0.71,0.71,0,0.9,0.18,0.2
(주)이스타코,015020,2012/12,0.08,0.16,0.15,0,0.5,0.51,23.58,0.8,0.15,0.13
(주)이스타코,015020,2013/12,0.49,0.94,1.03,0,2.23,2.29,82.63,9.56,1.05,0.8
(주)이스타코,015020,2014/12,0.09,0.14,0.25,0,0.52,0.54,14.57,8.97,0.19,0.2
(주)이스타코,015020,2015/12,0.07,0.13,0.17,0,0.22,2.13,0.25,11.68,0.18,0.1
(주)이스타코,015020,2016/12,0.04,0.1,0.08,0,0.09,1.29,0.1,15.09,0.13,0.04
(주)이스타코,015020,2017/12,0.38,0.85,0.71,0,0.85,5.58,1,69.12,1,0.41
(주)이스타코,015020,2018/12,0.07,0.15,0.15,0,0.21,0.96,0.27,8.32,0.16,0.1
(주)이스타코,015020,2019/12,0.3,0.56,0.67,0,0.92,2.29,1.54,33.58,1.22,0.45
(주)이스타코,015020,2020/12,0.08,0.12,0.23,0,0.32,0.6,0.68,8.6,1.82,0.15
(주)이스타코,015020,2021/12,0.09,0.14,0.26,0,0.41,2.03,0.52,9.45,0.78,0.19
(주)이스타코,015020,2022/12,0.09,0.16,0.23,0,0.37,2.35,0.44,11.22,0.57,0.16
(주)이아이디,093230,2011/12,0.31,0.39,1.63,6.42,0.55,0.58,14.76,1.47,1.37,0.41
(주)이아이디,093230,2012/12,0.25,0.34,0.99,5.02,0.52,0.53,19.32,2.05,1.02,0.38
(주)이아이디,093230,2013/12,0.13,0.24,0.28,3.99,0.34,0.35,11.12,3.68,0.47,0.19
(주)이아이디,093230,2014/12,0.24,0.51,0.45,1238.05,1.09,1.11,82.95,23.55,0.75,0.39
(주)이아이디,093230,2015/12,0.81,1.38,1.95,3991.91,4.11,4.11,0,188.38,2.62,1.89
(주)이아이디,093230,2016/12,0.71,1.09,2.04,6362.45,3.12,3.12,0,268.05,2.2,1.55
(주)이아이디,093230,2017/12,1.21,1.74,3.9,1030.63,2.38,3.1,10.19,253.37,5.14,1.49
(주)이아이디,093230,2018/12,1.34,1.7,6.2,883.86,2.56,3.85,7.66,99.94,6.84,1.83
(주)이아이디,093230,2019/12,0.53,0.65,3.05,1247.8,1.25,1.71,4.66,41.68,3.64,0.89
(주)이아이디,093230,2020/12,0.47,0.54,3.32,15382,1.54,1.86,9.01,34.53,7.97,1.09
(주)이아이디,093230,2021/12,0.41,0.59,1.31,12219.65,1.35,1.39,58.38,38.07,143.88,0.68
(주)이아이디,093230,2022/12,0.33,0.65,0.69,416.68,1.53,1.56,90.62,41.3,132.46,0.48
(주)이엔플러스,074610,2011/12,0.53,0.83,1.45,5.2,0.83,0.92,9.24,10.12,2.15,0.53
(주)이엔플러스,074610,2012/12,0.96,1.57,2.47,7.53,1.65,1.88,13.03,78.63,2.97,1
(주)이엔플러스,074610,2013/12,1.37,2.11,3.95,13.94,2.98,3.49,20.6,219.2,2.98,1.74
(주)이엔플러스,074610,2014/12,1.5,2.32,4.24,8.96,3.23,4.58,11.03,28.25,3.25,1.9
(주)이엔플러스,074610,2015/12,1.37,2.2,3.59,6.94,2.63,4.51,6.3,33.61,3.58,1.57
(주)이엔플러스,074610,2016/12,2.12,3.4,5.6,15.46,3.4,5.68,8.45,3436.52,7.52,2.17
(주)이엔플러스,074610,2017/12,1.3,3.04,2.28,20.86,2.61,3.77,8.49,32.77,4.12,1.34
(주)이엔플러스,074610,2018/12,0.44,1.04,0.76,30.24,1.31,1.59,7.42,14.13,1.41,0.51
(주)이엔플러스,074610,2019/12,0.33,0.76,0.6,31.26,0.97,1.14,6.71,8.07,1.22,0.45
(주)이엔플러스,074610,2020/12,0.24,0.46,0.49,25.17,0.75,0.9,4.43,4.94,0.79,0.39
(주)이엔플러스,074610,2021/12,0.53,0.77,1.67,297.86,1.48,1.69,12.09,2.92,1.45,0.84
(주)이엔플러스,074610,2022/12,0.21,0.34,0.59,11.76,0.46,0.52,3.99,1.07,0.72,0.26
(주)이원,017940,2011/12,2.56,6.82,4.1,33.38,7.09,11.04,19.82,15.52,9.46,3.01
(주)이원,017940,2012/12,2.54,6.63,4.11,21.01,6.75,9.76,21.91,13.18,9.16,3.2
(주)이원,017940,2013/12,2.3,5.97,3.75,15.52,5.65,7.87,20.02,10.83,8.53,2.93
(주)이원,017940,2014/12,2.14,5.31,3.59,17.06,5.61,7.6,21.43,11.2,7.65,2.98
(주)이원,017940,2015/12,1.44,3.29,2.55,19.16,4.19,5.08,23.89,8.62,4.87,2.32
(주)이원,017940,2016/12,1.25,2.84,2.22,16.37,3.26,3.78,23.77,7.59,4.49,1.87
(주)이원,017940,2017/12,1.36,3.11,2.42,14.42,3.42,4.3,16.65,7.49,5.11,1.87
(주)이원,017940,2018/12,1.44,3.17,2.63,16.75,3.71,4.7,17.52,8.34,5.3,1.91
(주)이원,017940,2019/12,1.39,3.13,2.49,14.05,3.63,4.73,15.67,9.21,5.3,1.91
(주)이원,017940,2020/12,1.15,2.6,2.05,10.02,3.25,4.55,11.39,7.43,4.51,1.71
(주)이원,017940,2021/12,1.47,3.29,2.65,12.82,3.95,5.49,14.1,8.95,6.02,2.07
(주)이원,017940,2022/12,2.18,4.94,3.9,18.04,5.12,7.06,18.7,11.16,9.83,2.71
(주)이월드,084680,2011/12,0.1,0.18,0.2,176.93,1.7,1.72,179.69,14.39,0.1,0.37
(주)이월드,084680,2012/12,0.1,0.18,0.21,180.21,1.12,1.13,153.77,8.15,0.11,0.25
(주)이월드,084680,2013/12,0.11,0.21,0.22,216.35,1.49,1.51,100.87,9.29,0.12,0.25
(주)이월드,084680,2014/12,0.12,0.24,0.25,247.85,3.13,3.25,88.94,17.67,0.13,0.31
(주)이월드,084680,2015/12,0.12,0.22,0.27,228.3,2.16,2.2,97.6,36.12,0.13,0.33
(주)이월드,084680,2016/12,0.14,0.23,0.32,188.3,1.69,1.72,103.01,21.91,0.15,0.38
(주)이월드,084680,2017/12,0.15,0.27,0.36,191.76,1.27,1.28,106.13,20.48,0.18,0.38
(주)이월드,084680,2018/12,0.14,0.23,0.33,356.02,0.97,0.98,102.66,22.24,0.16,0.33
(주)이월드,084680,2019/12,0.49,0.66,1.88,102.1,3.01,4.94,7.71,29.35,0.81,1.46
(주)이월드,084680,2020/12,0.28,0.35,1.46,44.05,1.79,4.75,2.87,15.93,0.57,0.99
(주)이월드,084680,2021/12,0.29,0.42,0.9,50.57,2.32,7.7,3.32,21.43,0.54,0.89
(주)이월드,084680,2022/12,0.29,0.52,0.67,55.85,2.61,6.7,4.28,18.55,0.53,0.75
(주)인디에프,014990,2011/12,0.97,2.08,1.81,6.09,1.63,4.8,2.48,7.19,4.87,0.91
(주)인디에프,014990,2012/12,0.99,2.15,1.82,4.6,1.43,4.44,2.1,6.76,15.36,0.86
(주)인디에프,014990,2013/12,0.97,2.13,1.77,3.86,1.35,4.29,1.96,6.94,17.78,0.82
(주)인디에프,014990,2014/12,0.99,2.19,1.81,4.01,1.36,4.42,1.96,7.23,19.58,0.84
(주)인디에프,014990,2015/12,0.99,2.19,1.8,3.95,1.38,4.89,1.92,7.33,18.44,0.85
(주)인디에프,014990,2016/12,1.24,2.88,2.19,4.48,1.75,6.07,2.46,9.07,22.05,1.04
(주)인디에프,014990,2017/12,1.33,3.05,2.37,5.19,1.89,5.65,2.84,8.84,23.46,1.1
(주)인디에프,014990,2018/12,1.41,2.98,2.68,6.81,2.04,6.12,3.05,9.34,24.65,1.19
(주)인디에프,014990,2019/12,1.41,3.15,2.55,9.07,2.27,6.76,3.43,10.2,23.31,1.3
(주)인디에프,014990,2020/12,1.06,2.95,1.66,8.13,1.91,5.62,2.89,9.26,15.82,0.99
(주)인디에프,014990,2021/12,1.13,3.77,1.61,8.05,2,5.19,3.24,10.81,16.66,0.98
(주)인디에프,014990,2022/12,1.1,3.58,1.6,8.06,2.13,4.83,3.82,9.53,23.31,0.99
(주)인바이오젠,101140,2011/12,1.34,3.88,2.05,5.36,1.4,2.2,3.84,2.78,150.77,0.9
(주)인바이오젠,101140,2012/12,1.07,1.97,2.35,10.77,1.1,2.04,2.38,2.52,201.09,0.78
(주)인바이오젠,101140,2013/12,0.86,1.94,1.55,9.01,0.88,1.87,1.67,2.71,109.82,0.64
(주)인바이오젠,101140,2014/12,1.37,3.02,2.52,14.21,1.41,2.93,2.73,4.65,113.18,1.05
(주)인바이오젠,101140,2015/12,0.82,1.49,1.82,5.13,0.84,1.3,2.34,3.25,62.74,0.65
(주)인바이오젠,101140,2016/12,0.86,1.7,1.73,4.01,0.87,1.17,3.4,4.2,75.01,0.64
(주)인바이오젠,101140,2017/12,0.55,0.83,1.63,3.91,0.55,0.65,3.59,3.65,76.13,0.43
(주)인바이오젠,101140,2018/12,0.4,0.44,4.99,12.53,0.41,0.44,5.42,5.3,172.82,0.39
(주)인바이오젠,101140,2019/12,0.17,0.22,0.76,22.78,0.35,0.37,5.08,5.53,64.49,0.24
(주)인바이오젠,101140,2020/12,0.11,0.14,0.47,20.61,0.17,0.18,6.5,2.91,24.36,0.13
(주)인바이오젠,101140,2021/12,0.06,0.08,0.18,17.4,0.18,0.18,8.4,1.89,6.78,0.1
(주)인바이오젠,101140,2022/12,0.05,0.08,0.17,23.88,0.47,0.5,7.57,1.94,4.92,0.14
(주)인스코비,006490,2011/12,0.38,0.55,1.2,9.27,0.66,0.79,3.84,3.02,1.13,0.44
(주)인스코비,006490,2012/12,0.48,0.63,2.03,7.82,0.81,1.1,3.03,5.02,2.22,0.59
(주)인스코비,006490,2013/12,0.54,0.66,2.94,13.89,0.91,1.23,3.46,10.78,3.75,0.69
(주)인스코비,006490,2014/12,0.96,1.09,7.76,51.55,1.56,2.01,6.96,13.14,14.43,1.3
(주)인스코비,006490,2015/12,0.27,0.39,0.83,17.11,0.84,1.06,4.02,4.55,11.96,0.42
(주)인스코비,006490,2016/12,0.31,0.47,0.94,16.15,1.48,1.77,9.11,7.81,36.34,0.59
(주)인스코비,006490,2017/12,0.47,0.6,2.25,11.77,1.94,2.39,10.26,8.87,103.46,1.06
(주)인스코비,006490,2018/12,0.64,0.91,2.18,8.18,2.2,3.47,6.01,10.03,174.38,1.44
(주)인스코비,006490,2019/12,1.02,1.71,2.56,14.62,2.84,3.89,10.52,17.23,80.09,2.1
(주)인스코비,006490,2020/12,0.55,0.88,1.43,11.19,1.49,1.75,9.97,11.54,30.36,0.94
(주)인스코비,006490,2021/12,0.45,0.71,1.24,7.79,1.4,1.63,10.01,8.17,39.55,0.7
(주)인스코비,006490,2022/12,0.4,0.6,1.15,7.18,1.53,1.76,11.72,6.65,35.07,0.67
