회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
(주)슈피겐코리아,192440,2015/12,57.19,35.13,24.45,26.53,42.81,60.51,0.64,22.96,0,-3.44,-19.02,16538.13,5813,6409.62,6530.23
(주)슈피겐코리아,192440,2016/12,57.71,26.53,19.35,20.82,42.29,68.74,1.39,18.11,0,-2.37,-17.51,21039.81,5604,3805.92,6576.73
(주)슈피겐코리아,192440,2017/12,58.68,13.17,10.3,11.39,41.32,74.9,1.51,9.33,0,-1.54,-10.06,26203.6,3488,5619.18,6577.93
(주)슈피겐코리아,192440,2018/12,59.71,18.55,15.34,17.21,40.29,78.17,1.97,14.31,0,-1.56,-9.46,31424.55,6009,4837.59,6859.9
(주)슈피겐코리아,192440,2019/12,56.55,16.88,13.99,15.74,43.45,81.34,2.88,12.81,0.21,-1.69,-10.61,36250.73,6307,1641.3,6764.43
(주)슈피겐코리아,192440,2020/12,54.36,10.38,8.25,9.46,45.64,83.41,2.16,7.26,0.27,-1.38,-7.81,38914.24,4163,6966.33,6455.88
(주)슈피겐코리아,192440,2021/12,49.98,9.74,7.92,9.13,50.02,90.79,3.1,7.05,0.35,-1.14,-6.64,42785.55,4295,6190.86,3941.92
(주)슈피겐코리아,192440,2022/12,50.31,5.75,5,5.67,49.69,88.42,3.92,3.85,0.25,-1.34,-9.7,47518.92,2816,1672.56,5502.91
(주)스마트솔루션즈,136510,2011/12,53.22,29.46,16.68,18.49,46.78,68.5,0.58,15.09,0,-4.08,-16.27,3684.53,1415,-582.55,1173.48
(주)스마트솔루션즈,136510,2012/12,18.76,-29.13,-4.77,-4.95,81.24,140.73,0.54,-6.8,0,-8.26,-55.68,1254.56,-367,101.17,-510.96
(주)스마트솔루션즈,136510,2013/12,40.49,10.4,4.78,5,59.51,87.41,0.36,3.66,0,-2.64,-25.92,2356.07,250,141.46,296.74
(주)스마트솔루션즈,136510,2014/12,27.61,-3.81,-1.2,-1.26,72.39,108.91,0.39,-2.2,0,-2.84,-22.36,1616.89,-63,321.66,-144.13
(주)스마트솔루션즈,136510,2015/12,36.27,6.3,2.2,2.31,63.73,95.56,0.95,1.47,0,-2.04,-15.84,1697.09,116,568.77,75.29
(주)스마트솔루션즈,136510,2016/12,37.78,11.5,4.66,5.32,62.22,88.54,0.65,4.35,0,-0.91,-2.53,2317.38,296,-226.55,265.66
(주)스마트솔루션즈,136510,2017/12,41.28,11.79,7.57,9.47,58.72,85.72,1.62,7.66,0,0.15,0.43,4633,557,385.23,661.65
(주)스마트솔루션즈,136510,2018/12,37.88,3.97,2.06,2.67,62.12,102.11,2.91,2.1,0,0.08,0.2,4060.34,166,-331.59,-85.78
(주)스마트솔루션즈,136510,2019/12,20.69,-36.28,-15.38,-21.12,79.31,143.91,4.19,-15.1,0,0.46,1.04,3019.37,-1205,-1476.41,-1325.79
(주)스마트솔루션즈,136510,2020/12,25.27,-76.69,-31.02,-48.26,74.73,152.03,2.61,-30.72,0,0.43,0.83,2410.22,-1976,-718.85,-1254.09
(주)스마트솔루션즈,136510,2021/12,21.36,-28.76,-12.27,-27.95,78.64,101.46,0.57,-8.11,0,7.55,7.42,4672.39,-335,-1128.34,-68.22
(주)스마트솔루션즈,136510,2022/12,41.61,-608.06,-102.15,0,58.39,80.75,0.37,-98.7,0,3.91,4.13,404.81,-2436,-43.4,77.94
(주)스맥,099440,2011/12,14.92,2.94,3.68,10.92,85.08,96.22,0.08,5.02,1.83,1.09,2.02,8479.31,284,15.28,321.2
(주)스맥,099440,2012/12,18.27,1.13,1.21,3.29,81.73,94.93,0.09,3,2.92,1.68,2.83,9062.23,113,-694.65,459.58
(주)스맥,099440,2013/12,19.49,3.86,3.27,9.09,80.51,95.25,0.11,5.77,0,2.96,3.91,7444.41,355,-378.83,353.24
(주)스맥,099440,2014/12,19.09,1.89,1.44,3.7,80.91,95.7,0.09,2.95,0,1.99,2.47,6684.82,135,343.06,287.19
(주)스맥,099440,2015/12,19.78,2.76,1.81,4.06,80.22,96.48,0.08,3.21,0,2.15,2.52,5572.56,165,-343.12,196.19
(주)스맥,099440,2016/12,19.72,1.51,0.96,2.11,80.28,96.8,0.13,2.47,0,2.35,2.76,5587.75,89,571.83,178.57
(주)스맥,099440,2017/12,17.18,0.24,0.19,0.41,82.82,97.15,0.03,1.51,0,1.62,2.45,6396.9,16,144.01,182.09
(주)스맥,099440,2018/12,19.29,0.8,0.58,1.23,80.71,98.12,0.05,1.72,0,1.54,2.15,5531.05,48,-403.1,104.2
(주)스맥,099440,2019/12,9.99,-10.71,-6.89,-15.16,90.01,109.22,0.17,-5.41,0,1.99,2.71,5069.07,-601,-421.79,-467.23
(주)스맥,099440,2020/12,10.32,-25.98,-13.62,-31,89.68,115.88,0.1,-12.29,0,1.96,2.36,3675.18,-1058,505.49,-583.48
(주)스맥,099440,2021/12,6.58,-18.2,-12.14,-33.27,93.42,109.87,0.1,-10.6,0,1.91,2.42,4118.04,-829,7.51,-406.38
(주)스맥,099440,2022/12,20.14,6.59,5.72,16.5,79.86,92.13,0.01,7.9,0,2.58,3.34,5033.48,370,337.88,395.96
(주)스카이문스테크놀로지,033790,2011/12,10.44,0.74,0.65,0.75,89.56,104.97,0.24,-1.74,3.88,-2.6,-17.99,2307.44,18,69.93,-57.56
(주)스카이문스테크놀로지,033790,2012/12,5.1,-16.35,-8.18,-9.14,94.9,121.48,0.05,-11.08,9.46,-4.74,-27.6,1227.69,-206,-37.25,-263.68
(주)스카이문스테크놀로지,033790,2013/12,8.3,-12.47,-4.48,-5.01,91.7,118.53,0,-6.44,8.84,-3.66,-18.53,828.3,-106,0.79,-153.49
(주)스카이문스테크놀로지,033790,2014/12,15.3,5.87,4.47,5.2,84.7,95.82,0,2.71,3.44,-2.38,-12.66,1835.23,111,13.64,76.65
(주)스카이문스테크놀로지,033790,2015/12,7.87,0.36,0.28,0.34,92.13,101.49,0,-0.78,2.47,-1.31,-5.75,2017.03,7,405.24,-30
(주)스카이문스테크놀로지,033790,2016/12,3.71,-15.9,-7.09,-8.92,96.29,117.07,0,-8.11,8.64,-1.89,-5,1146.66,-187,-98.99,-195.76
(주)스카이문스테크놀로지,033790,2017/12,4.81,-30.69,-9.03,-13.27,95.19,127.22,0,-9.01,13.12,0.04,0.05,929.68,-291,-317,-253.11
(주)스카이문스테크놀로지,033790,2018/12,25.43,-40.47,-9.8,-15.83,74.57,118.2,0.01,-9.36,25.14,1.26,1.17,844.98,-348,-81.39,-153.78
(주)스카이문스테크놀로지,033790,2019/12,12.22,-214.86,-29.6,-45.63,87.78,283.32,36.47,-29.88,86.32,-0.66,-0.8,334.97,-715,-462.62,-614.08
(주)스카이문스테크놀로지,033790,2020/12,75.72,-3.31,-3.15,-4.23,24.28,105.83,39.65,-3.06,4.76,0.09,0.38,1464.48,-49,-19.86,-85.34
(주)스카이문스테크놀로지,033790,2021/12,72.08,18.35,8.11,10.08,27.92,81,6.92,8.4,7.75,0.75,1.49,653.63,122,-17.66,124.2
(주)스카이문스테크놀로지,033790,2022/12,62.67,16.35,7.46,8.31,37.33,84.92,11.38,7.06,2.17,-1,-3.87,667.56,111,92.88,100.67
(주)스코넥엔터테인먼트,276040,2017/12,,,,,,,,,,,,,,,
(주)스코넥엔터테인먼트,276040,2018/12,,,,,,,,,,,,,,,
(주)스코넥엔터테인먼트,276040,2019/12,,,,,,,,,,,,,,,
(주)스코넥엔터테인먼트,276040,2020/12,0,-196.81,-122.21,0,0,219.28,0.13,-120.51,12.98,0.87,1.37,467.55,-1402,-114.1,-557.69
(주)스코넥엔터테인먼트,276040,2021/12,0,-64.89,-61.42,0,0,151.32,0.93,-59.37,0,1.29,1.74,613.17,-408,-112.49,-314.67
(주)스코넥엔터테인먼트,276040,2022/12,0,-120.83,-24.68,0,0,222.99,4.21,-26.59,0,-3.99,-6.74,295.41,-358,-352.37,-363.32
(주)스킨앤스킨,159910,2011/12,,,,,,,,,,,,,,,
(주)스킨앤스킨,159910,2012/12,52.84,28.18,13.28,18.09,47.16,72.94,0,13.14,9.03,-0.38,-0.5,3113.47,876,1167.27,842.47
(주)스킨앤스킨,159910,2013/12,24.68,-18.93,-4.58,-6.28,75.32,131.68,0,-4.54,21.05,0.12,0.15,1293.36,-245,-44.69,-409.8
(주)스킨앤스킨,159910,2014/12,10.3,-70.58,-14.77,-22.82,89.7,158.6,0,-13.95,33.63,2.23,2.32,1069.01,-755,-370.54,-626.44
(주)스킨앤스킨,159910,2015/12,42.61,-110.13,-31.08,-61.05,57.39,141.42,0,-28.53,25.94,4.26,5.21,252.23,-293,-179.14,-104.48
(주)스킨앤스킨,159910,2016/12,50.67,-86.89,-27.18,-45.64,49.33,90.58,0,-24.32,15.12,6.02,7.08,240.3,-211,10.42,22.63
(주)스킨앤스킨,159910,2017/12,13.24,-78.5,-28.5,-41.54,86.76,129.06,0,-26.46,11.5,3.09,6.52,215.04,-163,-48.3,-62.48
(주)스킨앤스킨,159910,2018/12,10.34,-69.57,-30.29,-44.55,89.66,114.98,0,-28.86,5.71,2.35,4.47,207.67,-147,-38.78,-31.11
(주)스킨앤스킨,159910,2019/12,7.39,-33.96,-14.32,-19.1,92.61,132.82,0,-14.5,1.47,-0.3,-0.71,178.11,-60,-52,-58.45
(주)스킨앤스킨,159910,2020/12,16,-105.11,-89.26,-119.91,84,121.23,0,-89.96,0.85,-0.39,-2.74,189.04,-204,-117.5,-40.12
(주)스킨앤스킨,159910,2021/12,20.75,4.81,4.79,5.77,79.25,96.32,0,4.71,0.87,-0.08,-0.47,109.7,5,-4.76,4.03
(주)스킨앤스킨,159910,2022/12,12.97,-48.45,-26.64,-31.62,87.03,125.74,0,-26.98,1.22,-0.45,-2.15,58.41,-28,-15.08,-15.03
(주)스타플렉스,115570,2011/12,19.71,9.25,5.76,10.12,80.29,88.67,0.3,6.29,0,0.92,1.24,16149.24,1520,1755.64,1881.42
(주)스타플렉스,115570,2012/12,24.43,-7.75,-5.49,-10.17,75.57,83.15,0.27,-5.2,0,0.36,0.63,19280.11,-1521,2242.87,3248.87
(주)스타플렉스,115570,2013/12,18.92,3.96,2.36,4.67,81.08,90.13,0.33,3.36,0,1.74,2.03,16731.19,674,1431.26,1651.41
(주)스타플렉스,115570,2014/12,17.25,1.3,0.72,1.44,82.75,92.01,0.39,2.02,0,2.29,2.6,15521.26,207,410.29,1239.75
(주)스타플렉스,115570,2015/12,20.48,-7.34,-3.9,-7.49,79.52,89.08,0.45,-2.77,0,1.92,2.37,13577.51,-1019,1884.05,1482.25
(주)스타플렉스,115570,2016/12,21.01,3.9,2.34,4.3,78.99,87.9,0.4,1.22,0,-1.85,-2.45,13438.49,543,1228.35,1626.63
(주)스타플렉스,115570,2017/12,13.63,-4.69,-2.65,-4.91,86.37,96.28,0.45,-1.83,0,1.34,1.8,12939.09,-616,-153.71,480.79
(주)스타플렉스,115570,2018/12,7.27,1.1,0.59,1.09,92.73,101.81,0.39,-0.11,0,-1.2,-1.52,12004.23,134,314.44,-217
(주)스타플렉스,115570,2019/12,11.5,-18.59,-9.77,-18.89,88.5,98.59,0.44,-9.37,0,0.65,0.82,11222.77,-2118,234.72,157.69
(주)스타플렉스,115570,2020/12,6.74,-32.47,-14.96,-31.79,93.26,106.91,0.15,-14.15,0,1.23,1.52,7439.2,-2624,-87.14,-514.27
(주)스타플렉스,115570,2021/12,7.44,-19.37,-13.51,-27.68,92.56,117.61,0.02,-15.09,0,-1.64,-3.09,8394.21,-1665,-443.69,-1478.18
(주)스타플렉스,115570,2022/12,16.62,0.36,0.35,0.63,83.38,93.59,0.21,0.69,0,0.33,0.76,9082.27,33,1863.88,581.99
(주)스튜디오미르,408900,2015/12,,,,,,,,,,,,,,,
(주)스튜디오미르,408900,2016/12,,,,,,,,,,,,,,,
(주)스튜디오미르,408900,2017/12,,,,,,,,,,,,,,,
(주)스튜디오미르,408900,2018/12,,,,,,,,,,,,,,,
(주)스튜디오미르,408900,2019/12,0,1.64,1.12,2.89,0,93.3,0.16,1.74,0,0.87,1,163820.66,2814,26180.78,10980.09
(주)스튜디오미르,408900,2020/12,0,5.29,4.3,10.36,0,95.97,0,5.91,0,1.88,2.76,196329.63,10857,-2489.84,7909.28
(주)스튜디오미르,408900,2021/12,0,14.73,10.33,21.74,0,109.16,0,12.24,0,2.26,3.64,171937.47,26490,-28342.83,-15743.68
(주)스튜디오미르,408900,2022/12,0,5.55,6.25,9.1,0,84.04,0,7.15,0,0.8,2.89,298357.39,348,37354.94,47614.47
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,,,,,,,,,,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,18.33,-32.86,-28.44,-35.21,81.67,94.48,0.06,-29.14,0,-0.61,-3.67,1196.94,-577,-171.4,66.11
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,23.84,-1.93,-1.32,-1.68,76.16,101.78,0.25,-0.65,0,0.92,3.07,1099.43,-22,-79.76,-19.6
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,11.36,-6.61,-4.58,-5.61,88.64,101.65,0.07,-4.32,0,0.34,1.4,1314.72,-90,-217.39,-21.66
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,25.08,1.12,0.33,0.39,74.92,98.33,0,-0.11,0,-1.55,-2.86,546.16,6,32.34,9.14
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,0,-36.18,-16.58,-21.36,0,133.72,0,-16.3,0,0.46,1.26,832.68,-306,120.03,-280.78
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,12.74,-48.44,-13.14,-21.3,87.26,130.14,0,-13.07,0,0.19,0.19,520.14,-252,-180.86,-156.79
(주)스튜디오산타클로스엔터테인먼트,204630,2021/12,15.66,26.79,10.59,20.42,84.34,100.96,0,22.13,0,21.23,23.97,1172.2,1455,69.78,-11.21
(주)스튜디오산타클로스엔터테인먼트,204630,2022/12,16.96,-184.51,-33.04,-55.15,83.04,109.95,0,-32.16,0,4.62,2.2,1796.33,-533,986.12,-178.78
(주)스틸플라워,087220,2011/12,12.6,2.35,2.38,5.83,87.4,98.59,0,4.42,0,2,3.45,17778.97,476,-3001.12,893.77
(주)스틸플라워,087220,2012/12,14.76,2,1.69,4.41,85.24,93.9,0.05,3.98,0,2.71,3.72,17982.27,364,4103.27,1097.39
(주)스틸플라워,087220,2013/12,7.87,-9.17,-4.08,-10.89,92.13,106.29,0.02,-1.96,0,4.17,3.4,9353.29,-869,292.41,-588.19
(주)스틸플라워,087220,2014/12,1.51,-12.58,-7.72,-21.29,98.49,111.01,0.16,-5.24,0,3.41,3.89,11780.47,-1528,-2532.77,-1297.59
(주)스틸플라워,087220,2015/12,-3.28,-38.94,-14.79,-40.54,103.28,123.8,0.18,-11.92,0,5.39,4.52,3056.25,-1257,784.71,-727.25
(주)스틸플라워,087220,2016/12,-2.73,-98.71,-25.86,-72.86,102.73,139.68,0.07,-22.37,0,6.86,5.41,1320.09,-1193,-366.19,-523.76
(주)스틸플라워,087220,2017/12,-66.78,-205.88,-30.72,-124.92,166.78,266.03,0,-26.88,0,7.84,5.09,307.9,-674,-2.66,-511.21
(주)스페이스솔루션,245030,2014/12,,,,,,,,,,,,,,,
(주)스페이스솔루션,245030,2015/12,,,,,,,,,,,,,,,
(주)스페이스솔루션,245030,2016/12,,,,,,,,,,,,,,,
(주)스페이스솔루션,245030,2017/12,,,,,,,,,,,,,,,
(주)스페코,013810,2011/12,22.37,-2.67,-1.65,-5.15,77.63,97.73,0.19,1.91,0,5.4,5.23,4141.91,-111,375.66,178.1
(주)스페코,013810,2012/12,22.9,6.74,4.39,12.79,77.1,91.58,0.24,5.94,0,2.47,2.37,4292.8,292,283.52,361.56
(주)스페코,013810,2013/12,28.68,6.33,3.43,8.91,71.32,88.68,0,4.89,0,2.87,2.38,3818.87,242,-131.44,432.29
(주)스페코,013810,2014/12,25.16,6.18,3.73,8.66,74.84,89.94,0,4.08,0,0.6,0.61,5287.12,327,100.3,531.9
(주)스페코,013810,2015/12,25.82,9.37,4.86,10.34,74.18,88.18,0,4.82,0,-0.08,-0.07,4872.66,464,417.17,575.81
(주)스페코,013810,2016/12,24.23,5.68,2.37,4.59,75.77,92.98,0,2.3,0,-0.17,-0.14,3651.02,207,769.23,256.34
(주)스페코,013810,2017/12,23.95,-5.56,-2.01,-3.6,76.05,97.81,0,-2.14,0,-0.32,-0.28,2747.25,-149,106.35,60.04
(주)스페코,013810,2018/12,14.34,-11.35,-5.18,-9.26,85.66,101.41,0,-5.11,0,0.14,0.17,2872.84,-326,240.68,-40.47
(주)스페코,013810,2019/12,25.09,8.87,3.28,5.91,74.91,90.48,0,3.22,0,-0.17,-0.14,2133.54,189,586.02,203.04
(주)스페코,013810,2020/12,30.25,8.87,3.07,5.43,69.75,86.18,0,2.86,0,-0.66,-0.48,1998.42,177,-16.43,276.22
(주)스페코,013810,2021/12,25.72,2.01,0.71,1.26,74.28,93.43,0,-0.18,0,-2.29,-2.06,2082.34,42,-233.05,136.77
(주)스페코,013810,2022/12,16.39,5.21,1.89,3.25,83.61,99.67,0.22,1.72,0,-0.46,-0.42,2067.55,108,325.88,6.81
(주)승일,049830,2011/12,8.6,3.37,3.5,4.63,91.4,96.98,0.01,3.23,0,-0.27,-1.12,22301.23,780,969.64,711.03
(주)승일,049830,2012/12,9.39,4.57,4.84,6.25,90.61,95.88,0.01,4.38,0,-0.45,-2.04,23319.99,1107,1739.56,960.75
(주)승일,049830,2013/12,11.67,5.92,5.64,7.05,88.33,94.16,0.01,5.17,0,-0.51,-2.32,21616.84,1328,2130.47,1262.24
(주)승일,049830,2014/12,11.4,6.37,5.57,6.93,88.6,93.52,0,5.09,0,-0.58,-2.42,21115.9,1395,2520.86,1368.43
(주)승일,049830,2015/12,11.25,5.55,4.32,5.51,88.75,94.02,0,4.04,0,-0.38,-1.27,20395.55,1176,1022.87,1219.26
(주)승일,049830,2016/12,9.42,2.3,1.88,2.43,90.58,95.86,0.12,1.95,0,0.09,0.32,22578.12,539,1234.34,935.03
(주)승일,049830,2017/12,8.22,2.01,1.61,2.05,91.78,97.24,0.01,1.67,0,0.08,0.29,22148.48,463,1006.58,611.01
(주)승일,049830,2018/12,7.15,5.25,4.56,5.73,92.85,98.53,0.03,4.58,0,0.02,0.1,24628.8,1343,394.2,362.48
(주)승일,049830,2019/12,4.89,-0.43,-0.34,-0.41,95.11,101.01,0.06,-0.57,0,-0.3,-1.25,22282.01,-99,1117.5,-225
(주)승일,049830,2020/12,6.25,0.61,0.47,0.57,93.75,99.76,0,0.42,0,-0.06,-0.26,21656.28,136,1706.47,52.26
(주)승일,049830,2021/12,7.75,2.63,2.19,2.71,92.25,97.38,0,2.2,0,0.01,0.06,24016.97,657,1233.68,629.16
(주)승일,049830,2022/12,6.06,0.83,0.73,0.9,93.94,99.19,0,0.69,0,-0.05,-0.24,25919.19,222,372.93,209.82
(주)승화프리텍,111610,2011/12,15.31,-3.37,-2.28,-3.81,84.69,100.44,0.37,-0.27,0,2.88,5.03,2536.42,-145,-869.44,19.5
(주)승화프리텍,111610,2012/12,-18.77,-187.03,-55.01,-126.09,118.77,180.82,0.51,-53.25,0,2.88,3.14,1044.69,-2031,231.76,-844.31
(주)승화프리텍,111610,2013/12,20.34,-32.66,-10.6,-39.66,79.66,112.85,0.1,-7.17,0,7.07,4.67,730.71,-255,-227.22,-93.93
(주)승화프리텍,111610,2014/12,-62.08,-334.65,-80.04,-327.93,162.08,253.96,0,-73.62,0,6.08,8.49,218.37,-792,-339.24,-336.22
(주)시공테크,020710,2011/12,13.8,10.81,11.3,18.03,86.2,92,0.04,10.4,0,-0.94,-2.41,5908.26,657,1536.25,809.31
(주)시공테크,020710,2012/12,8.86,7.28,7.09,10.33,91.14,96.24,0.04,6.25,0,-0.89,-2.7,5655.59,419,-849.16,212.5
(주)시공테크,020710,2013/12,8.94,-4.53,-3.11,-4.01,91.06,100.02,0.06,-5.59,0,-3.34,-11.09,3610.19,-166,427.41,-0.68
(주)시공테크,020710,2014/12,14.1,8.66,5.28,6.83,85.9,94.93,0.05,4.38,0,-1.51,-4,3257.5,285,69.46,165.25
(주)시공테크,020710,2015/12,7.56,1.73,1.03,1.31,92.44,100.3,0.15,0.32,0,-1.15,-3.28,3236.69,57,170.05,-9.75
(주)시공테크,020710,2016/12,-3.15,-7.37,-4.97,-6.53,103.15,109.42,0.02,-6.06,0,-1.45,-4.56,3696.39,-276,-35,-348.1
(주)시공테크,020710,2017/12,12.47,4.77,6.81,9.36,87.53,90.93,0,5.85,0,-0.7,-3.54,8218.16,399,968.88,745.17
(주)시공테크,020710,2018/12,-1.49,-2.73,-1.61,-2.13,101.49,108.17,0.05,-2.56,0,-1.44,-3.89,3287.57,-92,-622.29,-268.75
(주)시공테크,020710,2019/12,10.89,7.49,7.26,10.01,89.11,93.73,0.03,5.85,0,-1.54,-5.15,5717.99,440,806.14,358.63
(주)시공테크,020710,2020/12,9.46,4.02,2.95,4.23,90.54,95.4,0.04,1.47,0,-2.02,-4.88,4800.86,201,559.93,220.76
(주)시공테크,020710,2021/12,4.47,2.68,1.76,2.44,95.53,101.19,0.03,-0.07,0,-2.71,-6.53,4223.82,117,-158.83,-50.42
(주)시공테크,020710,2022/12,2.32,-1.07,-0.73,-1.01,97.68,105.25,0.03,-3.43,0,-3.63,-9.66,4324.95,-49,-47.72,-226.88
(주)시냅스엠,246830,2014/12,,,,,,,,,,,,,,,
(주)시냅스엠,246830,2015/12,,,,,,,,,,,,,,,
(주)시냅스엠,246830,2016/12,,,,,,,,,,,,,,,
(주)시냅스엠,246830,2017/12,,,,,,,,,,,,,,,
(주)시너지이노베이션,048870,2011/12,23.18,-21.89,-7.71,-12.83,76.82,100.8,0.05,-7.01,0,1.67,1.77,4040.68,-1059,-56.06,112.66
(주)시너지이노베이션,048870,2012/12,15.69,-4.36,-2.03,-3.42,84.31,101.94,0.22,-1.81,0,0.43,0.55,5115.3,-238,302.79,-99.37
(주)시너지이노베이션,048870,2013/12,1.38,-130.34,-35.73,-65.29,98.62,140.78,0.02,-34.69,0,1.61,2.3,1941.62,-2654,144.08,-791.77
(주)시너지이노베이션,048870,2014/12,11.51,-59.69,-20.9,-51.28,88.49,113.71,0.04,-19.06,0,3.16,3.1,1875.25,-1190,27.21,-257.03
(주)시너지이노베이션,048870,2015/12,-16.34,-336.44,-104.69,0,116.34,188.59,0.03,-101.19,0,2.46,3.74,839.15,-19554,-248.86,-743.37
(주)시너지이노베이션,048870,2016/12,31.71,172.57,43.25,0,68.29,97.08,0.05,46.46,0,6.05,2.81,196.7,370,-41.05,5.73
(주)시너지이노베이션,048870,2017/12,3.08,-137.83,-12.37,-39.75,96.92,150.97,0.77,-6.72,0,23.37,8.21,138.38,-185,-25.63,-70.53
(주)시너지이노베이션,048870,2018/12,32.56,89.95,11.64,27.16,67.44,92.78,0.45,14.45,0,10.17,4.93,206.39,187,53.42,14.89
(주)시너지이노베이션,048870,2019/12,30.7,47.66,5.38,9.25,69.3,93.35,0.22,8.71,0,15.84,7.96,178.46,85,49.99,11.87
(주)시너지이노베이션,048870,2020/12,47.62,-118.59,-22.29,-35.58,52.38,65.04,0.08,-20.36,0,4.17,5.17,315.78,-361,127.09,110.38
(주)시너지이노베이션,048870,2021/12,29.48,11.03,1.54,2.34,70.52,88.21,0.16,2.03,0,1.75,1.44,228.32,26,79.25,26.92
(주)시너지이노베이션,048870,2022/12,28.51,105.26,9,12.51,71.49,94.19,0.13,9.26,0,1.24,0.93,163.49,176,50.67,9.5
(주)시노펙스,025320,2011/12,7.44,2.82,5.76,12.91,92.56,97.2,0.04,6.91,2.01,0.56,2.07,9903.03,297,450.67,276.79
(주)시노펙스,025320,2012/12,4.4,-6.69,-15.26,-37.16,95.6,99.76,0.04,-13.28,0.92,0.8,3.35,9593.81,-759,-79.78,22.94
(주)시노펙스,025320,2013/12,7.34,1.08,1.82,4.68,92.66,97.38,0.03,3.26,1,0.85,2.36,7071.85,84,177.64,185.39
(주)시노펙스,025320,2014/12,4.78,-1.81,-2.96,-6.62,95.22,101.38,0.02,-2.13,1.1,0.48,1.51,5928.65,-117,-20.86,-81.92
(주)시노펙스,025320,2015/12,1.35,-9.93,-9.01,-17.03,98.65,107.72,0.05,-8.36,1.56,0.63,1.39,2413.13,-261,177.51,-186.22
(주)시노펙스,025320,2016/12,15.02,-3.86,-3.1,-5.35,84.98,97.25,0.05,-2.64,1.72,0.54,1.09,1690.76,-67,33.6,46.52
(주)시노펙스,025320,2017/12,23.27,2.6,2.65,4.85,76.73,85.52,0.02,2.91,2.71,0.25,0.57,2020.8,53,355.56,292.53
(주)시노펙스,025320,2018/12,20.29,-1.31,-1.05,-1.8,79.71,94.49,0.08,-0.18,3.48,1.23,2.1,1634.4,-21,43.91,90.02
(주)시노펙스,025320,2019/12,17.76,3.47,2.47,3.8,82.24,99.57,0.08,2.88,3.91,0.55,1.18,1391.01,48,163.48,6.02
(주)시노펙스,025320,2020/12,23.4,-14.57,-8.9,-13.72,76.6,98.61,0.09,-9,5.09,-0.17,-0.27,1159.74,-170,-29.65,16.08
(주)시노펙스,025320,2021/12,20.69,6.39,4.49,7.44,79.31,97.98,0.02,4.84,4.25,0.49,0.88,1416.93,91,-62.98,28.56
(주)시노펙스,025320,2022/12,22.06,5.31,2.97,4.95,77.94,101.24,0.11,3.98,5.18,1.59,2.51,1242.41,68,237.51,-15.39
(주)시노펙스그린테크,037320,2011/12,7,-33.58,-19.43,-48.41,93,99.86,0.01,-14.68,0.2,6.22,7.94,664.33,-244,-77.31,0.94
(주)시스웍,269620,2016/12,,,,,,,,,,,,,,,
(주)시스웍,269620,2017/12,30.44,17.63,15.32,16.78,69.56,79.21,0,14.86,1.47,-0.66,-5.26,380516.75,402,86672.27,79116.17
(주)시스웍,269620,2018/12,38.03,23.13,13.12,14.04,61.97,75.82,0,12.43,3.22,-1.56,-10.51,1146.12,265,75.18,277.08
(주)시스웍,269620,2019/12,24.55,12.65,3.94,4.57,75.45,97.13,0,2.85,7.56,-3.41,-7.81,748.97,95,150.17,21.52
(주)시스웍,269620,2020/12,23.19,11.19,2.93,4.33,76.81,100.6,0,3.55,1.86,1.74,1.91,1042.91,29,-597.68,-6.28
(주)시스웍,269620,2021/12,-55.03,-227.49,-35.22,-73.02,155.03,215.75,0,-30.94,1.26,8.06,8.27,230.6,-363,-127.72,-266.92
(주)시스웍,269620,2022/12,-11.96,-32.71,-7.97,-19.19,111.96,153.49,0,-4.64,4.71,5.51,5.68,227.22,-75,-92.88,-121.55
(주)시큐브,131090,2011/12,46.27,17.63,15.1,21.72,53.73,80.92,0.9,14.6,0,-0.72,-1.64,2847.2,584,319.7,546.98
(주)시큐브,131090,2012/12,46.34,15.68,11.49,16.78,53.66,83.07,0.57,10.8,0,-1.13,-2.18,3301.59,521,520.32,559.03
(주)시큐브,131090,2013/12,47,9.41,5.44,7.97,53,92.25,0.28,4.91,0,-0.98,-1.65,2817.56,274,282.16,218.24
(주)시큐브,131090,2014/12,44.63,2.89,1.62,2.22,55.37,102.6,0.1,0.82,0,-1.38,-2.94,2568.52,80,561.38,-66.66
(주)시큐브,131090,2015/12,57.72,9.38,5.08,6.77,42.28,88.91,0.18,4.44,0,-1.28,-2.56,2389.34,246,508.16,265.09
